trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,interval,probe1,probe2,startProbe1,startProbe2,Welcome_Text.started,Welcome_Text.stopped,Welcome_Response.keys,Welcome_Response.rt,Welcome_Response.started,Welcome_Response.stopped,Instructions_Text.started,Instructions_Text.stopped,Instructions_Response.keys,Instructions_Response.rt,Instructions_Response.started,Instructions_Response.stopped,Long_Tone1.started,Long_Tone1.stopped,Delay.started,Delay.stopped,ISI.started,ISI.stopped,Long_Tone2.started,Long_Tone2.stopped,Bandpass_Noise1.started,Bandpass_Noise1.stopped,Bandpass_Noise2.started,Bandpass_Noise2.stopped,Interval1.started,Interval1.stopped,Interval2.started,Interval2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,10.865078322000045,None,space,0.34735708700100076,10.865078322000045,None,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_14_1401,BETA_003,3.1.2,60.00013596088933,
,,,,,,,,,,,,,,,11.566135944001871,None,space,0.3662838220006961,11.566135944001871,None,,,,,,,,,,,,,,,,,,001,2020_Apr_14_1401,BETA_003,3.1.2,60.00013596088933,
,,,,,,,,,,,,,,,,,,,,,13.048705396002333,13.265288340000552,11.982398230000399,12.981764799998928,13.298316287000489,14.081636106999213,14.148401720001857,14.165227711000625,12.998446404999413,13.298316287000489,14.098531685001944,14.398254732001078,12.998446404999413,13.281743162002385,14.098531685001944,14.381595564002055,,,,,,,
