instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,text_10.started,text_10.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,firstITI.started,firstITI.stopped,trials.label,trials.startVal,trials.startValSd,trials.pThreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.range,trials.minVal,trials.maxVal,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.stepType,trials.intensity,trials.response,participant,Session,Tone Length,Condition,calibration,date,expName,psychopyVersion,frameRate,
,,,,,,,,14.913328299997374,None,space,1.0614684999891324,14.913328299997374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1147,toneDetectionPlatform_V1.7,2020.2.4,59.96516024014096,
,,,,,,,,,,,,,,15.99512350000441,None,b,0.8524231000046711,15.99512350000441,None,,,,,,,,,,,,,,,,,,,,,,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1147,toneDetectionPlatform_V1.7,2020.2.4,59.96516024014096,
,,,,,,,,,,,,,,,,,,,,16.86299809999764,None,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,1,0,start,4,lin,80,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1147,toneDetectionPlatform_V1.7,2020.2.4,59.96516024014096,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,2,1,start,4,lin,61.555998968509456,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1147,toneDetectionPlatform_V1.7,2020.2.4,59.96516024014096,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,3,2,start,4,lin,49.73422800560533,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1147,toneDetectionPlatform_V1.7,2020.2.4,59.96516024014096,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,4,3,start,4,lin,41.820302374026156,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1147,toneDetectionPlatform_V1.7,2020.2.4,59.96516024014096,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,5,4,start,4,lin,36.74375157993622,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1147,toneDetectionPlatform_V1.7,2020.2.4,59.96516024014096,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,6,5,start,4,lin,33.695010623041235,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1147,toneDetectionPlatform_V1.7,2020.2.4,59.96516024014096,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,7,6,start,4,lin,31.9807711598593,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1147,toneDetectionPlatform_V1.7,2020.2.4,59.96516024014096,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,8,7,start,4,lin,31.05378908047758,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1147,toneDetectionPlatform_V1.7,2020.2.4,59.96516024014096,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,9,8,start,4,lin,30.566434939879628,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1147,toneDetectionPlatform_V1.7,2020.2.4,59.96516024014096,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,10,9,start,4,lin,30.31752686290401,0,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1147,toneDetectionPlatform_V1.7,2020.2.4,59.96516024014096,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,11,10,start,4,lin,30.500183814610658,0,,,,,,,,,,
