practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,condition,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,instructionsLightBulb1.started,instructionsLightBulb1.stopped,instructionsLightBulb2.started,instructionsLightBulb2.stopped,instructionsText.started,instructionsText.stopped,pressSpace.started,pressSpace.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instructionsLightBulb1_2.started,instructionsLightBulb1_2.stopped,instructionsLightBulb2_2.started,instructionsLightBulb2_2.stopped,instructionsText_2.started,instructionsText_2.stopped,pressSpace_2.started,pressSpace_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,instructionsLightBulb1_3.started,instructionsLightBulb1_3.stopped,instructionsLightBulb2_3.started,instructionsLightBulb2_3.stopped,text_3.started,text_3.stopped,pressSpace_3.started,pressSpace_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instructionsLightBulb1_4.started,instructionsLightBulb1_4.stopped,instructionsLightBulb2_4.started,instructionsLightBulb2_4.stopped,instructionsLightBulb1_5.started,instructionsLightBulb1_5.stopped,instructionsLightBulb2_5.started,instructionsLightBulb2_5.stopped,instructionsLightBulb2_6.started,instructionsLightBulb2_6.stopped,text_4.started,text_4.stopped,pressSpace_4.started,pressSpace_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,lightBulbOFF.started,lightBulbOFF.stopped,lightBulbON.started,lightBulbON.stopped,sound_1.started,sound_1.stopped,instructions_8_firstLine.started,instructions_8_firstLine.stopped,text_8.started,text_8.stopped,text_9.started,text_9.stopped,instructions_8_pressP.started,instructions_8_pressP.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,participant,Session,Tone Length,Condition,level,date,expName,psychopyVersion,frameRate,
,,,,,26.81940239999949,None,space,1.8752631000006659,26.81940239999949,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1307,toneDetectionPlatform_V1.6,2020.2.4,59.93529385671669,
,,,,,,,,,,,28.81108309999945,None,28.81108309999945,None,28.81108309999945,None,28.81108309999945,None,space,1.2076639999995677,28.81108309999945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1307,toneDetectionPlatform_V1.6,2020.2.4,59.93529385671669,
,,,,,,,,,,,,,,,,,,,,,,,30.112558899999385,None,30.112558899999385,None,30.112558899999385,None,30.112558899999385,None,space,0.3158825999998953,30.112558899999385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1307,toneDetectionPlatform_V1.6,2020.2.4,59.93529385671669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.514982400000008,None,30.514982400000008,None,30.514982400000008,None,30.514982400000008,None,space,0.16323759999977483,30.514982400000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1307,toneDetectionPlatform_V1.6,2020.2.4,59.93529385671669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.76174549999996,None,30.76174549999996,None,31.77616229999967,None,31.77616229999967,34.78276029999961,34.682468199999676,None,31.77616229999967,None,35.683955599999535,None,space,0.6820096000001286,35.683955599999535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1307,toneDetectionPlatform_V1.6,2020.2.4,59.93529385671669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.384421899999325,None,38.369728900000155,None,space,3.277698099999725,38.369728900000155,None,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1307,toneDetectionPlatform_V1.6,2020.2.4,59.93529385671669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6730936999993,43.67506569999932,43.658395099999325,None,43.65834223999964,None,44.659288099999685,None,46.64530500000001,None,48.63002770000003,None,50.63183369999933,None,p,1.3941216000002896,50.63183369999933,None,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1307,toneDetectionPlatform_V1.6,2020.2.4,59.93529385671669,
