condition,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,instructionsLightBulb1.started,instructionsLightBulb1.stopped,instructionsLightBulb2.started,instructionsLightBulb2.stopped,instructionsText.started,instructionsText.stopped,pressSpace.started,pressSpace.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instructionsLightBulb1_2.started,instructionsLightBulb1_2.stopped,instructionsLightBulb2_2.started,instructionsLightBulb2_2.stopped,instructionsText_2.started,instructionsText_2.stopped,pressSpace_2.started,pressSpace_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,instructionsLightBulb1_3.started,instructionsLightBulb1_3.stopped,instructionsLightBulb2_3.started,instructionsLightBulb2_3.stopped,text_3.started,text_3.stopped,pressSpace_3.started,pressSpace_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instructionsLightBulb1_4.started,instructionsLightBulb1_4.stopped,instructionsLightBulb2_4.started,instructionsLightBulb2_4.stopped,instructionsLightBulb1_5.started,instructionsLightBulb1_5.stopped,instructionsLightBulb2_5.started,instructionsLightBulb2_5.stopped,instructionsLightBulb2_6.started,instructionsLightBulb2_6.stopped,text_4.started,text_4.stopped,pressSpace_4.started,pressSpace_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,lightBulbOFF.started,lightBulbOFF.stopped,lightBulbON.started,lightBulbON.stopped,sound_1.started,sound_1.stopped,instructions_8_firstLine.started,instructions_8_firstLine.stopped,text_8.started,text_8.stopped,text_9.started,text_9.stopped,instructions_8_pressP.started,instructions_8_pressP.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_6.started,text_6.stopped,firstVisualStimulus_2.started,firstVisualStimulus_2.stopped,firstChoiceProbeTone_2.started,firstChoiceProbeTone_2.stopped,firstChoiceLeftStimulus_2.started,firstChoiceLeftStimulus_2.stopped,firstChoiceRightStimulus_2.started,firstChoiceRightStimulus_2.stopped,ISIVisualStimulus_3.started,ISIVisualStimulus_3.stopped,rightStimulus_3.started,rightStimulus_3.stopped,leftStimulus_3.started,leftStimulus_3.stopped,secondVisualStimulus_2.started,secondVisualStimulus_2.stopped,secondChoiceTone_2.started,secondChoiceTone_2.stopped,secondChoiceLeftStimulus_2.started,secondChoiceLeftStimulus_2.stopped,secondChoiceRightStimulus_2.started,secondChoiceRightStimulus_2.stopped,decisionTextProbe_2.started,decisionTextProbe_2.stopped,decisionKey_2.keys,decisionKey_2.corr,decisionKey_2.rt,decisionKey_2.started,decisionKey_2.stopped,feedbackText_2.started,feedbackText_2.stopped,participant,Session,Tone Length,Condition,level,date,expName,psychopyVersion,frameRate,
,,,,,76.14155870000013,None,space,0.4737139999997453,76.14155870000013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1319,toneDetectionPlatform_V1.6,2020.2.4,59.923010915432336,
,,,,,,,,,,,76.74163070000031,None,76.74163070000031,None,76.74163070000031,None,76.74163070000031,None,space,0.4163134999998874,76.74163070000031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1319,toneDetectionPlatform_V1.6,2020.2.4,59.923010915432336,
,,,,,,,,,,,,,,,,,,,,,,,77.25088589999996,None,77.25088589999996,None,77.25088589999996,None,77.25088589999996,None,space,0.3348313999995298,77.25088589999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1319,toneDetectionPlatform_V1.6,2020.2.4,59.923010915432336,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.67099740000049,None,77.67099740000049,None,77.67099740000049,None,77.67099740000049,None,space,0.32707029999983206,77.67099740000049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1319,toneDetectionPlatform_V1.6,2020.2.4,59.923010915432336,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.09051040000031,None,78.09051040000031,None,79.1068507,None,79.1068507,82.10945259999971,82.03698630000054,None,79.1068507,None,83.01003719999972,None,space,0.48434699999961595,83.01003719999972,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1319,toneDetectionPlatform_V1.6,2020.2.4,59.923010915432336,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.51064440000027,None,85.49579540000013,None,space,1.333153499999753,85.49579540000013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1319,toneDetectionPlatform_V1.6,2020.2.4,59.923010915432336,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.84739710000031,88.84923179999987,88.83254769999985,None,88.83273655000048,None,89.83362550000038,None,91.81901500000004,None,93.8042003999999,None,95.80634629999986,None,p,1.3958268999995198,95.80634629999986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1319,toneDetectionPlatform_V1.6,2020.2.4,59.923010915432336,
1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.33474699999988,None,100.29070620000039,None,100.24420375000008,None,100.29070620000039,None,100.29070620000039,None,100.67409670000052,None,100.67409670000052,None,100.67409670000052,None,103.68184829999973,None,103.6139129500003,103.68184829999973,103.68184829999973,None,103.68184829999973,None,104.01424250000036,None,1,1,0.47705930000029184,104.01424250000036,None,104.51502009999967,None,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1319,toneDetectionPlatform_V1.6,2020.2.4,59.923010915432336,
2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.51577760000055,None,108.51911980000023,None,108.51906935000042,108.51911980000023,108.51911980000023,None,108.51911980000023,None,108.85237510000024,None,108.85237510000024,None,108.85237510000024,None,111.85585540000011,None,111.85559774999965,None,111.85585540000011,None,111.85585540000011,None,112.18910740000047,None,2,1,2.264541200000167,112.18910740000047,None,114.47467620000043,None,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1319,toneDetectionPlatform_V1.6,2020.2.4,59.923010915432336,
1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.47603679999975,None,118.47872430000007,None,118.47858705000053,None,118.47872430000007,None,118.47872430000007,None,118.81250530000034,None,118.81250530000034,None,118.81250530000034,None,121.81576180000047,None,121.81544774999983,121.81576180000047,121.81576180000047,None,121.81576180000047,None,122.14929540000048,None,1,1,0.4949413000003915,122.14929540000048,None,122.66642370000045,None,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1319,toneDetectionPlatform_V1.6,2020.2.4,59.923010915432336,
