instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,text_10.started,text_10.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,firstITI.started,firstITI.stopped,trials.label,trials.startVal,trials.startValSd,trials.pThreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.range,trials.minVal,trials.maxVal,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.stepType,trials.intensity,trials.response,participant,Session,Tone Length,Condition,calibration,date,expName,psychopyVersion,frameRate,
,,,,,,,,22.586353899998358,None,space,0.6243733000010252,22.586353899998358,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,23.237652199997683,None,b,0.7428660000005038,23.237652199997683,None,,,,,,,,,,,,,,,,,,,,,,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,24.00516939999943,None,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,1,0,start,4,lin,50,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,2,1,start,4,lin,60,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,3,2,start,4,lin,60,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,4,3,start,4,lin,58.436693832640955,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,5,4,start,4,lin,56.60585058688871,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,6,5,start,4,lin,55.155186941449706,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,7,6,start,4,lin,58.22851148477807,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,8,7,start,4,lin,57.23832786870928,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,9,8,start,4,lin,56.521158330605076,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,10,9,start,4,lin,56.16998463099181,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,11,10,start,4,lin,55.91267919419252,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,12,11,start,4,lin,55.709706713163705,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,13,12,start,4,lin,55.55056704957882,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,14,13,start,4,lin,55.42501619356343,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,15,14,start,4,lin,55.32501334028589,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,16,15,start,4,lin,55.24362193361928,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,17,16,start,4,lin,55.174314518387696,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,18,17,start,4,lin,55.30713213426519,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,19,18,start,4,lin,55.25044917403415,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,20,19,start,4,lin,55.344654556776746,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1042,toneDetectionPlatform_V1.7,2020.2.4,59.945425684126086,
