trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,interval,probe1,probe2,feedbackColour,Welcome_Text.started,Welcome_Text.stopped,Welcome_Response.keys,Welcome_Response.rt,Welcome_Response.started,Welcome_Response.stopped,Instructions_Text.started,Instructions_Text.stopped,Instructions_Response.keys,Instructions_Response.rt,Instructions_Response.started,Instructions_Response.stopped,Long_Tone1.started,Long_Tone1.stopped,Delay.started,Delay.stopped,ISI.started,ISI.stopped,Long_Tone2.started,Long_Tone2.stopped,Bandpass_Noise1.started,Bandpass_Noise1.stopped,Bandpass_Noise2.started,Bandpass_Noise2.stopped,Interval1.started,Interval1.stopped,Interval2.started,Interval2.stopped,Question_Text.started,Question_Text.stopped,Question_Response.keys,Question_Response.rt,Question_Response.started,Question_Response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,11.10072677093558,None,space,0.6130423550494015,11.10072677093558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_13_1507,BETA_002,3.1.2,60.005319012569544,
,,,,,,,,,,,,,,12.03463976085186,None,space,0.48896437394432724,12.03463976085186,None,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_13_1507,BETA_002,3.1.2,60.005319012569544,
,,,,,,,,,,,,,,,,,,,,13.633777160895988,13.849888582946733,12.566500356886536,13.566922077909112,13.883171546040103,14.666960349073634,14.733569103991613,14.934444811893627,13.583789010997862,13.900031710974872,14.683648191858083,None,13.583789010997862,13.866482524899766,14.683648191858083,None,15.234013878973201,None,2,0.3272825120948255,15.234013878973201,None,,,,,,,
