welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,instructionsLightBulb1.started,instructionsLightBulb1.stopped,instructionsLightBulb2.started,instructionsLightBulb2.stopped,instructionsText.started,instructionsText.stopped,pressSpace.started,pressSpace.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instructionsLightBulb1_2.started,instructionsLightBulb1_2.stopped,instructionsLightBulb2_2.started,instructionsLightBulb2_2.stopped,instructionsText_2.started,instructionsText_2.stopped,pressSpace_2.started,pressSpace_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,instructionsLightBulb1_3.started,instructionsLightBulb1_3.stopped,instructionsLightBulb2_3.started,instructionsLightBulb2_3.stopped,text_3.started,text_3.stopped,pressSpace_3.started,pressSpace_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instructionsLightBulb1_4.started,instructionsLightBulb1_4.stopped,instructionsLightBulb2_4.started,instructionsLightBulb2_4.stopped,participant,Session,Tone Length,Condition,date,expName,psychopyVersion,frameRate,
36.391745995002566,None,space,3.1405419260117924,36.391745995002566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,2020_Oct_30_1535,toneDetectionPlatform_V1.5,2020.2.4,60.11268194034686,
,,,,,,39.58892812799604,None,39.58892812799604,None,39.58892812799604,None,39.58892812799604,None,space,2.7558527189976303,39.58892812799604,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,2020_Oct_30_1535,toneDetectionPlatform_V1.5,2020.2.4,60.11268194034686,
,,,,,,,,,,,,,,,,,,42.371788278003805,None,42.371788278003805,None,42.371788278003805,None,42.371788278003805,None,space,1.3678759890026413,42.371788278003805,None,,,,,,,,,,,,,,,,,,1,Short,Quiet,2020_Oct_30_1535,toneDetectionPlatform_V1.5,2020.2.4,60.11268194034686,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.77175971600809,None,43.77175971600809,None,43.77175971600809,None,43.77175971600809,None,space,0.9580562420014758,43.77175971600809,None,,,,,,1,Short,Quiet,2020_Oct_30_1535,toneDetectionPlatform_V1.5,2020.2.4,60.11268194034686,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.75505870900815,None,44.75505870900815,None,,,,,,,,,
