trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,interval,probe1,probe2,feedbackColour,Welcome_Text.started,Welcome_Text.stopped,Welcome_Response.keys,Welcome_Response.rt,Welcome_Response.started,Welcome_Response.stopped,Instructions_Text.started,Instructions_Text.stopped,Instructions_Response.keys,Instructions_Response.rt,Instructions_Response.started,Instructions_Response.stopped,Long_Tone1.started,Long_Tone1.stopped,Delay.started,Delay.stopped,ISI.started,ISI.stopped,Long_Tone2.started,Long_Tone2.stopped,Bandpass_Noise1.started,Bandpass_Noise1.stopped,Bandpass_Noise2.started,Bandpass_Noise2.stopped,Interval1.started,Interval1.stopped,Interval2.started,Interval2.stopped,Question_Text.started,Question_Text.stopped,Question_Response.keys,Question_Response.rt,Question_Response.started,Question_Response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,11.495291364844888,None,space,0.7224757401272655,11.495291364844888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_13_1511,BETA_002,3.1.2,60.217574722314176,
,,,,,,,,,,,,,,12.578160354867578,None,space,0.6072522529866546,12.578160354867578,None,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_13_1511,BETA_002,3.1.2,60.217574722314176,
,,,,,,,,,,,,,,,,,,,,14.294857013970613,14.494769949000329,13.24521502200514,14.22814539889805,14.544822444906458,15.328123771818355,15.39478477789089,15.5948768989183,14.244948897976428,14.561475307913497,15.344714721897617,None,14.244948897976428,14.528229129966348,15.344714721897617,None,15.91168454498984,None,2,0.3900050490628928,15.91168454498984,None,,,,,,,
