instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,text_10.started,text_10.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,firstITI.started,firstITI.stopped,participant,Session,Tone Length,Condition,calibration,date,expName,psychopyVersion,frameRate,
,,,,,,,,9.507373900007224,None,space,0.8540733999980148,9.507373900007224,None,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1105,toneDetectionPlatform_V1.7,2020.2.4,59.935473466347815,
,,,,,,,,,,,,,,10.37933019999764,None,b,1.147909699997399,10.37933019999764,None,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1105,toneDetectionPlatform_V1.7,2020.2.4,59.935473466347815,
,,,,,,,,,,,,,,,,,,,,11.5470728000073,None,,,,,,,,,,
