instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,text_10.started,text_10.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,firstITI.started,firstITI.stopped,trials.label,trials.startVal,trials.startValSd,trials.pThreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.range,trials.minVal,trials.maxVal,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.stepType,trials.intensity,trials.response,participant,Session,Tone Length,Condition,calibration,date,expName,psychopyVersion,frameRate,
,,,,,,,,14.009869999994407,None,space,4.460768499993719,14.009869999994407,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,18.491028599994024,None,b,0.7906341000052635,18.491028599994024,None,,,,,,,,,,,,,,,,,,,,,,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,19.308453999998164,None,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,1,0,start,4,lin,50,0,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,2,1,start,4,lin,60,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,3,2,start,4,lin,60,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,4,3,start,4,lin,58.436693832640955,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,5,4,start,4,lin,56.60585058688871,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,6,5,start,4,lin,55.155186941449706,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,7,6,start,4,lin,54.0038408881779,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,8,7,start,4,lin,53.086417543700406,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,9,8,start,4,lin,52.35910951719045,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,10,9,start,4,lin,51.77974551298908,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,11,10,start,4,lin,51.31847350680925,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,12,11,start,4,lin,50.951528489388814,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,13,12,start,4,lin,50.658700972177165,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,14,13,start,4,lin,50.42722059584585,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,15,14,start,4,lin,50.24277666452684,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,16,15,start,4,lin,50.08822408578476,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,17,16,start,4,lin,49.94044246241977,0,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,18,17,start,4,lin,50.25359871379168,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,19,18,start,4,lin,50.150052876292015,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,20,19,start,4,lin,50.081711547904405,0,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,21,20,start,4,lin,50.196302695979305,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,22,21,start,4,lin,50.12899073945684,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,23,22,start,4,lin,50.084668062737805,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,24,23,start,4,lin,50.05265421712302,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,25,24,start,4,lin,50.027306433246544,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,26,25,start,4,lin,50.00608815954875,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,27,26,start,4,lin,49.98794392493601,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,28,27,start,4,lin,49.972206605693046,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,29,28,start,4,lin,49.95828592829547,0,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,30,29,start,4,lin,49.98245210212124,1,,1,Short,Backward,0.8912509381337447,2020_Nov_03_1048,toneDetectionPlatform_V1.7,2020.2.4,59.80782549568134,
