12.6451 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
13.9288 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x137b2e828>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x137816390>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2880, 1800]), stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.9289 	EXP 	window1: recordFrameIntervals = False
14.0947 	EXP 	window1: recordFrameIntervals = True
14.2782 	EXP 	window1: recordFrameIntervals = False
15.5722 	EXP 	Created Welcome_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Welcome_Text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
15.6408 	EXP 	Created Instructions_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Instructions_Text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
15.7367 	EXP 	Sound  set volume 1.000
15.7414 	EXP 	Created Delay = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Delay', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='\n+\n', units='height', win=Window(...), wrapWidth=1)
15.7422 	EXP 	Created ISI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ISI', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='', units='height', win=Window(...), wrapWidth=1)
15.7424 	EXP 	Sound  set volume 1.000
15.7496 	EXP 	Sound  set volume 1.000
15.7501 	EXP 	Sound  set volume 1.000
15.8221 	EXP 	Created Interval1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='Interval1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='1', units='height', win=Window(...), wrapWidth=1)
15.8293 	EXP 	Created Interval2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='Interval2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='2', units='height', win=Window(...), wrapWidth=1)
15.8660 	EXP 	Created Question_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Question_Text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
15.8825 	EXP 	Created Next_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Next_Text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Press SPACE to start the next trial', units='height', win=Window(...), wrapWidth=1)
16.1783 	EXP 	Welcome_Text: autoDraw = True
17.3755 	DATA 	Keypress: space
17.3826 	EXP 	Welcome_Text: autoDraw = False
17.3826 	EXP 	Instructions_Text: autoDraw = True
18.2969 	EXP 	Imported conditions.xlsx as conditions, 5 conditions, 3 params
18.2982 	EXP 	Created sequence: random, trialTypes=5, nReps=5, seed=None
18.2987 	EXP 	New trial (rep=0, index=0): OrderedDict([('interval', 2), ('probe1', 0), ('probe2', 1)])
18.3072 	DATA 	Keypress: space
18.3130 	EXP 	Instructions_Text: autoDraw = False
18.3130 	EXP 	Delay: autoDraw = True
19.3130 	EXP 	Delay: autoDraw = False
19.3298 	EXP 	Interval1: autoDraw = True
19.6130 	EXP 	Interval1: autoDraw = False
19.6295 	EXP 	ISI: autoDraw = True
20.4134 	EXP 	ISI: autoDraw = False
20.4301 	EXP 	Interval2: autoDraw = True
20.9637 	EXP 	Delay: autoDraw = False
20.9637 	EXP 	ISI: autoDraw = False
20.9637 	EXP 	Interval1: autoDraw = False
20.9637 	EXP 	Interval2: autoDraw = False
20.9637 	EXP 	Question_Text: autoDraw = True
23.2854 	DATA 	Keypress: m
23.2960 	EXP 	Question_Text: autoDraw = False
23.2960 	EXP 	Next_Text: autoDraw = True
24.3312 	EXP 	New trial (rep=0, index=1): OrderedDict([('interval', 1), ('probe1', 1), ('probe2', 0)])
24.3346 	DATA 	Keypress: space
24.3466 	EXP 	Next_Text: autoDraw = False
24.3466 	EXP 	Delay: autoDraw = True
25.3466 	EXP 	Delay: autoDraw = False
25.3633 	EXP 	Interval1: autoDraw = True
25.6466 	EXP 	Interval1: autoDraw = False
25.6637 	EXP 	ISI: autoDraw = True
26.4465 	EXP 	ISI: autoDraw = False
26.4632 	EXP 	Interval2: autoDraw = True
26.7465 	EXP 	Interval2: autoDraw = False
27.0302 	EXP 	Delay: autoDraw = False
27.0302 	EXP 	ISI: autoDraw = False
27.0302 	EXP 	Interval1: autoDraw = False
27.0302 	EXP 	Interval2: autoDraw = False
27.0302 	EXP 	Question_Text: autoDraw = True
27.9987 	DATA 	Keypress: space
29.1412 	DATA 	Keypress: m
29.1469 	EXP 	Question_Text: autoDraw = False
29.1469 	EXP 	Next_Text: autoDraw = True
30.0149 	EXP 	New trial (rep=0, index=2): OrderedDict([('interval', 2), ('probe1', 0), ('probe2', 1)])
30.0183 	DATA 	Keypress: space
30.0301 	EXP 	Next_Text: autoDraw = False
30.0301 	EXP 	Delay: autoDraw = True
31.0301 	EXP 	Delay: autoDraw = False
31.0467 	EXP 	Interval1: autoDraw = True
31.3305 	EXP 	Interval1: autoDraw = False
31.3467 	EXP 	ISI: autoDraw = True
32.1300 	EXP 	ISI: autoDraw = False
32.1466 	EXP 	Interval2: autoDraw = True
32.4298 	EXP 	Interval2: autoDraw = False
32.6974 	EXP 	Delay: autoDraw = False
32.6974 	EXP 	ISI: autoDraw = False
32.6974 	EXP 	Interval1: autoDraw = False
32.6974 	EXP 	Interval2: autoDraw = False
32.6974 	EXP 	Question_Text: autoDraw = True
51.0372 	DATA 	Keypress: escape
51.6602 	EXP 	window1: mouseVisible = True
