interval,probe1,probe2,feedbackColour,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Welcome_Text.started,Welcome_Text.stopped,Welcome_Response.keys,Welcome_Response.rt,Welcome_Response.started,Welcome_Response.stopped,Instructions_Text.started,Instructions_Text.stopped,Instructions_Response.keys,Instructions_Response.rt,Instructions_Response.started,Instructions_Response.stopped,Long_Tone1.started,Long_Tone1.stopped,Delay.started,Delay.stopped,ISI.started,ISI.stopped,Long_Tone2.started,Long_Tone2.stopped,Bandpass_Noise1.started,Bandpass_Noise1.stopped,Bandpass_Noise2.started,Bandpass_Noise2.stopped,Interval1.started,Interval1.stopped,Interval2.started,Interval2.stopped,Question_Text.started,Question_Text.stopped,Question_Response.keys,Question_Response.rt,Question_Response.started,Question_Response.stopped,Feedback_text.started,Feedback_text.stopped,Next_Text.started,Next_Text.stopped,Next_Response.keys,Next_Response.rt,Next_Response.started,Next_Response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,14.126333970809355,None,space,0.33906437596306205,14.126333970809355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_13_1530,BETA_002,3.1.2,60.00850285743385,
,,,,,,,,,,,,,,14.8426852109842,None,space,0.3312000900041312,14.8426852109842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_13_1530,BETA_002,3.1.2,60.00850285743385,
2,0,1,None,0,0,0,1,,,,,,,,,,,,,16.275570614961907,16.476139646954834,15.225700884824619,16.209045772906393,16.5260689209681,17.30901554785669,17.37570101581514,17.57584333093837,16.225803299807012,16.5260689209681,17.32565992581658,None,16.225803299807012,16.50939127197489,17.32565992581658,None,17.909141682786867,None,2,0.35858852812089026,17.909141682786867,None,18.29221031581983,None,19.576314757810906,None,space,0.8626538389362395,19.576314757810906,None,,001,2020_Apr_13_1530,BETA_002,3.1.2,60.00850285743385,
,,,,,,,,,,,,,,,,,,,,21.52561266394332,21.725629444932565,20.458920692792162,21.45888272789307,21.775646331952885,22.558903585886583,22.625634320778772,22.825609191786498,21.475506687769666,21.792244613869116,22.575526552973315,22.858827243791893,21.475506687769666,21.758836085908115,22.575526552973315,22.858827243791893,23.161160913994536,None,1,0.427985796937719,23.161160913994536,None,,,,,,,,,,,,,,,
