instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,text_10.started,text_10.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,firstITI.started,firstITI.stopped,trials.label,trials.startVal,trials.startValSd,trials.pThreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.range,trials.minVal,trials.maxVal,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.stepType,trials.intensity,trials.response,participant,Session,Tone Length,Condition,calibration,date,expName,psychopyVersion,frameRate,
,,,,,,,,10.327821699989727,None,space,0.557655699987663,10.327821699989727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1136,toneDetectionPlatform_V1.7,2020.2.4,60.155405472572205,
,,,,,,,,,,,,,,10.906729899987113,None,b,0.8045316999923671,10.906729899987113,None,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1136,toneDetectionPlatform_V1.7,2020.2.4,60.155405472572205,
,,,,,,,,,,,,,,,,,,,,11.740906599996379,None,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,1,0,start,4,lin,60,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1136,toneDetectionPlatform_V1.7,2020.2.4,60.155405472572205,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,2,1,start,4,lin,44.72859592852455,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1136,toneDetectionPlatform_V1.7,2020.2.4,60.155405472572205,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,3,2,start,4,lin,34.30188944450309,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1136,toneDetectionPlatform_V1.7,2020.2.4,60.155405472572205,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,4,3,start,4,lin,26.486730380360214,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1136,toneDetectionPlatform_V1.7,2020.2.4,60.155405472572205,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,5,4,start,4,lin,20.636015363946782,0,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1136,toneDetectionPlatform_V1.7,2020.2.4,60.155405472572205,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,6,5,start,4,lin,23.92909348813796,0,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1136,toneDetectionPlatform_V1.7,2020.2.4,60.155405472572205,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,7,6,start,4,lin,25.366729550601676,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1136,toneDetectionPlatform_V1.7,2020.2.4,60.155405472572205,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,8,7,start,4,lin,24.725535197784055,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1136,toneDetectionPlatform_V1.7,2020.2.4,60.155405472572205,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,9,8,start,4,lin,24.388034761897252,0,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1136,toneDetectionPlatform_V1.7,2020.2.4,60.155405472572205,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,10,9,start,4,lin,24.619001843876383,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1136,toneDetectionPlatform_V1.7,2020.2.4,60.155405472572205,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,11,10,start,4,lin,24.528686068598482,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1136,toneDetectionPlatform_V1.7,2020.2.4,60.155405472572205,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,12,11,start,4,lin,24.469447346439445,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1136,toneDetectionPlatform_V1.7,2020.2.4,60.155405472572205,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,13,12,start,4,lin,24.42396627470891,,,,,,,,,,,
