trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,interval,probe1,probe2,startProbe1,startProbe2,Welcome_Text.started,Welcome_Text.stopped,Welcome_Response.keys,Welcome_Response.rt,Welcome_Response.started,Welcome_Response.stopped,Instructions_Text.started,Instructions_Text.stopped,Instructions_Response.keys,Instructions_Response.rt,Instructions_Response.started,Instructions_Response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,14.173497417003091,None,space,0.6012769240005582,14.173497417003091,None,,,,,,,,001,2020_Apr_14_1429,BETA_003,3.1.2,60.03489227949859,
,,,,,,,,,,,,,,,15.157047497999883,None,space,0.4501127660005295,15.157047497999883,None,,001,2020_Apr_14_1429,BETA_003,3.1.2,60.03489227949859,
