instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,text_10.started,text_10.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,firstITI.started,firstITI.stopped,trials.label,trials.startVal,trials.startValSd,trials.pThreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.range,trials.minVal,trials.maxVal,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.stepType,trials.intensity,trials.response,participant,Session,Tone Length,Condition,calibration,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,10,9,start,4,lin,54.22676158923676,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,11,10,start,4,lin,44.813125854116166,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,12,11,start,4,lin,38.62484849816924,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,13,12,start,4,lin,34.79876003390786,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,14,13,start,4,lin,32.59035446726459,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,15,14,start,4,lin,31.37881621626301,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,16,15,start,4,lin,30.738197606277744,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,17,16,start,4,lin,30.405843687663875,0,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,18,17,start,4,lin,30.63199893432256,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,19,18,start,4,lin,30.541720655993792,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,20,19,start,4,lin,30.482572920109277,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,21,20,start,4,lin,30.43712515296223,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,22,21,start,4,lin,30.400818084395432,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,23,22,start,4,lin,30.368819623164725,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,24,23,start,4,lin,30.33961377266369,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,25,24,start,4,lin,30.310437806873843,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,26,25,start,4,lin,30.277806031616628,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,27,26,start,4,lin,30.23494851133526,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,28,27,start,4,lin,30.1636896282223,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,29,28,start,4,lin,30.099591866495324,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,30,29,start,4,lin,30.063840854853723,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1142,toneDetectionPlatform_V1.7,2020.2.4,59.824892539889426,
