interval,probe1,probe2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Welcome_Text.started,Welcome_Text.stopped,Welcome_Response.keys,Welcome_Response.rt,Welcome_Response.started,Welcome_Response.stopped,Instructions_Text.started,Instructions_Text.stopped,Instructions_Response.keys,Instructions_Response.rt,Instructions_Response.started,Instructions_Response.stopped,Long_Tone1.started,Long_Tone1.stopped,Delay.started,Delay.stopped,ISI.started,ISI.stopped,Long_Tone2.started,Long_Tone2.stopped,Bandpass_Noise1.started,Bandpass_Noise1.stopped,Bandpass_Noise2.started,Bandpass_Noise2.stopped,Interval1.started,Interval1.stopped,Interval2.started,Interval2.stopped,Question_Text.started,Question_Text.stopped,Question_Response.keys,Question_Response.rt,Question_Response.started,Question_Response.stopped,Next_Text.started,Next_Text.stopped,Next_Response.keys,Next_Response.rt,Next_Response.started,Next_Response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,17.985008704010397,None,space,1.0445820637978613,17.985008704010397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_13_1032,BETA_001,3.1.2,60.18402871923567,
,,,,,,,,,,,,,19.37304612994194,None,space,1.0180737539194524,19.37304612994194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_13_1032,BETA_001,3.1.2,60.18402871923567,
1,1,0,0,0,0,0,,,,,,,,,,,,,21.488975290907547,21.68902252591215,20.43879681499675,21.438880044966936,21.73878444591537,22.53893317002803,22.58904820610769,22.805285258917138,21.438880044966936,21.756011904915795,22.53893317002803,None,21.438880044966936,21.73878444591537,22.53893317002803,None,23.12231340096332,None,z,3.939782968023792,23.12231340096332,None,27.37242250610143,None,space,0.9158879071474075,27.37242250610143,None,,001,2020_Apr_13_1032,BETA_001,3.1.2,60.18402871923567,
2,0,1,0,1,1,3,,,,,,,,,,,,,29.37168244807981,29.571778666926548,28.305362886050716,29.305522355018184,29.62169653107412,30.405426568118855,30.472152492031455,30.672157355118543,29.322263977024704,29.63853876106441,30.421998830046505,30.70543175097555,29.322263977024704,29.60498704900965,30.421998830046505,30.70543175097555,30.98967568995431,None,m,0.5496126951184124,30.98967568995431,None,31.838848191080615,None,space,1.0842035820242018,31.838848191080615,None,,001,2020_Apr_13_1032,BETA_001,3.1.2,60.18402871923567,
1,1,0,0,2,2,2,,,,,,,,,,,,,34.0221493889112,34.23882188601419,32.95548960007727,33.95535091799684,34.27191693498753,35.055442723911256,35.12216707295738,35.33879000903107,33.9720723060891,34.27191693498753,35.07207923801616,35.35531205497682,33.9720723060891,34.25551011390053,35.07207923801616,35.35531205497682,35.638719049980864,None,m,1.43562272307463,35.638719049980864,None,37.37206333409995,None,space,0.5009115829598159,37.37206333409995,None,,001,2020_Apr_13_1032,BETA_001,3.1.2,60.18402871923567,
1,1,0,0,3,3,4,,,,,,,,,,,,,38.97187376092188,39.18879903596826,37.90514418995008,38.90534760407172,39.222013199934736,40.00545624201186,40.07207002607174,40.288587010931224,38.92198786092922,39.222013199934736,40.02190239611082,40.3054067089688,38.92198786092922,39.20568117592484,40.02190239611082,40.3054067089688,40.58922478905879,None,m,0.6137550109997392,40.58922478905879,None,41.50555358408019,None,space,0.6200085820164531,41.50555358408019,None,,001,2020_Apr_13_1032,BETA_001,3.1.2,60.18402871923567,
,,,,,,,,,,,,,,,,,,,43.22166853095405,43.42210706300102,42.15532407001592,43.15484179300256,43.47192345792428,44.25619932007976,44.32204586500302,44.52188186510466,43.171293678926304,43.48865888500586,44.27171486802399,44.555345812113956,43.171293678926304,43.45536124892533,44.27171486802399,44.555345812113956,44.855247288011014,None,m,0.20642231893725693,44.855247288011014,None,,,,,,,,,,,,,
