interval,probe1,probe2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Welcome_Text.started,Welcome_Text.stopped,Welcome_Response.keys,Welcome_Response.rt,Welcome_Response.started,Welcome_Response.stopped,Instructions_Text.started,Instructions_Text.stopped,Instructions_Response.keys,Instructions_Response.rt,Instructions_Response.started,Instructions_Response.stopped,Long_Tone1.started,Long_Tone1.stopped,Delay.started,Delay.stopped,ISI.started,ISI.stopped,Long_Tone2.started,Long_Tone2.stopped,Bandpass_Noise1.started,Bandpass_Noise1.stopped,Bandpass_Noise2.started,Bandpass_Noise2.stopped,Interval1.started,Interval1.stopped,Interval2.started,Interval2.stopped,Question_Text.started,Question_Text.stopped,Question_Response.keys,Question_Response.rt,Question_Response.started,Question_Response.stopped,Feedback_text.started,Feedback_text.stopped,Next_Text.started,Next_Text.stopped,Next_Response.keys,Next_Response.rt,Next_Response.started,Next_Response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,9.5981836670544,None,space,0.6448208289220929,9.5981836670544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_13_1638,BETA_002,3.1.2,60.064352920295484,
,,,,,,,,,,,,,None,None,space,0.32056002295576036,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_13_1638,BETA_002,3.1.2,60.064352920295484,
2,0,1,0,0,0,1,,,,,,,,,,,,,11.668298600940034,11.86822546296753,10.598330792039633,11.60146298003383,11.918124760035425,12.701403165934607,12.768235041992739,12.968271835008636,11.618165438063443,11.934665465960279,12.7181652339641,None,11.618165438063443,11.901521794032305,12.7181652339641,None,13.30155553901568,None,2,0.5864410160575062,13.30155553901568,None,13.918270254042,None,15.218303753994405,None,space,0.5146922080311924,15.218303753994405,None,,001,2020_Apr_13_1638,BETA_002,3.1.2,60.064352920295484,
2,0,1,0,1,1,3,,,,,,,,,,,,,16.818346488988027,17.018055212916806,15.751534583047032,16.75146253593266,17.06790783908218,17.851590841077268,17.91801995993592,18.11795866303146,16.76824317406863,17.08458650810644,17.868096962105483,18.15139035601169,16.76824317406863,17.051383608952165,17.868096962105483,18.15139035601169,18.46801350195892,None,2,0.24625396099872887,18.46801350195892,None,18.734608659986407,None,20.018730194075033,None,space,0.8555367330554873,20.018730194075033,None,,001,2020_Apr_13_1638,BETA_002,3.1.2,60.064352920295484,
,,,,,,,,,,,,,,,,,,,21.967966258060187,22.16789112892002,20.901533003896475,21.901248709997162,22.217938103014603,23.00126011809334,23.068129882914945,23.267950481036678,21.917924586916342,22.23450011597015,23.018024889053777,23.30135997897014,21.917924586916342,22.20118656102568,23.018024889053777,23.30135997897014,23.60126208490692,None,1,0.32172832381911576,23.60126208490692,None,,,,,,,,,,,,,,,
