instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,text_7.started,text_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,text_10.started,text_10.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,firstITI.started,firstITI.stopped,trials.label,trials.startVal,trials.startValSd,trials.pThreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.range,trials.minVal,trials.maxVal,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.stepType,trials.intensity,trials.response,participant,Session,Tone Length,Condition,calibration,date,expName,psychopyVersion,frameRate,
,,,,,,,,9.89518279999993,None,space,0.7157514000000447,9.89518279999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1346,toneDetectionPlatform_V1.6,2020.2.4,60.079653604852844,
,,,,,,,,,,,,,,10.66514079999979,None,c,1.0930626999997912,10.66514079999979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1346,toneDetectionPlatform_V1.6,2020.2.4,60.079653604852844,
,,,,,,,,,,,,,,,,,,,,11.785390499999266,None,b,1.3010258000003887,11.785390499999266,None,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1346,toneDetectionPlatform_V1.6,2020.2.4,60.079653604852844,
,,,,,,,,,,,,,,,,,,,,,,,,,,13.103433499999483,None,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,1,0,start,4,lin,50,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1346,toneDetectionPlatform_V1.6,2020.2.4,60.079653604852844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,2,1,start,4,lin,48.544866359866504,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1346,toneDetectionPlatform_V1.6,2020.2.4,60.079653604852844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,3,2,start,4,lin,46.17855805586022,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1346,toneDetectionPlatform_V1.6,2020.2.4,60.079653604852844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,4,3,start,4,lin,44.13910588604035,0,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1346,toneDetectionPlatform_V1.6,2020.2.4,60.079653604852844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,5,4,start,4,lin,48.303242468739064,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1346,toneDetectionPlatform_V1.6,2020.2.4,60.079653604852844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,6,5,start,4,lin,47.04815075975179,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1346,toneDetectionPlatform_V1.6,2020.2.4,60.079653604852844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,7,6,start,4,lin,46.08806923344996,0,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1346,toneDetectionPlatform_V1.6,2020.2.4,60.079653604852844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,8,7,start,4,lin,48.0795146572669,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_02_1346,toneDetectionPlatform_V1.6,2020.2.4,60.079653604852844,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,50,10,0.63,3.5,0.01,0.5,0.01,60,0,60,0,9,8,start,4,lin,47.38372621072928,,,,,,,,,,,
