instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,text_10.started,text_10.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,firstITI.started,firstITI.stopped,trials.label,trials.startVal,trials.startValSd,trials.pThreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.range,trials.minVal,trials.maxVal,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.stepType,trials.intensity,trials.response,participant,Session,Tone Length,Condition,calibration,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,9,8,start,4,lin,41.68810494890812,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1137,toneDetectionPlatform_V1.7,2020.2.4,59.868337549654385,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,10,9,start,4,lin,41.59251995121993,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1137,toneDetectionPlatform_V1.7,2020.2.4,59.868337549654385,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,11,10,start,4,lin,41.68868630560857,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1137,toneDetectionPlatform_V1.7,2020.2.4,59.868337549654385,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,12,11,start,4,lin,41.643212598288954,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1137,toneDetectionPlatform_V1.7,2020.2.4,59.868337549654385,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,13,12,start,4,lin,41.69537060695461,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1137,toneDetectionPlatform_V1.7,2020.2.4,59.868337549654385,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,14,13,start,4,lin,41.66685863534093,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1137,toneDetectionPlatform_V1.7,2020.2.4,59.868337549654385,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,15,14,start,4,lin,41.64406592270309,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1137,toneDetectionPlatform_V1.7,2020.2.4,59.868337549654385,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,16,15,start,4,lin,41.62441095846234,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1137,toneDetectionPlatform_V1.7,2020.2.4,59.868337549654385,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,17,16,start,4,lin,41.65004279645334,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1137,toneDetectionPlatform_V1.7,2020.2.4,59.868337549654385,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,18,17,start,4,lin,41.634732831002026,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1137,toneDetectionPlatform_V1.7,2020.2.4,59.868337549654385,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,19,18,start,4,lin,41.65548978986951,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1137,toneDetectionPlatform_V1.7,2020.2.4,59.868337549654385,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,20,19,start,4,lin,41.676525311417066,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1137,toneDetectionPlatform_V1.7,2020.2.4,59.868337549654385,
,,,,,,,,,,,,,,,,,,,,,,test,60,24,0.63,3.5,0.01,0.01,0.01,100,0,100,0,21,20,start,4,lin,41.66451095560613,,,,,,,,,,,
