instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,condition,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,firstITI.started,firstITI.stopped,text_6.started,text_6.stopped,Participant,Session,Tone Length,Condition,Calibration,Practice,Instructions,date,expName,psychopyVersion,frameRate,
,,,,,,,,,14.356872460000886,None,space,1.1016771189988503,14.356872460000886,None,,,,,,1,Short,Quiet,0.8912509381337447,Yes,No,2020_Nov_04_1016,toneDetectionPlatform_V1.7,2020.2.5,59.913453099478204,
,,,,,,,,,,,,,,,15.489631315000224,None,20.505698902001313,None,,,,,,,,,,,,
