instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,text_10.started,text_10.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,firstITI.started,firstITI.stopped,trials.label,trials.startVal,trials.startValSd,trials.pThreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.range,trials.minVal,trials.maxVal,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.stepType,trials.intensity,trials.response,participant,Session,Tone Length,Condition,calibration,date,expName,psychopyVersion,frameRate,
,,,,,,,,9.483630500006257,None,space,1.6961018000001786,9.483630500006257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1039,toneDetectionPlatform_V1.7,2020.2.4,59.9352220124469,
,,,,,,,,,,,,,,11.201832700011437,None,b,0.8673734000039985,11.201832700011437,None,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1039,toneDetectionPlatform_V1.7,2020.2.4,59.9352220124469,
,,,,,,,,,,,,,,,,,,,,12.086062900008983,None,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,1,0,start,4,lin,50,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1039,toneDetectionPlatform_V1.7,2020.2.4,59.9352220124469,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,2,1,start,4,lin,46.74937820477081,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1039,toneDetectionPlatform_V1.7,2020.2.4,59.9352220124469,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,3,2,start,4,lin,41.575686859695864,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1039,toneDetectionPlatform_V1.7,2020.2.4,59.9352220124469,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,4,3,start,4,lin,37.39645174476853,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1039,toneDetectionPlatform_V1.7,2020.2.4,59.9352220124469,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,5,4,start,4,lin,34.00758973939129,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1039,toneDetectionPlatform_V1.7,2020.2.4,59.9352220124469,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,6,5,start,4,lin,31.257671345307596,0,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1039,toneDetectionPlatform_V1.7,2020.2.4,59.9352220124469,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,7,6,start,4,lin,37.06959878425739,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1039,toneDetectionPlatform_V1.7,2020.2.4,59.9352220124469,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,8,7,start,4,lin,35.27259686282583,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1039,toneDetectionPlatform_V1.7,2020.2.4,59.9352220124469,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,9,8,start,4,lin,33.90224464326944,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1039,toneDetectionPlatform_V1.7,2020.2.4,59.9352220124469,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,10,9,start,4,lin,33.28683141913761,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1039,toneDetectionPlatform_V1.7,2020.2.4,59.9352220124469,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,11,10,start,4,lin,32.81476103349893,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1039,toneDetectionPlatform_V1.7,2020.2.4,59.9352220124469,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,12,11,start,4,lin,32.43548612836717,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1039,toneDetectionPlatform_V1.7,2020.2.4,59.9352220124469,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,13,12,start,4,lin,32.13558144760735,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1039,toneDetectionPlatform_V1.7,2020.2.4,59.9352220124469,
,,,,,,,,,,,,,,,,,,,,,,test,50,50,0.63,3.5,0.01,0.5,0.01,60,0,60,0,14,13,start,4,lin,31.897660262153693,1,,1,Short,Quiet,0.8912509381337447,2020_Nov_03_1039,toneDetectionPlatform_V1.7,2020.2.4,59.9352220124469,
