interval,probe1,probe2,feedbackColour,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Welcome_Text.started,Welcome_Text.stopped,Welcome_Response.keys,Welcome_Response.rt,Welcome_Response.started,Welcome_Response.stopped,Instructions_Text.started,Instructions_Text.stopped,Instructions_Response.keys,Instructions_Response.rt,Instructions_Response.started,Instructions_Response.stopped,Long_Tone1.started,Long_Tone1.stopped,Delay.started,Delay.stopped,ISI.started,ISI.stopped,Long_Tone2.started,Long_Tone2.stopped,Bandpass_Noise1.started,Bandpass_Noise1.stopped,Bandpass_Noise2.started,Bandpass_Noise2.stopped,Interval1.started,Interval1.stopped,Interval2.started,Interval2.stopped,Question_Text.started,Question_Text.stopped,Question_Response.keys,Question_Response.rt,Question_Response.started,Question_Response.stopped,Feedback_text.started,Feedback_text.stopped,Next_Text.started,Next_Text.stopped,Next_Response.keys,Next_Response.rt,Next_Response.started,Next_Response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,11.117672609863803,None,space,0.5156603141222149,11.117672609863803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_13_1540,BETA_002,3.1.2,59.912339614596426,
,,,,,,,,,,,,,,11.950984976952896,None,space,0.44734938303008676,11.950984976952896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_13_1540,BETA_002,3.1.2,59.912339614596426,
1,1,0,None,0,0,0,2,,,,,,,,,,,,,13.487307550851256,13.687246078858152,12.434479482937604,13.420659196795896,13.737154855858535,14.520453488919884,14.587232602993026,14.787201716797426,13.437388793798164,13.753972091944888,14.537274742964655,None,13.437388793798164,13.72057972685434,14.537274742964655,None,15.10385460499674,None,1,0.45576817402616143,15.10385460499674,None,15.587302088970318,None,16.85464477399364,None,space,0.9099860428832471,16.85464477399364,None,,001,2020_Apr_13_1540,BETA_002,3.1.2,59.912339614596426,
1,1,0,None,0,1,1,0,,,,,,,,,,,,,18.85385345388204,19.05379968485795,17.78714165999554,18.787074497900903,19.103725430788472,19.887170000001788,19.9537514669355,20.15382006391883,18.803892800817266,19.120658438885584,19.903843479929492,20.187244910979643,18.803892800817266,19.08706724178046,19.903843479929492,20.187244910979643,20.487089675851166,None,2,0.5175093000289053,20.487089675851166,None,21.037144056987017,None,22.32051468384452,None,space,0.6866421699523926,22.32051468384452,None,,001,2020_Apr_13_1540,BETA_002,3.1.2,59.912339614596426,
2,0,1,None,0,2,2,3,,,,,,,,,,,,,24.1037470868323,24.303747583879158,23.037168653914705,24.037152841920033,24.354215405881405,25.13702332880348,25.20382951479405,25.403785610804334,24.05373139679432,24.37045585596934,25.153682238887995,25.437052694847807,24.05373139679432,24.33707708492875,25.153682238887995,25.437052694847807,25.720497362781316,None,1,0.40285714203491807,25.720497362781316,None,26.153694602893665,None,27.42058793385513,None,space,2.5840394659899175,27.42058793385513,None,,001,2020_Apr_13_1540,BETA_002,3.1.2,59.912339614596426,
,,,,,,,,,,,,,,,,,,,,31.1037674958352,31.303754777880386,30.037042091833428,31.036923741921782,31.353703050874174,32.136995509965345,32.203801057999954,32.403793152887374,31.053820047993213,31.370399853913113,32.1536323139444,32.43709910498001,31.053820047993213,31.336982375010848,32.1536323139444,32.43709910498001,32.7216454918962,None,2,0.2642279830761254,32.7216454918962,None,,,,,,,,,,,,,,,
