interval,probe1,probe2,startProbe1,startProbe2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Welcome_Text.started,Welcome_Text.stopped,Welcome_Response.keys,Welcome_Response.rt,Welcome_Response.started,Welcome_Response.stopped,Instructions_Text.started,Instructions_Text.stopped,Instructions_Response.keys,Instructions_Response.rt,Instructions_Response.started,Instructions_Response.stopped,Long_Tone1.started,Long_Tone1.stopped,Delay.started,Delay.stopped,ISI.started,ISI.stopped,Long_Tone2.started,Long_Tone2.stopped,Bandpass_Noise1.started,Bandpass_Noise1.stopped,Bandpass_Noise2.started,Bandpass_Noise2.stopped,Interval1.started,Interval1.stopped,Interval2.started,Interval2.stopped,Question_Text.started,Question_Text.stopped,Question_Response.keys,Question_Response.rt,Question_Response.started,Question_Response.stopped,Feedback_text.started,Feedback_text.stopped,Next_Text.started,Next_Text.stopped,Next_Response.keys,Next_Response.rt,Next_Response.started,Next_Response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,10.728965777001576,None,space,0.5459676799982844,10.728965777001576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_14_1413,BETA_003,3.1.2,60.00915067574503,
,,,,,,,,,,,,,,,11.612785419001739,None,space,0.31499039200207335,11.612785419001739,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_14_1413,BETA_003,3.1.2,60.00915067574503,
1,1,0,0.2,0.0,0,0,0,2,,,,,,,,,,,,,13.013323387000128,13.213661054000113,11.962218362001295,12.963450846000342,13.263379652002186,14.063811458003329,14.113902213000983,14.130128374999913,12.963450846000342,13.263379652002186,14.063811458003329,14.379950780003128,12.963450846000342,13.263379652002186,14.063811458003329,14.364172368001164,14.714042514002358,None,2,1.443284450997453,14.714042514002358,None,16.196619645001192,None,17.513592398001492,None,space,0.4436801859992556,17.513592398001492,None,,001,2020_Apr_14_1413,BETA_003,3.1.2,60.00915067574503,
1,1,0,0.2,0.0,0,1,1,0,,,,,,,,,,,,,19.046556045002944,19.263241361000837,17.979901903003338,18.97983912700147,19.296473526002956,20.07982517700293,20.146600378000585,20.163163755001733,18.99660745700021,19.296473526002956,20.09657231500023,20.39641339600348,18.99660745700021,19.279849882001145,20.09657231500023,20.379923555999994,20.696637271001237,None,1,1.243107061000046,20.696637271001237,None,21.979839997002273,None,23.2464895430021,None,space,0.3469781610001519,23.2464895430021,None,,001,2020_Apr_14_1413,BETA_003,3.1.2,60.00915067574503,
,,,,,,,,,,,,,,,,,,,,,24.679766635003034,24.696540467000887,23.613071712999954,24.61330820600051,24.92984718700245,25.713053463001415,25.779860860002373,25.98005953500251,24.62987118700039,24.94642999500138,25.72992721400078,26.046397904003243,24.62987118700039,24.913081256003352,25.72992721400078,26.013270442002977,,,,,,,,,,,,,,,,,,,,,
