trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Welcome_Text.started,Welcome_Text.stopped,Welcome_Response.keys,Welcome_Response.rt,Welcome_Response.started,Welcome_Response.stopped,Instructions_Text.started,Instructions_Text.stopped,Instructions_Response.keys,Instructions_Response.rt,Instructions_Response.started,Instructions_Response.stopped,Long_Tone1.started,Long_Tone1.stopped,Delay.started,Delay.stopped,ISI.started,ISI.stopped,Long_Tone2.started,Long_Tone2.stopped,Bandpass_Noise1.started,Bandpass_Noise1.stopped,Bandpass_Noise2.started,Bandpass_Noise2.stopped,Interval1.started,Interval1.stopped,Interval2.started,Interval2.stopped,Question_Text.started,Question_Text.stopped,Question_Response.keys,Question_Response.rt,Question_Response.started,Question_Response.stopped,Next_Text.started,Next_Text.stopped,Next_Response.keys,Next_Response.rt,Next_Response.started,Next_Response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,10.384710593847558,None,space,0.6745837971102446,10.384710593847558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Mar_31_1141,BETA_001,3.1.2,60.14143951601766,
,,,,,,,,,,11.334746468812227,None,space,0.7796041800174862,11.334746468812227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Mar_31_1141,BETA_001,3.1.2,60.14143951601766,
0,0,0,0,,,,,,,,,,,,,13.201271865982562,13.401104595977813,12.133864112896845,13.134614671813324,13.451107380911708,14.234368186909705,14.300617582863197,14.500741612864658,13.151367408921942,13.46780478884466,14.25080575584434,14.534275276819244,13.151367408921942,13.434489683015272,14.25080575584434,14.534275276819244,14.801285794004798,None,m,1.66756561701186,14.801285794004798,None,16.75112964794971,None,space,1.110184001037851,16.75112964794971,None,,001,2020_Mar_31_1141,BETA_001,3.1.2,60.14143951601766,
,,,,,,,,,,,,,,,,18.950912755914032,19.150824358919635,17.88375103683211,18.884284261846915,19.20083332899958,19.984231669921428,20.050927915843204,20.25075975386426,18.90098014380783,19.217576424824074,20.000884415814653,20.284214177867398,18.90098014380783,19.185226646019146,20.000884415814653,20.284214177867398,,,,,,,,,,,,,,,,,,,
