trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Welcome_Text.started,Welcome_Text.stopped,Welcome_Response.keys,Welcome_Response.rt,Welcome_Response.started,Welcome_Response.stopped,Instructions_Text.started,Instructions_Text.stopped,Instructions_Response.keys,Instructions_Response.rt,Instructions_Response.started,Instructions_Response.stopped,Long_Tone1.started,Long_Tone1.stopped,Delay.started,Delay.stopped,ISI.started,ISI.stopped,Long_Tone2.started,Long_Tone2.stopped,Bandpass_Noise1.started,Bandpass_Noise1.stopped,Bandpass_Noise2.started,Bandpass_Noise2.stopped,Interval1.started,Interval1.stopped,Interval2.started,Interval2.stopped,Question_Text.started,Question_Text.stopped,Question_Response.keys,Question_Response.rt,Question_Response.started,Question_Response.stopped,Next_Text.started,Next_Text.stopped,Next_Response.keys,Next_Response.rt,Next_Response.started,Next_Response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,9.333401300944388,None,space,1.310633596032858,9.333401300944388,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Mar_31_1144,BETA_001,3.1.2,59.88812497940066,
,,,,,,,,,,10.938861676026136,None,space,1.3159433680120856,10.938861676026136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Mar_31_1144,BETA_001,3.1.2,59.88812497940066,
0,0,0,0,,,,,,,,,,,,,13.354369730921462,13.5547113888897,12.287557500880212,13.287965181982145,13.604560643900186,14.387979228049517,14.45450452202931,14.65451290900819,13.304750758921728,13.604560643900186,14.404650223907083,14.687226021895185,13.304750758921728,13.588099777931347,14.404650223907083,14.687226021895185,14.95456683402881,None,z,4.908116067992523,14.95456683402881,None,20.1381562249735,None,space,6.475257738027722,20.1381562249735,None,,001,2020_Mar_31_1144,BETA_001,3.1.2,59.88812497940066,
,,,,,,,,,,,,,,,,27.704312507994473,27.904210397042334,26.637782756937668,27.63764498801902,27.954349908046424,28.737510395934805,28.804424799978733,29.004373372066766,27.65425581089221,27.97101083700545,28.75425867503509,29.037428525974974,27.65425581089221,27.93764566304162,28.75425867503509,29.037428525974974,,,,,,,,,,,,,,,,,,,
