trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,interval,probe1,probe2,feedbackColour,Welcome_Text.started,Welcome_Text.stopped,Welcome_Response.keys,Welcome_Response.rt,Welcome_Response.started,Welcome_Response.stopped,Instructions_Text.started,Instructions_Text.stopped,Instructions_Response.keys,Instructions_Response.rt,Instructions_Response.started,Instructions_Response.stopped,Long_Tone1.started,Long_Tone1.stopped,Delay.started,Delay.stopped,ISI.started,ISI.stopped,Long_Tone2.started,Long_Tone2.stopped,Bandpass_Noise1.started,Bandpass_Noise1.stopped,Bandpass_Noise2.started,Bandpass_Noise2.stopped,Interval1.started,Interval1.stopped,Interval2.started,Interval2.stopped,Question_Text.started,Question_Text.stopped,Question_Response.keys,Question_Response.rt,Question_Response.started,Question_Response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.533465387998149,None,space,3.4789576111361384,12.533465387998149,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_13_1511,BETA_002,3.1.2,59.88247244015793,
,,,,,,,,,,,,,,16.316839559935033,None,space,0.1566942899953574,16.316839559935033,None,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Apr_13_1511,BETA_002,3.1.2,59.88247244015793,
,,,,,,,,,,,,,,,,,,,,17.566360069904476,17.766440161969513,16.51657568104565,17.500629151938483,17.816582541912794,18.5998129688669,18.666480083949864,18.86603669403121,17.517194241052493,17.833185796858743,18.6164267109707,None,17.517194241052493,17.799918978940696,18.6164267109707,None,19.199895937927067,None,2,0.3787823610473424,19.199895937927067,None,,,,,,,
