interval,probe1,probe2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Welcome_Text.started,Welcome_Text.stopped,Welcome_Response.keys,Welcome_Response.rt,Welcome_Response.started,Welcome_Response.stopped,Instructions_Text.started,Instructions_Text.stopped,Instructions_Response.keys,Instructions_Response.rt,Instructions_Response.started,Instructions_Response.stopped,Long_Tone1.started,Long_Tone1.stopped,Delay.started,Delay.stopped,ISI.started,ISI.stopped,Long_Tone2.started,Long_Tone2.stopped,Bandpass_Noise1.started,Bandpass_Noise1.stopped,Bandpass_Noise2.started,Bandpass_Noise2.stopped,Interval1.started,Interval1.stopped,Interval2.started,Interval2.stopped,Question_Text.started,Question_Text.stopped,Question_Response.keys,Question_Response.rt,Question_Response.started,Question_Response.stopped,Next_Text.started,Next_Text.stopped,Next_Response.keys,Next_Response.rt,Next_Response.started,Next_Response.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,11.705323528964072,None,space,0.43029114813543856,11.705323528964072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Mar_31_1155,BETA_001,3.1.2,59.84885897922522,
,,,,,,,,,,,,,12.405511223012581,None,space,1.0402592681348324,12.405511223012581,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Mar_31_1155,BETA_001,3.1.2,59.84885897922522,
2,0,1,0,0,0,3,,,,,,,,,,,,,14.559131376910955,14.759430507896468,13.509918044088408,14.49254336208105,14.80956627195701,15.59265948086977,15.659553837031126,15.85955012589693,14.510070076910779,14.826242316979915,15.609432129887864,None,14.510070076910779,14.792849102057517,15.609432129887864,None,16.126561942044646,None,m,2.7858244439121336,16.126561942044646,None,19.176401616074145,None,space,1.0176242380402982,19.176401616074145,None,,001,2020_Mar_31_1155,BETA_001,3.1.2,59.84885897922522,
,,,,,,,,,,,,,,,,,,,21.292656623059884,21.492507426068187,20.226144216023386,21.22605439997278,21.542606497881934,22.326315775047988,22.39251626096666,22.592387738870457,21.242808789014816,21.559370905859396,22.34288762207143,22.62540011596866,21.242808789014816,21.52597642899491,22.34288762207143,22.62540011596866,22.876182893058285,None,m,2.080345547059551,22.876182893058285,None,,,,,,,,,,,,,
