instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,text_10.started,text_10.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,firstITI.started,firstITI.stopped,trials.label,trials.startVal,trials.startValSd,trials.pThreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.range,trials.minVal,trials.maxVal,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.stepType,trials.intensity,Participant,Session,Tone Length,Condition,Calibration,Practice,Instructions,date,expName,psychopyVersion,frameRate,
,,,,,,,,27.24477950000437,None,space,0.7712892999988981,27.24477950000437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,No,No,2020_Nov_03_1308,toneDetectionPlatform_V1.7,2020.2.4,59.83534509395908,
,,,,,,,,,,,,,,28.044427900007577,None,b,26.75956540000334,28.044427900007577,None,,,,,,,,,,,,,,,,,,,,,,1,Short,Quiet,0.8912509381337447,No,No,2020_Nov_03_1308,toneDetectionPlatform_V1.7,2020.2.4,59.83534509395908,
,,,,,,,,,,,,,,,,,,,,54.821160100007546,None,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,1,0,start,4,lin,80,,,,,,,,,,,,
