instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,firstITI.started,firstITI.stopped,text_6.started,text_6.stopped,firstVisualStimulus_2.started,firstVisualStimulus_2.stopped,firstChoiceProbeTone_2.started,firstChoiceProbeTone_2.stopped,firstChoiceLeftStimulus_2.started,firstChoiceLeftStimulus_2.stopped,firstChoiceRightStimulus_2.started,firstChoiceRightStimulus_2.stopped,ISIVisualStimulus_3.started,ISIVisualStimulus_3.stopped,rightStimulus_3.started,rightStimulus_3.stopped,leftStimulus_3.started,leftStimulus_3.stopped,secondVisualStimulus_2.started,secondVisualStimulus_2.stopped,secondChoiceTone_2.started,secondChoiceTone_2.stopped,secondChoiceLeftStimulus_2.started,secondChoiceLeftStimulus_2.stopped,secondChoiceRightStimulus_2.started,secondChoiceRightStimulus_2.stopped,decisionTextProbe_2.started,decisionTextProbe_2.stopped,decisionKey_2.keys,decisionKey_2.corr,decisionKey_2.rt,decisionKey_2.started,decisionKey_2.stopped,feedbackText_2.started,feedbackText_2.stopped,Participant,Session,Tone Length,Condition,Calibration,Practice,Instructions,date,expName,psychopyVersion,frameRate,
,,,,,,,,17.563722143999257,None,space,7.99135945099988,17.563722143999257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Long,Quiet,0.8912509381337447,Yes,No,2020_Nov_04_0949,toneDetectionPlatform_V1.7,2020.2.5,60.0019576241768,
,,,,,,,,,,,,,,25.580204571999275,None,30.57940202499958,None,33.59537758899933,None,33.578804572198536,None,33.59537758899933,None,33.59537758899933,None,33.928536487999736,None,33.928536487999736,None,33.928536487999736,None,36.92878423399998,None,36.928584976200185,36.92878423399998,36.92878423399998,None,36.92878423399998,None,37.26234218099853,None,1,1,0.6224979819999135,37.26234218099853,None,37.911239825998564,None,,,,,,,,,,,,
