4.0498 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
53.3723 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

53.3727 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000014E4999DB70>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000014E49A05438>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1366,  768]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
53.3727 	EXP 	window1: recordFrameIntervals = False
53.5459 	EXP 	window1: recordFrameIntervals = True
53.5992 	WARNING 	t of last frame was 26.48ms (=1/37)
53.6658 	WARNING 	t of last frame was 26.00ms (=1/38)
53.7329 	WARNING 	t of last frame was 27.55ms (=1/36)
53.7991 	WARNING 	t of last frame was 26.29ms (=1/38)
53.8662 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
55.0801 	DATA 	Mouse: Left button down, pos=(743,472)
55.1876 	DATA 	Mouse:  Left button up, pos=(743,472)
55.2129 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

55.4566 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='press space to start\n', units='height', win=Window(...), wrapWidth=1)
55.4797 	EXP 	Sound sound_1 set volume 1.000
55.5047 	DATA 	Keypress: space
55.5073 	EXP 	text: autoDraw = True
55.5073 	EXP 	text: autoDraw = False
57.3913 	WARNING 	Increasing number of minimum required reversals to the number of step sizes, (5).
57.3936 	DATA 	Keypress: space
57.4011 	EXP 	text: autoDraw = False
59.3110 	WARNING 	Got keycode {} but that code isn't yet known
59.3111 	WARNING 	Keypress was given unknown key code (174)
59.5103 	WARNING 	Got keycode {} but that code isn't yet known
59.5103 	WARNING 	Keypress was given unknown key code (174)
59.6569 	WARNING 	Got keycode {} but that code isn't yet known
59.6569 	WARNING 	Keypress was given unknown key code (174)
59.7907 	WARNING 	Got keycode {} but that code isn't yet known
59.7907 	WARNING 	Keypress was given unknown key code (174)
59.9384 	WARNING 	Got keycode {} but that code isn't yet known
59.9384 	WARNING 	Keypress was given unknown key code (174)
60.7126 	DATA 	Keypress: space
61.9953 	DATA 	Keypress: u
63.0622 	DATA 	Keypress: d
63.6103 	DATA 	Keypress: d
63.8867 	DATA 	Mouse: Left button down, pos=(780,55)
64.0761 	DATA 	Keypress: d
64.1142 	DATA 	Mouse:  Left button up, pos=(780,55)
64.4108 	DATA 	Keypress: d
64.6220 	DATA 	Keypress: u
64.8492 	DATA 	Keypress: u
65.1027 	DATA 	Keypress: d
65.4092 	DATA 	Keypress: d
65.5708 	DATA 	Keypress: d
65.7430 	DATA 	Keypress: d
65.8888 	DATA 	Keypress: d
66.0258 	DATA 	Keypress: d
66.1570 	DATA 	Keypress: d
66.2888 	DATA 	Keypress: d
66.4385 	DATA 	Keypress: d
66.7547 	DATA 	Keypress: escape
67.0271 	EXP 	window1: mouseVisible = True
