trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,0.8149375999928452,8.896764800010715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1515,headphone_calibration,2020.1.3,60.0487716131737,
,,,,,,,8.896764800010715,None,9.739229400001932,None,space,0,0.626463699969463,9.739229400001932,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1515,headphone_calibration,2020.1.3,60.0487716131737,
,,,,,,,,,,,,,,,,10.388352300040424,None,space,1,0.3458892999915406,10.388352300040424,None,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1515,headphone_calibration,2020.1.3,60.0487716131737,
,,,,,,,,,,,,,,,,,,,,,,,10.75473939999938,None,space,1,0.24690829997416586,10.75473939999938,None,,,,,,,,,,,,001,2020_Oct_20_1515,headphone_calibration,2020.1.3,60.0487716131737,
0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.037830580014269,None,0,0.4904670000541955,11.040110700007062,None,11.040110700007062,None,11.040110700007062,None,,001,2020_Oct_20_1515,headphone_calibration,2020.1.3,60.0487716131737,
1,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.570327780023216,None,0,0.13267560000531375,11.571945600036997,None,11.571945600036997,None,11.571945600036997,None,,001,2020_Oct_20_1515,headphone_calibration,2020.1.3,60.0487716131737,
2,0.3,0.39810717055349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.720256240013986,None,0,0.11673599999630824,11.720183700032067,None,11.720183700032067,None,11.720183700032067,None,,001,2020_Oct_20_1515,headphone_calibration,2020.1.3,60.0487716131737,
3,0.3,0.7943282347242815,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.853650640021078,None,0,0.11962380004115403,11.85347540001385,None,11.85347540001385,None,11.85347540001385,None,,001,2020_Oct_20_1515,headphone_calibration,2020.1.3,60.0487716131737,
4,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.003322040045168,None,0,0.10344699997222051,12.003263799997512,None,12.003263799997512,None,12.003263799997512,None,,001,2020_Oct_20_1515,headphone_calibration,2020.1.3,60.0487716131737,
5,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.136642140010371,None,0,0.0972001000191085,12.136272200034,None,12.136272200034,None,12.136272200034,None,,001,2020_Oct_20_1515,headphone_calibration,2020.1.3,60.0487716131737,
6,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.25288894000696,None,1,0.14918879995821044,12.252981099998578,None,12.252981099998578,None,12.252981099998578,None,,001,2020_Oct_20_1515,headphone_calibration,2020.1.3,60.0487716131737,
7,0.3,0.5011872336272724,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.419453040021471,None,1,0.13751899998169392,12.419568600016646,None,12.419568600016646,None,12.419568600016646,None,,001,2020_Oct_20_1515,headphone_calibration,2020.1.3,60.0487716131737,
8,0.3,0.25118864315095807,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.585987540043424,None,1,0.11999149998882785,12.586047800024971,None,12.586047800024971,None,12.586047800024971,None,,001,2020_Oct_20_1515,headphone_calibration,2020.1.3,60.0487716131737,
9,0.3,0.12589254117941676,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.736325640021823,None,1,0.1014502999605611,12.739265400043223,None,12.739265400043223,None,12.739265400043223,None,,001,2020_Oct_20_1515,headphone_calibration,2020.1.3,60.0487716131737,
10,0.3,0.06309573444801934,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.869416640046984,None,1,0.11800650000805035,12.871921800018754,None,12.871921800018754,None,12.871921800018754,None,,001,2020_Oct_20_1515,headphone_calibration,2020.1.3,60.0487716131737,
