3.5615 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
26.7457 	EXP 	text_2: autoDraw = False
26.7457 	EXP 	text_2: autoDraw = True
26.8965 	EXP 	New trial (rep=11, index=0): None
26.9029 	DATA 	Keypress: u
26.9052 	EXP 	text_2: autoDraw = False
26.9052 	EXP 	text_2: autoDraw = True
26.9974 	DATA 	Keypress: u
27.0294 	EXP 	New trial (rep=12, index=0): None
27.0380 	EXP 	text_2: autoDraw = False
27.0380 	EXP 	text_2: autoDraw = True
27.1636 	EXP 	New trial (rep=13, index=0): None
27.1691 	DATA 	Keypress: u
27.1715 	EXP 	text_2: autoDraw = False
27.1715 	EXP 	text_2: autoDraw = True
27.2776 	DATA 	Keypress: u
27.3095 	EXP 	New trial (rep=14, index=0): None
27.3183 	EXP 	text_2: autoDraw = False
27.3183 	EXP 	text_2: autoDraw = True
27.4243 	DATA 	Keypress: u
27.4561 	EXP 	New trial (rep=15, index=0): None
27.4643 	EXP 	text_2: autoDraw = False
27.4643 	EXP 	text_2: autoDraw = True
27.5905 	EXP 	New trial (rep=16, index=0): None
27.5960 	DATA 	Keypress: u
27.5993 	EXP 	text_2: autoDraw = False
27.5993 	EXP 	text_2: autoDraw = True
27.7282 	EXP 	New trial (rep=17, index=0): None
27.7352 	DATA 	Keypress: u
27.7384 	EXP 	text_2: autoDraw = False
27.7384 	EXP 	text_2: autoDraw = True
27.8728 	EXP 	New trial (rep=18, index=0): None
27.8795 	DATA 	Keypress: u
27.8820 	EXP 	text_2: autoDraw = False
27.8820 	EXP 	text_2: autoDraw = True
28.0149 	EXP 	New trial (rep=19, index=0): None
28.0235 	DATA 	Keypress: u
28.0259 	EXP 	text_2: autoDraw = False
28.0259 	EXP 	text_2: autoDraw = True
28.1605 	DATA 	Keypress: u
28.1878 	EXP 	New trial (rep=20, index=0): None
28.1965 	EXP 	text_2: autoDraw = False
28.1965 	EXP 	text_2: autoDraw = True
28.3353 	EXP 	New trial (rep=21, index=0): None
28.3417 	DATA 	Keypress: u
28.3444 	EXP 	text_2: autoDraw = False
28.3444 	EXP 	text_2: autoDraw = True
28.4688 	EXP 	New trial (rep=22, index=0): None
28.4755 	DATA 	Keypress: u
28.4783 	EXP 	text_2: autoDraw = False
28.4783 	EXP 	text_2: autoDraw = True
28.5993 	DATA 	Keypress: u
28.6402 	EXP 	New trial (rep=23, index=0): None
28.6498 	EXP 	text_2: autoDraw = False
28.6498 	EXP 	text_2: autoDraw = True
28.7753 	EXP 	New trial (rep=24, index=0): None
28.7816 	DATA 	Keypress: u
28.7842 	EXP 	text_2: autoDraw = False
28.7842 	EXP 	text_2: autoDraw = True
28.8904 	DATA 	Keypress: u
28.9220 	EXP 	New trial (rep=25, index=0): None
28.9306 	EXP 	text_2: autoDraw = False
28.9306 	EXP 	text_2: autoDraw = True
29.0692 	EXP 	New trial (rep=26, index=0): None
29.0750 	DATA 	Keypress: u
29.0778 	EXP 	text_2: autoDraw = False
29.0778 	EXP 	text_2: autoDraw = True
29.2440 	EXP 	New trial (rep=27, index=0): None
29.2502 	DATA 	Keypress: u
29.2529 	EXP 	text_2: autoDraw = False
29.2529 	EXP 	text_2: autoDraw = True
29.3456 	DATA 	Keypress: u
29.3754 	EXP 	New trial (rep=28, index=0): None
29.3834 	EXP 	text_2: autoDraw = False
29.3834 	EXP 	text_2: autoDraw = True
29.5179 	DATA 	Keypress: u
29.5490 	EXP 	New trial (rep=29, index=0): None
29.5577 	EXP 	text_2: autoDraw = False
29.5577 	EXP 	text_2: autoDraw = True
29.6687 	EXP 	New trial (rep=30, index=0): None
29.6739 	DATA 	Keypress: u
29.6765 	EXP 	text_2: autoDraw = False
29.6765 	EXP 	text_2: autoDraw = True
29.7867 	DATA 	Keypress: u
29.8151 	EXP 	New trial (rep=31, index=0): None
29.8247 	EXP 	text_2: autoDraw = False
29.8247 	EXP 	text_2: autoDraw = True
29.9747 	EXP 	New trial (rep=32, index=0): None
29.9817 	DATA 	Keypress: u
29.9843 	EXP 	text_2: autoDraw = False
29.9843 	EXP 	text_2: autoDraw = True
30.1042 	DATA 	Keypress: u
30.1348 	EXP 	New trial (rep=33, index=0): None
30.1433 	EXP 	text_2: autoDraw = False
30.1433 	EXP 	text_2: autoDraw = True
30.2380 	DATA 	Keypress: u
30.2671 	EXP 	New trial (rep=34, index=0): None
30.2765 	EXP 	text_2: autoDraw = False
30.2765 	EXP 	text_2: autoDraw = True
30.4160 	EXP 	New trial (rep=35, index=0): None
30.4221 	DATA 	Keypress: u
30.4247 	EXP 	text_2: autoDraw = False
30.4247 	EXP 	text_2: autoDraw = True
30.5456 	DATA 	Keypress: u
30.5888 	EXP 	New trial (rep=36, index=0): None
30.5967 	EXP 	text_2: autoDraw = False
30.5967 	EXP 	text_2: autoDraw = True
30.7084 	EXP 	New trial (rep=37, index=0): None
30.7141 	DATA 	Keypress: u
30.7168 	EXP 	text_2: autoDraw = False
30.7168 	EXP 	text_2: autoDraw = True
30.8698 	EXP 	New trial (rep=38, index=0): None
30.8757 	DATA 	Keypress: u
30.8787 	EXP 	text_2: autoDraw = False
30.8787 	EXP 	text_2: autoDraw = True
31.0158 	EXP 	New trial (rep=39, index=0): None
31.0220 	DATA 	Keypress: u
31.0248 	EXP 	text_2: autoDraw = False
31.0248 	EXP 	text_2: autoDraw = True
31.1897 	EXP 	New trial (rep=40, index=0): None
31.1960 	DATA 	Keypress: u
31.1988 	EXP 	text_2: autoDraw = False
31.1988 	EXP 	text_2: autoDraw = True
31.3188 	DATA 	Keypress: u
31.3490 	EXP 	New trial (rep=41, index=0): None
31.3566 	EXP 	text_2: autoDraw = False
31.3566 	EXP 	text_2: autoDraw = True
31.4954 	EXP 	New trial (rep=42, index=0): None
31.5036 	DATA 	Keypress: u
31.5061 	EXP 	text_2: autoDraw = False
31.5061 	EXP 	text_2: autoDraw = True
32.5235 	EXP 	New trial (rep=43, index=0): None
32.5293 	DATA 	Keypress: u
32.5318 	EXP 	text_2: autoDraw = False
32.5318 	EXP 	text_2: autoDraw = True
32.6690 	EXP 	New trial (rep=44, index=0): None
32.6751 	DATA 	Keypress: u
32.6776 	EXP 	text_2: autoDraw = False
32.6776 	EXP 	text_2: autoDraw = True
32.8049 	EXP 	New trial (rep=45, index=0): None
32.8109 	DATA 	Keypress: u
32.8135 	EXP 	text_2: autoDraw = False
32.8135 	EXP 	text_2: autoDraw = True
33.4130 	DATA 	Keypress: u
33.4436 	EXP 	New trial (rep=46, index=0): None
33.4537 	EXP 	text_2: autoDraw = False
33.4537 	EXP 	text_2: autoDraw = True
33.5764 	EXP 	New trial (rep=47, index=0): None
33.5831 	DATA 	Keypress: u
33.5857 	EXP 	text_2: autoDraw = False
33.5857 	EXP 	text_2: autoDraw = True
33.7115 	EXP 	New trial (rep=48, index=0): None
33.7178 	DATA 	Keypress: u
33.7208 	EXP 	text_2: autoDraw = False
33.7208 	EXP 	text_2: autoDraw = True
33.8718 	EXP 	New trial (rep=49, index=0): None
33.8787 	DATA 	Keypress: u
33.8814 	EXP 	text_2: autoDraw = False
33.8814 	EXP 	text_2: autoDraw = True
34.0041 	EXP 	New trial (rep=50, index=0): None
34.0089 	DATA 	Keypress: u
34.0114 	EXP 	text_2: autoDraw = False
34.0114 	EXP 	text_2: autoDraw = True
34.1223 	DATA 	Keypress: u
34.1502 	EXP 	New trial (rep=51, index=0): None
34.1573 	EXP 	text_2: autoDraw = False
34.1573 	EXP 	text_2: autoDraw = True
34.2840 	EXP 	New trial (rep=52, index=0): None
34.2901 	DATA 	Keypress: u
34.2928 	EXP 	text_2: autoDraw = False
34.2928 	EXP 	text_2: autoDraw = True
34.4137 	DATA 	Keypress: u
34.4427 	EXP 	New trial (rep=53, index=0): None
34.4519 	EXP 	text_2: autoDraw = False
34.4519 	EXP 	text_2: autoDraw = True
34.6040 	EXP 	New trial (rep=54, index=0): None
34.6111 	DATA 	Keypress: u
34.6135 	EXP 	text_2: autoDraw = False
34.6135 	EXP 	text_2: autoDraw = True
34.7220 	DATA 	Keypress: u
34.7508 	EXP 	New trial (rep=55, index=0): None
34.7585 	EXP 	text_2: autoDraw = False
34.7585 	EXP 	text_2: autoDraw = True
34.8841 	EXP 	New trial (rep=56, index=0): None
34.8907 	DATA 	Keypress: u
34.8932 	EXP 	text_2: autoDraw = False
34.8932 	EXP 	text_2: autoDraw = True
35.0315 	EXP 	New trial (rep=57, index=0): None
35.0378 	DATA 	Keypress: u
35.0402 	EXP 	text_2: autoDraw = False
35.0402 	EXP 	text_2: autoDraw = True
35.1622 	DATA 	Keypress: u
35.1914 	EXP 	New trial (rep=58, index=0): None
35.2012 	EXP 	text_2: autoDraw = False
35.2012 	EXP 	text_2: autoDraw = True
35.3086 	DATA 	Keypress: u
35.3511 	EXP 	New trial (rep=59, index=0): None
35.3597 	EXP 	text_2: autoDraw = False
35.3597 	EXP 	text_2: autoDraw = True
35.4551 	DATA 	Keypress: u
35.4841 	EXP 	New trial (rep=60, index=0): None
35.4930 	EXP 	text_2: autoDraw = False
35.4930 	EXP 	text_2: autoDraw = True
35.6438 	EXP 	New trial (rep=61, index=0): None
35.6506 	DATA 	Keypress: u
35.6534 	EXP 	text_2: autoDraw = False
35.6534 	EXP 	text_2: autoDraw = True
35.7906 	EXP 	New trial (rep=62, index=0): None
35.7984 	DATA 	Keypress: u
35.8010 	EXP 	text_2: autoDraw = False
35.8010 	EXP 	text_2: autoDraw = True
35.9518 	EXP 	New trial (rep=63, index=0): None
35.9574 	DATA 	Keypress: u
35.9600 	EXP 	text_2: autoDraw = False
35.9600 	EXP 	text_2: autoDraw = True
36.0963 	EXP 	New trial (rep=64, index=0): None
36.1029 	DATA 	Keypress: u
36.1055 	EXP 	text_2: autoDraw = False
36.1055 	EXP 	text_2: autoDraw = True
36.2264 	DATA 	Keypress: u
36.2564 	EXP 	New trial (rep=65, index=0): None
36.2662 	EXP 	text_2: autoDraw = False
36.2662 	EXP 	text_2: autoDraw = True
36.4197 	EXP 	New trial (rep=66, index=0): None
36.4256 	DATA 	Keypress: u
36.4282 	EXP 	text_2: autoDraw = False
36.4282 	EXP 	text_2: autoDraw = True
36.5335 	DATA 	Keypress: u
36.5638 	EXP 	New trial (rep=67, index=0): None
36.5728 	EXP 	text_2: autoDraw = False
36.5728 	EXP 	text_2: autoDraw = True
36.7109 	EXP 	New trial (rep=68, index=0): None
36.7168 	DATA 	Keypress: u
36.7194 	EXP 	text_2: autoDraw = False
36.7194 	EXP 	text_2: autoDraw = True
36.8575 	EXP 	New trial (rep=69, index=0): None
36.8639 	DATA 	Keypress: u
36.8662 	EXP 	text_2: autoDraw = False
36.8662 	EXP 	text_2: autoDraw = True
37.0200 	EXP 	New trial (rep=70, index=0): None
37.0256 	DATA 	Keypress: u
37.0282 	EXP 	text_2: autoDraw = False
37.0282 	EXP 	text_2: autoDraw = True
37.1475 	DATA 	Keypress: u
37.1779 	EXP 	New trial (rep=71, index=0): None
37.1869 	EXP 	text_2: autoDraw = False
37.1869 	EXP 	text_2: autoDraw = True
37.2843 	DATA 	Keypress: u
37.3120 	EXP 	New trial (rep=72, index=0): None
37.3195 	EXP 	text_2: autoDraw = False
37.3195 	EXP 	text_2: autoDraw = True
37.4292 	DATA 	Keypress: u
37.4581 	EXP 	New trial (rep=73, index=0): None
37.4675 	EXP 	text_2: autoDraw = False
37.4675 	EXP 	text_2: autoDraw = True
37.6203 	EXP 	New trial (rep=74, index=0): None
37.6256 	DATA 	Keypress: u
37.6284 	EXP 	text_2: autoDraw = False
37.6284 	EXP 	text_2: autoDraw = True
37.7653 	EXP 	New trial (rep=75, index=0): None
37.7714 	DATA 	Keypress: u
37.7741 	EXP 	text_2: autoDraw = False
37.7741 	EXP 	text_2: autoDraw = True
37.9079 	DATA 	Keypress: u
37.9380 	EXP 	New trial (rep=76, index=0): None
37.9474 	EXP 	text_2: autoDraw = False
37.9474 	EXP 	text_2: autoDraw = True
38.0984 	EXP 	New trial (rep=77, index=0): None
38.1038 	DATA 	Keypress: u
38.1063 	EXP 	text_2: autoDraw = False
38.1063 	EXP 	text_2: autoDraw = True
38.2455 	EXP 	New trial (rep=78, index=0): None
38.2525 	DATA 	Keypress: u
38.2550 	EXP 	text_2: autoDraw = False
38.2550 	EXP 	text_2: autoDraw = True
38.4041 	EXP 	New trial (rep=79, index=0): None
38.4104 	DATA 	Keypress: u
38.4130 	EXP 	text_2: autoDraw = False
38.4130 	EXP 	text_2: autoDraw = True
38.5645 	EXP 	New trial (rep=80, index=0): None
38.5716 	DATA 	Keypress: u
38.5742 	EXP 	text_2: autoDraw = False
38.5742 	EXP 	text_2: autoDraw = True
38.7264 	EXP 	New trial (rep=81, index=0): None
38.7327 	DATA 	Keypress: u
38.7351 	EXP 	text_2: autoDraw = False
38.7351 	EXP 	text_2: autoDraw = True
38.8718 	EXP 	New trial (rep=82, index=0): None
38.8802 	DATA 	Keypress: u
38.8828 	EXP 	text_2: autoDraw = False
38.8828 	EXP 	text_2: autoDraw = True
39.0166 	DATA 	Keypress: u
39.0456 	EXP 	New trial (rep=83, index=0): None
39.0544 	EXP 	text_2: autoDraw = False
39.0544 	EXP 	text_2: autoDraw = True
39.1345 	DATA 	Keypress: u
39.1657 	EXP 	New trial (rep=84, index=0): None
39.1738 	EXP 	text_2: autoDraw = False
39.1738 	EXP 	text_2: autoDraw = True
39.2958 	DATA 	Keypress: u
39.3246 	EXP 	New trial (rep=85, index=0): None
39.3336 	EXP 	text_2: autoDraw = False
39.3336 	EXP 	text_2: autoDraw = True
39.4972 	EXP 	New trial (rep=86, index=0): None
39.5026 	DATA 	Keypress: u
39.5057 	EXP 	text_2: autoDraw = False
39.5057 	EXP 	text_2: autoDraw = True
39.6148 	DATA 	Keypress: u
39.6444 	EXP 	New trial (rep=87, index=0): None
39.6530 	EXP 	text_2: autoDraw = False
39.6530 	EXP 	text_2: autoDraw = True
39.7746 	DATA 	Keypress: u
39.8045 	EXP 	New trial (rep=88, index=0): None
39.8144 	EXP 	text_2: autoDraw = False
39.8144 	EXP 	text_2: autoDraw = True
39.9650 	EXP 	New trial (rep=89, index=0): None
39.9713 	DATA 	Keypress: u
39.9737 	EXP 	text_2: autoDraw = False
39.9737 	EXP 	text_2: autoDraw = True
40.0969 	DATA 	Keypress: u
40.1280 	EXP 	New trial (rep=90, index=0): None
40.1365 	EXP 	text_2: autoDraw = False
40.1365 	EXP 	text_2: autoDraw = True
40.4498 	WARNING 	Got keycode {} but that code isn't yet known
40.4498 	WARNING 	Keypress was given unknown key code (176)
41.1309 	WARNING 	Got keycode {} but that code isn't yet known
41.1310 	WARNING 	Keypress was given unknown key code (174)
41.3221 	DATA 	Keypress: u
41.3548 	EXP 	New trial (rep=91, index=0): None
41.3646 	EXP 	text_2: autoDraw = False
41.3646 	EXP 	text_2: autoDraw = True
41.4852 	EXP 	New trial (rep=92, index=0): None
41.4914 	DATA 	Keypress: u
41.4941 	EXP 	text_2: autoDraw = False
41.4941 	EXP 	text_2: autoDraw = True
41.6461 	EXP 	New trial (rep=93, index=0): None
41.6516 	DATA 	Keypress: u
41.6544 	EXP 	text_2: autoDraw = False
41.6544 	EXP 	text_2: autoDraw = True
41.7758 	DATA 	Keypress: u
41.8053 	EXP 	New trial (rep=94, index=0): None
41.8143 	EXP 	text_2: autoDraw = False
41.8143 	EXP 	text_2: autoDraw = True
41.9796 	EXP 	New trial (rep=95, index=0): None
41.9866 	DATA 	Keypress: u
41.9891 	EXP 	text_2: autoDraw = False
41.9891 	EXP 	text_2: autoDraw = True
42.1144 	EXP 	New trial (rep=96, index=0): None
42.1214 	DATA 	Keypress: u
42.1241 	EXP 	text_2: autoDraw = False
42.1241 	EXP 	text_2: autoDraw = True
42.2745 	EXP 	New trial (rep=97, index=0): None
42.2814 	DATA 	Keypress: u
42.2841 	EXP 	text_2: autoDraw = False
42.2841 	EXP 	text_2: autoDraw = True
42.4495 	EXP 	New trial (rep=98, index=0): None
42.4553 	DATA 	Keypress: u
42.4581 	EXP 	text_2: autoDraw = False
42.4581 	EXP 	text_2: autoDraw = True
42.5498 	DATA 	Keypress: u
42.5811 	EXP 	New trial (rep=99, index=0): None
42.5901 	EXP 	text_2: autoDraw = False
42.5901 	EXP 	text_2: autoDraw = True
42.7265 	EXP 	New trial (rep=100, index=0): None
42.7339 	DATA 	Keypress: u
42.7364 	EXP 	text_2: autoDraw = False
42.7364 	EXP 	text_2: autoDraw = True
42.8862 	EXP 	New trial (rep=101, index=0): None
42.8925 	DATA 	Keypress: u
42.8950 	EXP 	text_2: autoDraw = False
42.8950 	EXP 	text_2: autoDraw = True
43.0608 	EXP 	New trial (rep=102, index=0): None
43.0664 	DATA 	Keypress: u
43.0689 	EXP 	text_2: autoDraw = False
43.0689 	EXP 	text_2: autoDraw = True
43.1900 	DATA 	Keypress: u
43.2212 	EXP 	New trial (rep=103, index=0): None
43.2294 	EXP 	text_2: autoDraw = False
43.2294 	EXP 	text_2: autoDraw = True
43.3671 	EXP 	New trial (rep=104, index=0): None
43.3737 	DATA 	Keypress: u
43.3761 	EXP 	text_2: autoDraw = False
43.3761 	EXP 	text_2: autoDraw = True
43.5266 	EXP 	New trial (rep=105, index=0): None
43.5338 	DATA 	Keypress: u
43.5362 	EXP 	text_2: autoDraw = False
43.5362 	EXP 	text_2: autoDraw = True
43.6732 	EXP 	New trial (rep=106, index=0): None
43.6803 	DATA 	Keypress: u
43.6832 	EXP 	text_2: autoDraw = False
43.6832 	EXP 	text_2: autoDraw = True
43.8044 	DATA 	Keypress: u
43.8344 	EXP 	New trial (rep=107, index=0): None
43.8445 	EXP 	text_2: autoDraw = False
43.8445 	EXP 	text_2: autoDraw = True
43.9644 	DATA 	Keypress: u
43.9933 	EXP 	New trial (rep=108, index=0): None
44.0029 	EXP 	text_2: autoDraw = False
44.0029 	EXP 	text_2: autoDraw = True
44.1548 	EXP 	New trial (rep=109, index=0): None
44.1607 	DATA 	Keypress: u
44.1633 	EXP 	text_2: autoDraw = False
44.1633 	EXP 	text_2: autoDraw = True
44.3268 	EXP 	New trial (rep=110, index=0): None
44.3341 	DATA 	Keypress: u
44.3366 	EXP 	text_2: autoDraw = False
44.3366 	EXP 	text_2: autoDraw = True
44.4444 	DATA 	Keypress: u
44.4735 	EXP 	New trial (rep=111, index=0): None
44.4825 	EXP 	text_2: autoDraw = False
44.4825 	EXP 	text_2: autoDraw = True
44.6331 	EXP 	New trial (rep=112, index=0): None
44.6400 	DATA 	Keypress: u
44.6426 	EXP 	text_2: autoDraw = False
44.6426 	EXP 	text_2: autoDraw = True
44.7941 	EXP 	New trial (rep=113, index=0): None
44.7993 	DATA 	Keypress: u
44.8017 	EXP 	text_2: autoDraw = False
44.8017 	EXP 	text_2: autoDraw = True
44.9102 	DATA 	Keypress: u
44.9401 	EXP 	New trial (rep=114, index=0): None
44.9488 	EXP 	text_2: autoDraw = False
44.9488 	EXP 	text_2: autoDraw = True
45.0995 	EXP 	New trial (rep=115, index=0): None
45.1079 	DATA 	Keypress: u
45.1112 	EXP 	text_2: autoDraw = False
45.1112 	EXP 	text_2: autoDraw = True
45.2520 	EXP 	New trial (rep=116, index=0): None
45.2607 	DATA 	Keypress: u
45.2644 	EXP 	text_2: autoDraw = False
45.2644 	EXP 	text_2: autoDraw = True
45.4096 	EXP 	New trial (rep=117, index=0): None
45.4151 	DATA 	Keypress: u
45.4176 	EXP 	text_2: autoDraw = False
45.4176 	EXP 	text_2: autoDraw = True
45.5507 	DATA 	Keypress: u
45.5806 	EXP 	New trial (rep=118, index=0): None
45.5897 	EXP 	text_2: autoDraw = False
45.5897 	EXP 	text_2: autoDraw = True
45.6974 	DATA 	Keypress: u
45.7423 	EXP 	New trial (rep=119, index=0): None
45.7499 	EXP 	text_2: autoDraw = False
45.7499 	EXP 	text_2: autoDraw = True
45.8764 	EXP 	New trial (rep=120, index=0): None
45.8827 	DATA 	Keypress: u
45.8852 	EXP 	text_2: autoDraw = False
45.8852 	EXP 	text_2: autoDraw = True
46.2747 	EXP 	New trial (rep=121, index=0): None
46.2814 	DATA 	Keypress: u
46.2840 	EXP 	text_2: autoDraw = False
46.2840 	EXP 	text_2: autoDraw = True
46.4200 	EXP 	New trial (rep=122, index=0): None
46.4256 	DATA 	Keypress: u
46.4285 	EXP 	text_2: autoDraw = False
46.4285 	EXP 	text_2: autoDraw = True
46.5505 	DATA 	Keypress: u
46.5814 	EXP 	New trial (rep=123, index=0): None
46.5905 	EXP 	text_2: autoDraw = False
46.5905 	EXP 	text_2: autoDraw = True
46.7268 	DATA 	Keypress: u
46.7546 	EXP 	New trial (rep=124, index=0): None
46.7637 	EXP 	text_2: autoDraw = False
46.7637 	EXP 	text_2: autoDraw = True
46.8868 	DATA 	Keypress: u
46.9180 	EXP 	New trial (rep=125, index=0): None
46.9259 	EXP 	text_2: autoDraw = False
46.9259 	EXP 	text_2: autoDraw = True
47.0747 	EXP 	New trial (rep=126, index=0): None
47.0802 	DATA 	Keypress: u
47.0828 	EXP 	text_2: autoDraw = False
47.0828 	EXP 	text_2: autoDraw = True
47.2174 	DATA 	Keypress: u
47.2465 	EXP 	New trial (rep=127, index=0): None
47.2569 	EXP 	text_2: autoDraw = False
47.2569 	EXP 	text_2: autoDraw = True
47.4083 	EXP 	New trial (rep=128, index=0): None
47.4151 	DATA 	Keypress: u
47.4176 	EXP 	text_2: autoDraw = False
47.4176 	EXP 	text_2: autoDraw = True
47.5700 	EXP 	New trial (rep=129, index=0): None
47.5752 	DATA 	Keypress: u
47.5779 	EXP 	text_2: autoDraw = False
47.5779 	EXP 	text_2: autoDraw = True
47.7130 	DATA 	Keypress: u
47.7564 	EXP 	New trial (rep=130, index=0): None
47.7657 	EXP 	text_2: autoDraw = False
47.7657 	EXP 	text_2: autoDraw = True
47.8588 	DATA 	Keypress: u
47.8875 	EXP 	New trial (rep=131, index=0): None
47.8956 	EXP 	text_2: autoDraw = False
47.8956 	EXP 	text_2: autoDraw = True
48.0228 	EXP 	New trial (rep=132, index=0): None
48.0295 	DATA 	Keypress: u
48.0322 	EXP 	text_2: autoDraw = False
48.0322 	EXP 	text_2: autoDraw = True
48.1687 	EXP 	New trial (rep=133, index=0): None
48.1740 	DATA 	Keypress: u
48.1766 	EXP 	text_2: autoDraw = False
48.1766 	EXP 	text_2: autoDraw = True
48.3023 	EXP 	New trial (rep=134, index=0): None
48.3083 	DATA 	Keypress: u
48.3107 	EXP 	text_2: autoDraw = False
48.3107 	EXP 	text_2: autoDraw = True
48.4381 	EXP 	New trial (rep=135, index=0): None
48.4442 	DATA 	Keypress: u
48.4466 	EXP 	text_2: autoDraw = False
