trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,0.3178870999836363,8.430571200035047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1449,headphone_calibration,2020.1.3,60.020803229058274,
,,,,,,,8.430571200035047,None,8.774476399994455,None,space,0,0.3658026999910362,8.774476399994455,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1449,headphone_calibration,2020.1.3,60.020803229058274,
,,,,,,,,,,,,,,,,9.157051099988166,None,space,1,0.406413699965924,9.157051099988166,None,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1449,headphone_calibration,2020.1.3,60.020803229058274,
,,,,,,,,,,,,,,,,,,,,,,,9.590346099983435,None,space,1,0.35315779998200014,9.590346099983435,None,,,,,,,,,,,,001,2020_Oct_20_1449,headphone_calibration,2020.1.3,60.020803229058274,
0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.973324490024243,None,0,0.6078395000076853,9.9748799999943,None,9.9748799999943,None,9.9748799999943,None,,001,2020_Oct_20_1449,headphone_calibration,2020.1.3,60.020803229058274,
1,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.62202698000474,None,0,0.2111847000196576,10.618651700031478,None,10.618651700031478,None,10.618651700031478,None,,001,2020_Oct_20_1449,headphone_calibration,2020.1.3,60.020803229058274,
2,0.3,0.39810717055349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.855418990028557,None,0,0.1462615000200458,10.855400200001895,None,10.855400200001895,None,10.855400200001895,None,,001,2020_Oct_20_1449,headphone_calibration,2020.1.3,60.020803229058274,
3,0.3,0.7943282347242815,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.021861889993307,None,1,0.1601422000094317,11.021898200036958,None,11.021898200036958,None,11.021898200036958,None,,001,2020_Oct_20_1449,headphone_calibration,2020.1.3,60.020803229058274,
4,0.3,0.39810717055349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.205125790042803,None,1,0.2671597999869846,11.205083400011063,None,11.205083400011063,None,11.205083400011063,None,,001,2020_Oct_20_1449,headphone_calibration,2020.1.3,60.020803229058274,
5,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.488250589999371,None,1,0.11641349998535588,11.487985800020397,None,11.487985800020397,None,11.487985800020397,None,,001,2020_Oct_20_1449,headphone_calibration,2020.1.3,60.020803229058274,
6,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.621336789987982,None,1,0.12175819999538362,11.62112970004091,None,11.62112970004091,None,11.62112970004091,None,,001,2020_Oct_20_1449,headphone_calibration,2020.1.3,60.020803229058274,
7,0.2,0.050118723362727234,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.770998289994896,None,0,0.48902719997568056,11.771188899991103,None,11.771188899991103,None,11.771188899991103,None,,001,2020_Oct_20_1449,headphone_calibration,2020.1.3,60.020803229058274,
8,0.2,0.07943282347242817,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.287125290033874,None,0,0.11274029995547608,12.287279599986505,None,12.287279599986505,None,12.287279599986505,None,,001,2020_Oct_20_1449,headphone_calibration,2020.1.3,60.020803229058274,
9,0.2,0.12589254117941676,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.420511090033688,None,0,0.128605299978517,12.420426200027578,None,12.420426200027578,None,12.420426200027578,None,,001,2020_Oct_20_1449,headphone_calibration,2020.1.3,60.020803229058274,
10,0.2,0.19952623149688803,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.570192490017508,None,0,0.12062080000760034,12.570164300035685,None,12.570164300035685,None,12.570164300035685,None,,001,2020_Oct_20_1449,headphone_calibration,2020.1.3,60.020803229058274,
11,0.2,0.31622776601683805,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.720137090026402,None,0,1.5083930999971926,12.720265100011602,None,12.720265100011602,None,12.720265100011602,None,,001,2020_Oct_20_1449,headphone_calibration,2020.1.3,60.020803229058274,
