trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,2.4682021000189707,25.969085100048687,None,,,,,,,,,,,,,,001,2020_Oct_19_1617,headphone_calibration,2020.1.3,59.94628812161697,
,,,,,,,25.969085100048687,None,71.9278220999986,None,0,3.2346957999980077,71.92818980000447,None,71.92818980000447,None,71.92818980000447,None,,,,,,,
