trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,0.7280834999983199,8.548818800016306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
,,,,,,,8.548818800016306,None,9.307263599999715,None,space,0,0.5012870000209659,9.307263599999715,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
,,,,,,,,,,,,,,,,9.839804999995977,None,space,1,0.4273362000240013,9.839804999995977,None,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
,,,,,,,,,,,,,,,,,,,,,,,10.289381199982017,None,space,1,0.36920130002545193,10.289381199982017,None,,,,,,,,,,,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.688897370005725,None,0,0.6768443000037223,10.68868989998009,None,10.68868989998009,None,10.68868989998009,None,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
1,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.404682939976919,None,0,0.38348819996463135,11.398591200006194,None,11.398591200006194,None,11.398591200006194,None,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
2,0.3,0.39810717055349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.804300269979285,None,0,0.18732199998339638,11.806966300006025,None,11.806966300006025,None,11.806966300006025,None,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
3,0.3,0.7943282347242815,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.020593370014103,None,0,0.13675780000630766,12.02087050001137,None,12.02087050001137,None,12.02087050001137,None,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
4,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.187407370010623,None,0,0.11947669996879995,12.187195100006647,None,12.187195100006647,None,12.187195100006647,None,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
5,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.337089469999773,None,1,0.22549029998481274,12.337155700020958,None,12.337155700020958,None,12.337155700020958,None,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
6,0.3,0.5011872336272724,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.586887469975045,None,1,0.13954599999124184,12.587079100019764,None,12.587079100019764,None,12.587079100019764,None,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
7,0.3,0.25118864315095807,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.75355046998593,None,1,0.13084810000145808,12.755433199985418,None,12.755433199985418,None,12.755433199985418,None,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
8,0.3,0.12589254117941676,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.903460370021639,None,1,0.1181129000033252,12.903200800006744,None,12.903200800006744,None,12.903200800006744,None,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
9,0.3,0.06309573444801934,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.036421469989,None,1,0.29969030001666397,13.042567599972244,None,13.042567599972244,None,13.042567599972244,None,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
10,0.3,0.031622776601683805,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.369886969967046,None,1,0.27257259999169037,13.373219200002495,None,13.373219200002495,None,13.373219200002495,None,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
11,0.3,0.01584893192461114,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.669119269988732,None,1,0.4431012000422925,13.669185900012963,None,13.669185900012963,None,13.669185900012963,None,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
12,0.3,0.007943282347242819,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.13609747000155,None,1,0.1518427999690175,14.137271300016437,None,14.137271300016437,None,14.137271300016437,None,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
13,0.3,0.003981071705534974,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.31844316998613,None,1,0.20498600002611056,14.31904490001034,None,14.31904490001034,None,14.31904490001034,None,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
14,0.3,0.0019952623149688807,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.551628870010608,None,1,0.13236330001382157,14.55315029999474,None,14.55315029999474,None,14.55315029999474,None,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
15,0.2,0.0010000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.701625470008002,None,0,0.16597780003212392,14.703628499992192,None,14.703628499992192,None,14.703628499992192,None,,001,2020_Oct_20_1450,headphone_calibration,2020.1.3,59.98922594376909,
