trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,0.37522919999901205,8.850134899956174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1420,headphone_calibration,2020.1.3,60.03979437118294,
,,,,,,,8.850134899956174,None,9.246074599970598,None,space,0,0.2866257000132464,9.246074599970598,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1420,headphone_calibration,2020.1.3,60.03979437118294,
,,,,,,,,,,,,,,,,9.562177999992855,None,space,1,0.23969239997677505,9.562177999992855,None,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1420,headphone_calibration,2020.1.3,60.03979437118294,
,,,,,,,,,,,,,,,,,,,,,,,9.828823399962857,None,space,1,0.2928894000360742,9.828823399962857,None,,,,,,,,,,,,001,2020_Oct_20_1420,headphone_calibration,2020.1.3,60.03979437118294,
0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.145146829972509,None,0,0.9584931000135839,10.144736099988222,None,10.144736099988222,None,10.144736099988222,None,,001,2020_Oct_20_1420,headphone_calibration,2020.1.3,60.03979437118294,
1,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.143918259989004,None,0,0.18192990001989529,11.137509999971371,None,11.137509999971371,None,11.137509999971371,None,,001,2020_Oct_20_1420,headphone_calibration,2020.1.3,60.03979437118294,
2,0.3,0.39810717055349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.34374343000818,None,0,0.12058560003060848,11.345604899979662,None,11.345604899979662,None,11.345604899979662,None,,001,2020_Oct_20_1420,headphone_calibration,2020.1.3,60.03979437118294,
3,0.3,0.7943282347242815,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.493709030002355,None,0,0.09943830000702292,11.493475399969611,None,11.493475399969611,None,11.493475399969611,None,,001,2020_Oct_20_1420,headphone_calibration,2020.1.3,60.03979437118294,
4,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.610213829984422,None,0,0.14448370004538447,11.60990399995353,None,11.60990399995353,None,11.60990399995353,None,,001,2020_Oct_20_1420,headphone_calibration,2020.1.3,60.03979437118294,
5,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.776474529958795,None,1,0.12220799998613074,11.78317369997967,None,11.78317369997967,None,11.78317369997967,None,,001,2020_Oct_20_1420,headphone_calibration,2020.1.3,60.03979437118294,
