3.1997 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
25.3384 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

25.3387 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002D6E1B662B0>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002D6E1BB8B38>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1366,  768]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
25.3387 	EXP 	window1: recordFrameIntervals = False
25.5117 	EXP 	window1: recordFrameIntervals = True
25.5648 	WARNING 	t of last frame was 26.39ms (=1/37)
25.6317 	WARNING 	t of last frame was 26.81ms (=1/37)
25.6983 	WARNING 	t of last frame was 26.68ms (=1/37)
25.7652 	WARNING 	t of last frame was 26.79ms (=1/37)
25.8318 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
27.1793 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

27.4250 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0. , 0.5]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
27.4383 	EXP 	Sound sound_1 set volume 1.000
27.4553 	EXP 	Created question_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='question_text', opacity=1.0, ori=0, pos=array([0. , 0.2]), rgb=array([255., 255., 255.]), text="'Does your db SPL meter read 113 db SPL?'", units='height', win=Window(...), wrapWidth=1)
27.4605 	EXP 	Created level_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='level_text', opacity=1.0, ori=0, pos=array([ 0. , -0.2]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
27.4928 	EXP 	text: autoDraw = True
28.7169 	WARNING 	Increasing number of minimum required reversals to the number of step sizes, (11).
28.7254 	DATA 	Keypress: space
28.7281 	EXP 	text: autoDraw = False
28.7281 	EXP 	level_text: text = 0.1
28.7281 	EXP 	question_text: autoDraw = True
28.7281 	EXP 	level_text: autoDraw = True
30.0277 	DATA 	Mouse: Left button down, pos=(410,444)
30.1467 	DATA 	Mouse:  Left button up, pos=(410,444)
31.6250 	DATA 	Keypress: up
31.6278 	EXP 	question_text: autoDraw = False
31.6278 	EXP 	level_text: autoDraw = False
31.6278 	EXP 	level_text: text = 0.6309573444801934
31.6278 	EXP 	question_text: autoDraw = True
31.6278 	EXP 	level_text: autoDraw = True
32.5220 	DATA 	Keypress: up
32.5408 	EXP 	question_text: autoDraw = False
32.5408 	EXP 	level_text: autoDraw = False
32.5408 	EXP 	level_text: text = 1
32.5408 	EXP 	question_text: autoDraw = True
32.5408 	EXP 	level_text: autoDraw = True
33.7538 	DATA 	Keypress: down
33.7565 	EXP 	question_text: autoDraw = False
33.7565 	EXP 	level_text: autoDraw = False
33.7565 	EXP 	level_text: text = 0.15848931924611132
33.7565 	EXP 	question_text: autoDraw = True
33.7565 	EXP 	level_text: autoDraw = True
34.9641 	DATA 	Keypress: up
