trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,0.505857800017111,7.361544999992475,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1416,headphone_calibration,2020.1.3,60.042858590282506,
,,,,,,,7.361544999992475,None,7.8949002000154,None,space,0,0.6450111000449397,7.8949002000154,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1416,headphone_calibration,2020.1.3,60.042858590282506,
,,,,,,,,,,,,,,,,8.56088920001639,None,space,1,0.35807560000102967,8.56088920001639,None,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1416,headphone_calibration,2020.1.3,60.042858590282506,
,,,,,,,,,,,,,,,,,,,,,,,8.944053899962455,None,space,1,0.30134359997464344,8.944053899962455,None,,,,,,,,,,,,001,2020_Oct_20_1416,headphone_calibration,2020.1.3,60.042858590282506,
0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.260275109985377,None,0,0.7917917000013404,9.259951499989256,None,9.259951499989256,None,9.259951499989256,None,,001,2020_Oct_20_1416,headphone_calibration,2020.1.3,60.042858590282506,
1,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.092480520007665,None,0,0.22133009997196496,10.082659900013823,None,10.082659900013823,None,10.082659900013823,None,,001,2020_Oct_20_1416,headphone_calibration,2020.1.3,60.042858590282506,
2,0.3,0.39810717055349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.325787009985651,None,0,0.37943429994629696,10.325826400017831,None,10.325826400017831,None,10.325826400017831,None,,001,2020_Oct_20_1416,headphone_calibration,2020.1.3,60.042858590282506,
3,0.3,0.7943282347242815,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.725354709976818,None,0,0.14710619999095798,10.72520089999307,None,10.72520089999307,None,10.72520089999307,None,,001,2020_Oct_20_1416,headphone_calibration,2020.1.3,60.042858590282506,
4,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.891672309977002,None,0,0.14791440003318712,10.891553699970245,None,10.891553699970245,None,10.891553699970245,None,,001,2020_Oct_20_1416,headphone_calibration,2020.1.3,60.042858590282506,
5,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.058189909986686,None,1,0.4153966000303626,11.058094499981962,None,11.058094499981962,None,11.058094499981962,None,,001,2020_Oct_20_1416,headphone_calibration,2020.1.3,60.042858590282506,
6,0.3,0.5011872336272724,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.491157209989614,None,1,0.15784330002497882,11.491494499961846,None,11.491494499961846,None,11.491494499961846,None,,001,2020_Oct_20_1416,headphone_calibration,2020.1.3,60.042858590282506,
7,0.3,0.25118864315095807,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.674156310001853,None,1,0.1747371000237763,11.674303899984807,None,11.674303899984807,None,11.674303899984807,None,,001,2020_Oct_20_1416,headphone_calibration,2020.1.3,60.042858590282506,
8,0.3,0.12589254117941676,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.874274709983728,None,1,0.14700350002385676,11.874177099962253,None,11.874177099962253,None,11.874177099962253,None,,001,2020_Oct_20_1416,headphone_calibration,2020.1.3,60.042858590282506,
9,0.3,0.06309573444801934,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.040761209989432,None,1,0.1597075000172481,12.0407705999678,None,12.0407705999678,None,12.0407705999678,None,,001,2020_Oct_20_1416,headphone_calibration,2020.1.3,60.042858590282506,
10,0.3,0.031622776601683805,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.22374190997798,None,1,0.13061660004314035,12.223767999967095,None,12.223767999967095,None,12.223767999967095,None,,001,2020_Oct_20_1416,headphone_calibration,2020.1.3,60.042858590282506,
