trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,0.5725939000258222,9.382085100049153,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
,,,,,,,9.382085100049153,None,9.982412600016687,None,space,0,0.4167312000063248,9.982412600016687,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
,,,,,,,,,,,,,,,,10.42453519999981,None,space,1,0.30657829996198416,10.42453519999981,None,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
,,,,,,,,,,,,,,,,,,,,,,,10.757546600012574,None,space,1,0.41342459997395054,10.757546600012574,None,,,,,,,,,,,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.190234899998178,None,0,0.4445335000054911,11.189925900020171,None,11.189925900020171,None,11.189925900020171,None,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
1,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.672719500050881,None,0,0.1526187999988906,11.666311600012705,None,11.666311600012705,None,11.666311600012705,None,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
2,0.3,0.39810717055349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.839688900054899,None,0,0.11585569998715073,11.840737000049558,None,11.840737000049558,None,11.840737000049558,None,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
3,0.3,0.7943282347242815,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.972631499997807,None,1,0.16702980000991374,11.972720400022808,None,11.972720400022808,None,11.972720400022808,None,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
4,0.3,0.39810717055349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.155831200024114,None,1,0.2746618999517523,12.157968100043945,None,12.157968100043945,None,12.157968100043945,None,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
5,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.455448700010312,None,1,0.11639530002139509,12.4555961000151,None,12.4555961000151,None,12.4555961000151,None,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
6,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.58939890000038,None,1,0.12835030001588166,12.588656500040088,None,12.588656500040088,None,12.588656500040088,None,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
7,0.3,0.050118723362727234,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.738387000001968,None,1,0.16760129999602214,12.738546700042207,None,12.738546700042207,None,12.738546700042207,None,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
8,0.3,0.025118864315095805,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.921648700034712,None,1,0.13286670000525191,12.921582700044382,None,12.921582700044382,None,12.921582700044382,None,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
9,0.3,0.012589254117941675,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.071457499999088,None,1,0.13109489995986223,13.072568500007037,None,13.072568500007037,None,13.072568500007037,None,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
10,0.3,0.006309573444801934,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.221590700047091,None,1,0.13706100004492328,13.221711300022434,None,13.221711300022434,None,13.221711300022434,None,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
11,0.3,0.0031622776601683803,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.388013200031128,None,1,0.21457070001633838,13.388655500020832,None,13.388655500020832,None,13.388655500020832,None,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
12,0.2,0.001584893192461114,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.621055300009903,None,0,0.19146800000453368,13.621126100013498,None,13.621126100013498,None,13.621126100013498,None,,001,2020_Oct_20_1513,headphone_calibration,2020.1.3,60.10258310029907,
