trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,press_space.started,press_space.stopped,title_text.started,title_text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,0.7646570000000565,10.61120870000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
,,,,,,,10.61120870000002,None,10.61120870000002,None,11.391748300000017,None,space,0,0.5388116999999966,11.391748300000017,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
,,,,,,,,,,,,,,,,,,11.958998599999973,None,space,1,0.3413424999999961,11.958998599999973,None,,,,,,,,,,,,,,,,,,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
,,,,,,,,,,,,,,,,,,,,,,,,,12.325968999999986,None,space,1,0.48563639999997577,12.325968999999986,None,,,,,,,,,,,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.826594820000025,None,0,2.614906700000006,12.826601299999993,None,12.826601299999993,None,12.826601299999993,None,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
1,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.462177019999956,None,0,0.5004108000000542,15.463789599999927,None,15.463789599999927,None,15.463789599999927,None,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
2,0.3,0.39810717055349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.979345519999981,None,0,0.6789651999999933,15.979727199999957,None,15.979727199999957,None,15.979727199999957,None,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
3,0.3,0.7943282347242815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.680201920000002,None,0,0.5953080000000455,16.680564000000004,None,16.680564000000004,None,16.680564000000004,None,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
4,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.29765171999992,None,0,0.552324100000078,17.29772079999998,None,17.29772079999998,None,17.29772079999998,None,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
5,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.881464919999928,None,1,0.7463968999999224,17.88174259999994,None,17.88174259999994,None,17.88174259999994,None,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
6,0.2,0.5011872336272724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.64909682000001,None,0,1.1504163999999264,18.64915629999996,None,18.64915629999996,None,18.64915629999996,None,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
7,0.2,0.7943282347242817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.816840919999947,None,0,1.6436975000000302,19.816795099999922,None,19.816795099999922,None,19.816795099999922,None,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
8,0.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.485117720000005,None,1,0.7394292000000178,21.485229899999922,None,21.485229899999922,None,21.485229899999922,None,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
9,0.1,0.6309573444801932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.252598320000004,None,0,1.7613203999999314,22.25276120000001,None,22.25276120000001,None,22.25276120000001,None,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
10,0.1,0.7943282347242816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.03772262000001,None,0,1.605467200000021,24.037846999999942,None,24.037846999999942,None,24.037846999999942,None,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
11,0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.67248591999993,None,1,0.40613889999997355,25.673000000000002,None,25.673000000000002,None,25.673000000000002,None,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
12,0.05,0.7943282347242815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.106354419999946,None,0,5.354828599999905,26.106549200000018,None,26.106549200000018,None,26.106549200000018,None,,001,2020_Nov_02_1146,headphone_calibration,2020.2.4,59.94467106861388,
