trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,0.6658562000375241,18.13130990002537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1428,headphone_calibration,2020.1.3,60.059482910336776,
,,,,,,,18.13130990002537,None,18.821052000042982,None,space,0,0.5305482999538071,18.821052000042982,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1428,headphone_calibration,2020.1.3,60.059482910336776,
,,,,,,,,,,,,,,,,19.37056490004761,None,space,1,0.35645850002765656,19.37056490004761,None,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1428,headphone_calibration,2020.1.3,60.059482910336776,
,,,,,,,,,,,,,,,,,,,,,,,19.75342120003188,None,space,1,0.313783899997361,19.75342120003188,None,,,,,,,,,,,,001,2020_Oct_20_1428,headphone_calibration,2020.1.3,60.059482910336776,
0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.086381990014342,None,0,1.0060737000312656,20.08884500002023,None,20.08884500002023,None,20.08884500002023,None,,001,2020_Oct_20_1428,headphone_calibration,2020.1.3,60.059482910336776,
1,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.134974480001254,None,1,0.771201400028076,21.128279700002167,None,21.128279700002167,None,21.128279700002167,None,,001,2020_Oct_20_1428,headphone_calibration,2020.1.3,60.059482910336776,
2,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9178213900479,None,1,0.2698911000043154,21.917643500026315,None,21.917643500026315,None,21.917643500026315,None,,001,2020_Oct_20_1428,headphone_calibration,2020.1.3,60.059482910336776,
3,0.2,0.050118723362727234,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.217399590025888,None,0,0.19886419997783378,22.217572100053076,None,22.217572100053076,None,22.217572100053076,None,,001,2020_Oct_20_1428,headphone_calibration,2020.1.3,60.059482910336776,
4,0.2,0.07943282347242817,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.434058090049074,None,0,0.13889820000622422,22.433970700018108,None,22.433970700018108,None,22.433970700018108,None,,001,2020_Oct_20_1428,headphone_calibration,2020.1.3,60.059482910336776,
5,0.2,0.12589254117941676,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.600478890020167,None,0,0.12341589998686686,22.600620900047943,None,22.600620900047943,None,22.600620900047943,None,,001,2020_Oct_20_1428,headphone_calibration,2020.1.3,60.059482910336776,
6,0.2,0.19952623149688803,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.750284390017622,None,0,0.13452319998759776,22.750337400007993,None,22.750337400007993,None,22.750337400007993,None,,001,2020_Oct_20_1428,headphone_calibration,2020.1.3,60.059482910336776,
7,0.2,0.31622776601683805,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.900118590000783,None,0,0.14137740002479404,22.89999570004875,None,22.89999570004875,None,22.89999570004875,None,,001,2020_Oct_20_1428,headphone_calibration,2020.1.3,60.059482910336776,
8,0.2,0.5011872336272725,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.066659790015546,None,0,0.14018689998192713,23.06744080001954,None,23.06744080001954,None,23.06744080001954,None,,001,2020_Oct_20_1428,headphone_calibration,2020.1.3,60.059482910336776,
