0.7655 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
13.7369 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D414664240>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001D4146B8AC8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1366,  768]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.7370 	EXP 	window1: recordFrameIntervals = False
13.9028 	EXP 	window1: recordFrameIntervals = True
14.0860 	EXP 	window1: recordFrameIntervals = False
14.5184 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
14.9892 	EXP 	Sound sound_1 set volume 1.000
15.0102 	EXP 	Created question_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='question_text', opacity=1.0, ori=0, pos=array([0. , 0.2]), rgb=array([255., 255., 255.]), text="'Does your db SPL meter read 113 db SPL?'", units='height', win=Window(...), wrapWidth=1)
15.0164 	EXP 	Created level_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='level_text', opacity=1.0, ori=0, pos=array([ 0. , -0.2]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
15.0493 	EXP 	text: autoDraw = True
25.9452 	WARNING 	Increasing number of minimum required reversals to the number of step sizes, (11).
25.9554 	DATA 	Keypress: space
25.9582 	EXP 	text: autoDraw = False
25.9582 	EXP 	level_text: text = 0.1
25.9582 	EXP 	question_text: autoDraw = True
25.9582 	EXP 	level_text: autoDraw = True
30.5259 	DATA 	Keypress: u
32.2370 	WARNING 	Got keycode {} but that code isn't yet known
32.2370 	WARNING 	Keypress was given unknown key code (176)
32.6867 	WARNING 	Got keycode {} but that code isn't yet known
32.6867 	WARNING 	Keypress was given unknown key code (174)
33.0222 	DATA 	Keypress: up
33.0688 	EXP 	question_text: autoDraw = False
33.0688 	EXP 	level_text: autoDraw = False
33.0688 	EXP 	level_text: text = 0.6309573444801934
33.0688 	EXP 	question_text: autoDraw = True
33.0688 	EXP 	level_text: autoDraw = True
33.2095 	DATA 	Keypress: up
33.2173 	EXP 	question_text: autoDraw = False
33.2173 	EXP 	level_text: autoDraw = False
33.2173 	EXP 	level_text: text = 1
33.2173 	EXP 	question_text: autoDraw = True
33.2173 	EXP 	level_text: autoDraw = True
33.6692 	WARNING 	Got keycode {} but that code isn't yet known
33.6692 	WARNING 	Keypress was given unknown key code (174)
33.9551 	DATA 	Keypress: lshift
34.1050 	DATA 	Keypress: lshift
34.2738 	DATA 	Keypress: up
34.2830 	EXP 	question_text: autoDraw = False
34.2830 	EXP 	level_text: autoDraw = False
34.2830 	EXP 	level_text: text = 1
34.2830 	EXP 	question_text: autoDraw = True
34.2830 	EXP 	level_text: autoDraw = True
34.4413 	DATA 	Keypress: up
34.4494 	EXP 	question_text: autoDraw = False
34.4494 	EXP 	level_text: autoDraw = False
34.4494 	EXP 	level_text: text = 1
34.4494 	EXP 	question_text: autoDraw = True
34.4494 	EXP 	level_text: autoDraw = True
34.5758 	DATA 	Keypress: up
34.5827 	EXP 	question_text: autoDraw = False
34.5827 	EXP 	level_text: autoDraw = False
34.5827 	EXP 	level_text: text = 1
34.5827 	EXP 	question_text: autoDraw = True
34.5827 	EXP 	level_text: autoDraw = True
34.7236 	DATA 	Keypress: up
34.7325 	EXP 	question_text: autoDraw = False
