desired_db,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,press_space.started,press_space.stopped,title_text.started,title_text.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text.started,text.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,level,date,expName,psychopyVersion,frameRate,
,,,,,10.830894100000023,None,10.830894100000023,None,space,1,0.6481296000001748,10.830894100000023,None,,,,,,,,,,,,,,0.7943282347242815,2020_Nov_02_1215,headphone_calibration_check,2020.2.4,59.94467106857302,
30,0,0,0,0,,,,,,,,,,11.555346699999973,None,11.555346699999973,None,11.55705745999976,None,space,1,0.5919324000001325,11.555346699999973,None,,,0.7943282347242815,2020_Nov_02_1215,headphone_calibration_check,2020.2.4,59.94467106857302,
35,0,1,1,1,,,,,,,,,,12.174534300000232,None,12.174534300000232,None,12.174411339999915,None,space,1,0.29517600000008315,12.174534300000232,None,,,0.7943282347242815,2020_Nov_02_1215,headphone_calibration_check,2020.2.4,59.94467106857302,
40,0,2,2,2,,,,,,,,,,12.491774200000236,None,12.491774200000236,None,12.491435639999873,None,space,1,0.16718470000023444,12.491774200000236,None,,,0.7943282347242815,2020_Nov_02_1215,headphone_calibration_check,2020.2.4,59.94467106857302,
45,0,3,3,3,,,,,,,,,,12.67490080000016,None,12.67490080000016,None,12.674777040000118,None,space,1,0.16210110000019995,12.67490080000016,None,,,0.7943282347242815,2020_Nov_02_1215,headphone_calibration_check,2020.2.4,59.94467106857302,
50,0,4,4,4,,,,,,,,,,12.85828390000006,None,12.85828390000006,None,12.858650240000225,None,space,1,0.176493500000106,12.85828390000006,None,,,0.7943282347242815,2020_Nov_02_1215,headphone_calibration_check,2020.2.4,59.94467106857302,
55,0,5,5,5,,,,,,,,,,13.058508999999958,None,13.058508999999958,None,13.058534839999902,None,space,1,0.16313160000026983,13.058508999999958,None,,,0.7943282347242815,2020_Nov_02_1215,headphone_calibration_check,2020.2.4,59.94467106857302,
60,0,6,6,6,,,,,,,,,,13.242297000000235,None,13.242297000000235,None,13.242020539999794,None,space,1,0.15519229999972595,13.242297000000235,None,,,0.7943282347242815,2020_Nov_02_1215,headphone_calibration_check,2020.2.4,59.94467106857302,
65,0,7,7,7,,,,,,,,,,13.425549600000068,None,13.425549600000068,None,13.425607439999931,None,space,1,0.1622179999999389,13.425549600000068,None,,,0.7943282347242815,2020_Nov_02_1215,headphone_calibration_check,2020.2.4,59.94467106857302,
70,0,8,8,8,,,,,,,,,,13.609061699999984,None,13.609061699999984,None,13.6090310399999,None,space,1,0.1997827000000143,13.609061699999984,None,,,0.7943282347242815,2020_Nov_02_1215,headphone_calibration_check,2020.2.4,59.94467106857302,
75,0,9,9,9,,,,,,,,,,13.826050900000155,None,13.826050900000155,None,13.826642939999966,None,space,1,0.17229819999965912,13.826050900000155,None,,,0.7943282347242815,2020_Nov_02_1215,headphone_calibration_check,2020.2.4,59.94467106857302,
80,0,10,10,10,,,,,,,,,,14.026116600000023,None,14.026116600000023,None,14.026788240000224,None,space,1,0.14821980000033363,14.026116600000023,None,,,0.7943282347242815,2020_Nov_02_1215,headphone_calibration_check,2020.2.4,59.94467106857302,
85,0,11,11,11,,,,,,,,,,14.192994200000157,None,14.192994200000157,None,14.19303863999985,None,space,1,0.1666747999997824,14.192994200000157,None,,,0.7943282347242815,2020_Nov_02_1215,headphone_calibration_check,2020.2.4,59.94467106857302,
90,0,12,12,12,,,,,,,,,,14.37654590000011,None,14.37654590000011,None,14.377099839999937,None,space,1,0.16413609999972323,14.37654590000011,None,,,0.7943282347242815,2020_Nov_02_1215,headphone_calibration_check,2020.2.4,59.94467106857302,
95,0,13,13,13,,,,,,,,,,14.56030839999994,None,14.56030839999994,None,14.560046840000178,None,space,1,0.1920322999999371,14.56030839999994,None,,,0.7943282347242815,2020_Nov_02_1215,headphone_calibration_check,2020.2.4,59.94467106857302,
100,0,14,14,14,,,,,,,,,,14.776909400000022,None,14.776909400000022,None,14.77724303999994,None,space,1,1.4229088999995838,14.776909400000022,None,,,0.7943282347242815,2020_Nov_02_1215,headphone_calibration_check,2020.2.4,59.94467106857302,
