6.6392 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
21.4754 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000219D9A04240>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000219D9A58AC8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1366,  768]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
21.4755 	EXP 	window1: recordFrameIntervals = False
21.6412 	EXP 	window1: recordFrameIntervals = True
21.8251 	EXP 	window1: recordFrameIntervals = False
22.1693 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0. , 0.5]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
22.1936 	EXP 	Sound sound_1 set volume 1.000
22.2129 	EXP 	Created question_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='question_text', opacity=1.0, ori=0, pos=array([0. , 0.2]), rgb=array([255., 255., 255.]), text="'Does your db SPL meter read 113 db SPL?'", units='height', win=Window(...), wrapWidth=1)
22.2187 	EXP 	Created level_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='level_text', opacity=1.0, ori=0, pos=array([ 0. , -0.2]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
22.2506 	EXP 	text: autoDraw = True
23.0626 	DATA 	Mouse: Left button down, pos=(269,207)
23.2285 	WARNING 	Increasing number of minimum required reversals to the number of step sizes, (11).
23.2368 	DATA 	Keypress: space
23.2409 	EXP 	text: autoDraw = False
23.2409 	EXP 	level_text: text = 0.1
23.2409 	EXP 	question_text: autoDraw = True
23.2409 	EXP 	level_text: autoDraw = True
23.2799 	DATA 	Mouse:  Left button up, pos=(269,207)
24.0775 	DATA 	Keypress: up
24.0802 	EXP 	question_text: autoDraw = False
24.0802 	EXP 	level_text: autoDraw = False
24.0802 	EXP 	level_text: text = 0.6309573444801934
24.0802 	EXP 	question_text: autoDraw = True
24.0802 	EXP 	level_text: autoDraw = True
24.2007 	DATA 	Keypress: up
24.2085 	EXP 	question_text: autoDraw = False
24.2085 	EXP 	level_text: autoDraw = False
24.2085 	EXP 	level_text: text = 1
24.2085 	EXP 	question_text: autoDraw = True
24.2085 	EXP 	level_text: autoDraw = True
24.3355 	DATA 	Keypress: up
24.3420 	EXP 	question_text: autoDraw = False
24.3420 	EXP 	level_text: autoDraw = False
24.3420 	EXP 	level_text: text = 1
24.3420 	EXP 	question_text: autoDraw = True
24.3420 	EXP 	level_text: autoDraw = True
24.4834 	DATA 	Keypress: up
24.4924 	EXP 	question_text: autoDraw = False
24.4924 	EXP 	level_text: autoDraw = False
24.4924 	EXP 	level_text: text = 1
24.4924 	EXP 	question_text: autoDraw = True
24.4924 	EXP 	level_text: autoDraw = True
24.5982 	DATA 	Keypress: up
24.6262 	EXP 	question_text: autoDraw = False
24.6262 	EXP 	level_text: autoDraw = False
24.6262 	EXP 	level_text: text = 1
24.6262 	EXP 	question_text: autoDraw = True
24.6262 	EXP 	level_text: autoDraw = True
24.7508 	DATA 	Keypress: up
24.7589 	EXP 	question_text: autoDraw = False
24.7589 	EXP 	level_text: autoDraw = False
24.7589 	EXP 	level_text: text = 1
24.7589 	EXP 	question_text: autoDraw = True
24.7589 	EXP 	level_text: autoDraw = True
24.8851 	DATA 	Keypress: up
24.8928 	EXP 	question_text: autoDraw = False
24.8928 	EXP 	level_text: autoDraw = False
24.8928 	EXP 	level_text: text = 1
24.8928 	EXP 	question_text: autoDraw = True
24.8928 	EXP 	level_text: autoDraw = True
26.5321 	DATA 	Keypress: down
26.5622 	EXP 	question_text: autoDraw = False
26.5622 	EXP 	level_text: autoDraw = False
26.5622 	EXP 	level_text: text = 0.15848931924611132
26.5622 	EXP 	question_text: autoDraw = True
26.5622 	EXP 	level_text: autoDraw = True
27.3833 	DATA 	Keypress: up
27.4117 	EXP 	question_text: autoDraw = False
27.4117 	EXP 	level_text: autoDraw = False
27.4117 	EXP 	level_text: text = 0.630957344480193
27.4117 	EXP 	question_text: autoDraw = True
27.4117 	EXP 	level_text: autoDraw = True
28.8219 	DATA 	Keypress: up
28.8301 	EXP 	question_text: autoDraw = False
28.8301 	EXP 	level_text: autoDraw = False
28.8301 	EXP 	level_text: text = 1
28.8301 	EXP 	question_text: autoDraw = True
28.8301 	EXP 	level_text: autoDraw = True
29.5725 	DATA 	Keypress: up
29.5808 	EXP 	question_text: autoDraw = False
29.5808 	EXP 	level_text: autoDraw = False
29.5808 	EXP 	level_text: text = 1
29.5808 	EXP 	question_text: autoDraw = True
29.5808 	EXP 	level_text: autoDraw = True
30.8917 	DATA 	Keypress: down
30.8987 	EXP 	question_text: autoDraw = False
30.8987 	EXP 	level_text: autoDraw = False
30.8987 	EXP 	level_text: text = 0.251188643150958
30.8987 	EXP 	question_text: autoDraw = True
30.8987 	EXP 	level_text: autoDraw = True
31.6931 	DATA 	Keypress: up
31.6995 	EXP 	question_text: autoDraw = False
31.6995 	EXP 	level_text: autoDraw = False
31.6995 	EXP 	level_text: text = 0.6309573444801932
31.6995 	EXP 	question_text: autoDraw = True
31.6995 	EXP 	level_text: autoDraw = True
32.6602 	DATA 	Keypress: down
32.6670 	EXP 	question_text: autoDraw = False
32.6670 	EXP 	level_text: autoDraw = False
32.6670 	EXP 	level_text: text = 0.251188643150958
32.6670 	EXP 	question_text: autoDraw = True
32.6670 	EXP 	level_text: autoDraw = True
33.0101 	DATA 	Keypress: up
33.0173 	EXP 	question_text: autoDraw = False
33.0173 	EXP 	level_text: autoDraw = False
33.0173 	EXP 	level_text: text = 0.31622776601683794
33.0173 	EXP 	question_text: autoDraw = True
33.0173 	EXP 	level_text: autoDraw = True
33.2115 	DATA 	Keypress: up
