desired_db,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,press_space.started,press_space.stopped,title_text.started,title_text.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text.started,text.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,level,date,expName,psychopyVersion,frameRate,
,,,,,11.63363539997954,None,11.63363539997954,None,space,1,2.7580714999930933,11.63363539997954,None,,,,,,,,,,,,,,1,2020_Oct_21_0912,headphone_calibration_check,2020.2.4,59.89261255074076,
30,0,0,0,0,,,,,,,,,,14.477876799996011,None,14.477876799996011,None,14.485705499973847,None,space,1,4.950669499987271,14.477876799996011,None,,,1,2020_Oct_21_0912,headphone_calibration_check,2020.2.4,59.89261255074076,
35,0,1,1,1,,,,,,,,,,19.44762270001229,None,19.44762270001229,None,19.447093079978366,None,space,1,0.23324849997879937,19.44762270001229,None,,,1,2020_Oct_21_0912,headphone_calibration_check,2020.2.4,59.89261255074076,
40,0,2,2,2,,,,,,,,,,19.696804900013376,None,19.696804900013376,None,19.696759780001592,None,space,1,0.17513649997999892,19.696804900013376,None,,,1,2020_Oct_21_0912,headphone_calibration_check,2020.2.4,59.89261255074076,
45,0,3,3,3,,,,,,,,,,19.897421600006055,None,19.897421600006055,None,19.896855079982195,None,space,1,0.16526470001554117,19.897421600006055,None,,,1,2020_Oct_21_0912,headphone_calibration_check,2020.2.4,59.89261255074076,
50,0,4,4,4,,,,,,,,,,20.08012370002689,None,20.08012370002689,None,20.07961818000185,None,space,1,0.17435990000376478,20.08012370002689,None,,,1,2020_Oct_21_0912,headphone_calibration_check,2020.2.4,59.89261255074076,
55,0,5,5,5,,,,,,,,,,20.27948570001172,None,20.27948570001172,None,20.279395780008052,None,space,1,0.18435029999818653,20.27948570001172,None,,,1,2020_Oct_21_0912,headphone_calibration_check,2020.2.4,59.89261255074076,
60,0,6,6,6,,,,,,,,,,20.484170000010636,None,20.484170000010636,None,20.479612579982494,None,space,1,0.22575360001064837,20.484170000010636,None,,,1,2020_Oct_21_0912,headphone_calibration_check,2020.2.4,59.89261255074076,
