desired_db,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,press_space.started,press_space.stopped,title_text.started,title_text.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text.started,text.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,level,date,expName,psychopyVersion,frameRate,
,,,,,12.577137500000163,None,12.577137500000163,None,space,1,0.8360442999999123,12.577137500000163,None,,,,,,,,,,,,,,1,2020_Nov_02_1156,headphone_calibration_check,2020.2.4,59.96961939079651,
30,0,0,0,0,,,,,,,,,,13.476886900000181,None,13.476886900000181,None,13.474669410000137,None,space,1,0.4010322999999971,13.476886900000181,None,,,1,2020_Nov_02_1156,headphone_calibration_check,2020.2.4,59.96961939079651,
35,0,1,1,1,,,,,,,,,,13.908630399999993,None,13.908630399999993,None,13.908506870000178,None,space,1,0.13545890000000327,13.908630399999993,None,,,1,2020_Nov_02_1156,headphone_calibration_check,2020.2.4,59.96961939079651,
40,0,2,2,2,,,,,,,,,,14.075311400000146,None,14.075311400000146,None,14.075351570000134,None,space,1,0.10341819999985091,14.075311400000146,None,,,1,2020_Nov_02_1156,headphone_calibration_check,2020.2.4,59.96961939079651,
45,0,3,3,3,,,,,,,,,,14.208840500000179,None,14.208840500000179,None,14.208814170000164,None,space,1,0.10385339999993448,14.208840500000179,None,,,1,2020_Nov_02_1156,headphone_calibration_check,2020.2.4,59.96961939079651,
50,0,4,4,4,,,,,,,,,,14.341937800000096,None,14.341937800000096,None,14.34216017000001,None,space,1,0.10234639999998763,14.341937800000096,None,,,1,2020_Nov_02_1156,headphone_calibration_check,2020.2.4,59.96961939079651,
55,0,5,5,5,,,,,,,,,,14.475871200000029,None,14.475871200000029,None,14.475453670000046,None,space,1,0.15581110000016452,14.475871200000029,None,,,1,2020_Nov_02_1156,headphone_calibration_check,2020.2.4,59.96961939079651,
60,0,6,6,6,,,,,,,,,,14.659447200000159,None,14.659447200000159,None,14.659043769999993,None,space,1,1.162403999999924,14.659447200000159,None,,,1,2020_Nov_02_1156,headphone_calibration_check,2020.2.4,59.96961939079651,
65,0,7,7,7,,,,,,,,,,15.843816900000093,None,15.843816900000093,None,15.843678770000064,None,space,1,1.5959580999999616,15.843816900000093,None,,,1,2020_Nov_02_1156,headphone_calibration_check,2020.2.4,59.96961939079651,
70,0,8,8,8,,,,,,,,,,17.461994200000163,None,17.461994200000163,None,17.461826770000084,None,space,1,3.2979861999999684,17.461994200000163,None,,,1,2020_Nov_02_1156,headphone_calibration_check,2020.2.4,59.96961939079651,
75,0,9,9,9,,,,,,,,,,20.781743800000186,None,20.781743800000186,None,20.781588670000087,None,space,1,1.7745193000000654,20.781743800000186,None,,,1,2020_Nov_02_1156,headphone_calibration_check,2020.2.4,59.96961939079651,
80,0,10,10,10,,,,,,,,,,22.58360379999999,None,22.58360379999999,None,22.58388997000004,None,space,1,1.0290562000000136,22.58360379999999,None,,,1,2020_Nov_02_1156,headphone_calibration_check,2020.2.4,59.96961939079651,
85,0,11,11,11,,,,,,,,,,23.63485690000016,None,23.63485690000016,None,23.634655570000017,None,space,1,0.8783617000001414,23.63485690000016,None,,,1,2020_Nov_02_1156,headphone_calibration_check,2020.2.4,59.96961939079651,
