trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,input,session,date,expName,psychopyVersion,frameRate,
,,,space,0.8420762000023387,16.58971200004453,None,,,,,,,,,,,,,,0.2,001,2020_Oct_19_1549,headphone_calibration,2020.1.3,None,
,,,,,,,16.58971200004453,None,99.40567426669101,None,0,0.32030729996040463,99.40279670001473,None,99.40279670001473,None,99.40279670001473,None,,,,,,,,
