3.2915 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
21.6231 	EXP 	Created level_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='level_text', opacity=1.0, ori=0, pos=array([ 0. , -0.2]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
21.6530 	EXP 	text: autoDraw = True
23.6204 	DATA 	Mouse: Left button down, pos=(555,161)
23.7538 	DATA 	Mouse:  Left button up, pos=(555,161)
23.9530 	WARNING 	Increasing number of minimum required reversals to the number of step sizes, (5).
23.9605 	DATA 	Keypress: space
23.9641 	EXP 	text: autoDraw = False
23.9641 	EXP 	level_text: text = 0.1
23.9641 	EXP 	question_text: autoDraw = True
23.9641 	EXP 	level_text: autoDraw = True
26.1815 	DATA 	Keypress: up
26.1846 	EXP 	question_text: autoDraw = False
26.1846 	EXP 	level_text: autoDraw = False
26.1846 	EXP 	level_text: text = 0.6309573444801934
26.1846 	EXP 	question_text: autoDraw = True
26.1846 	EXP 	level_text: autoDraw = True
27.9425 	DATA 	Keypress: up
27.9777 	EXP 	question_text: autoDraw = False
27.9777 	EXP 	level_text: autoDraw = False
27.9777 	EXP 	level_text: text = 1
27.9777 	EXP 	question_text: autoDraw = True
27.9777 	EXP 	level_text: autoDraw = True
29.0824 	DATA 	Keypress: down
29.0860 	EXP 	question_text: autoDraw = False
29.0860 	EXP 	level_text: autoDraw = False
29.0860 	EXP 	level_text: text = 0.15848931924611132
29.0860 	EXP 	question_text: autoDraw = True
29.0860 	EXP 	level_text: autoDraw = True
30.0812 	DATA 	Keypress: up
30.0858 	EXP 	question_text: autoDraw = False
30.0858 	EXP 	level_text: autoDraw = False
30.0858 	EXP 	level_text: text = 0.39810717055349715
30.0858 	EXP 	question_text: autoDraw = True
30.0858 	EXP 	level_text: autoDraw = True
31.2016 	DATA 	Keypress: up
31.2059 	EXP 	question_text: autoDraw = False
31.2059 	EXP 	level_text: autoDraw = False
31.2059 	EXP 	level_text: text = 0.9999999999999998
31.2059 	EXP 	question_text: autoDraw = True
31.2059 	EXP 	level_text: autoDraw = True
32.0774 	DATA 	Keypress: up
32.0991 	EXP 	question_text: autoDraw = False
32.0991 	EXP 	level_text: autoDraw = False
32.0991 	EXP 	level_text: text = 1
32.0991 	EXP 	question_text: autoDraw = True
32.0991 	EXP 	level_text: autoDraw = True
32.7969 	DATA 	Keypress: up
32.8198 	EXP 	question_text: autoDraw = False
32.8198 	EXP 	level_text: autoDraw = False
32.8198 	EXP 	level_text: text = 1
32.8198 	EXP 	question_text: autoDraw = True
32.8198 	EXP 	level_text: autoDraw = True
33.4548 	DATA 	Keypress: up
33.4733 	EXP 	question_text: autoDraw = False
33.4733 	EXP 	level_text: autoDraw = False
33.4733 	EXP 	level_text: text = 1
33.4733 	EXP 	question_text: autoDraw = True
33.4733 	EXP 	level_text: autoDraw = True
34.3096 	DATA 	Keypress: down
34.3136 	EXP 	question_text: autoDraw = False
34.3136 	EXP 	level_text: autoDraw = False
34.3136 	EXP 	level_text: text = 0.39810717055349726
34.3136 	EXP 	question_text: autoDraw = True
34.3136 	EXP 	level_text: autoDraw = True
35.7201 	DATA 	Keypress: up
35.7540 	EXP 	question_text: autoDraw = False
35.7540 	EXP 	level_text: autoDraw = False
35.7540 	EXP 	level_text: text = 0.5011872336272724
35.7540 	EXP 	question_text: autoDraw = True
35.7540 	EXP 	level_text: autoDraw = True
37.1568 	WARNING 	Got keycode {} but that code isn't yet known
37.1568 	WARNING 	Keypress was given unknown key code (176)
37.8767 	WARNING 	Got keycode {} but that code isn't yet known
37.8767 	WARNING 	Keypress was given unknown key code (174)
38.7193 	DATA 	Keypress: down
38.7417 	EXP 	question_text: autoDraw = False
38.7417 	EXP 	level_text: autoDraw = False
38.7417 	EXP 	level_text: text = 0.39810717055349726
38.7417 	EXP 	question_text: autoDraw = True
38.7417 	EXP 	level_text: autoDraw = True
39.1383 	DATA 	Keypress: down
39.1426 	EXP 	question_text: autoDraw = False
39.1426 	EXP 	level_text: autoDraw = False
39.1426 	EXP 	level_text: text = 0.31622776601683794
39.1426 	EXP 	question_text: autoDraw = True
39.1426 	EXP 	level_text: autoDraw = True
39.4673 	DATA 	Keypress: up
39.4711 	EXP 	question_text: autoDraw = False
39.4711 	EXP 	level_text: autoDraw = False
39.4711 	EXP 	level_text: text = 0.39810717055349726
39.4711 	EXP 	question_text: autoDraw = True
39.4711 	EXP 	level_text: autoDraw = True
39.6838 	DATA 	Keypress: up
39.7021 	EXP 	question_text: autoDraw = False
39.7021 	EXP 	level_text: autoDraw = False
39.7021 	EXP 	level_text: text = 0.5011872336272724
39.7021 	EXP 	question_text: autoDraw = True
39.7021 	EXP 	level_text: autoDraw = True
39.8713 	DATA 	Keypress: up
39.8754 	EXP 	question_text: autoDraw = False
39.8754 	EXP 	level_text: autoDraw = False
39.8754 	EXP 	level_text: text = 0.6309573444801934
39.8754 	EXP 	question_text: autoDraw = True
39.8754 	EXP 	level_text: autoDraw = True
40.3122 	DATA 	Keypress: up
40.3163 	EXP 	question_text: autoDraw = False
40.3163 	EXP 	level_text: autoDraw = False
40.3163 	EXP 	level_text: text = 0.7943282347242817
40.3163 	EXP 	question_text: autoDraw = True
40.3163 	EXP 	level_text: autoDraw = True
44.0723 	DATA 	Keypress: down
44.0770 	EXP 	question_text: autoDraw = False
44.0770 	EXP 	level_text: autoDraw = False
44.0770 	EXP 	level_text: text = 0.6309573444801934
44.0770 	EXP 	question_text: autoDraw = True
44.0770 	EXP 	level_text: autoDraw = True
44.5759 	DATA 	Keypress: up
44.6111 	EXP 	question_text: autoDraw = False
44.6111 	EXP 	level_text: autoDraw = False
44.6111 	EXP 	level_text: text = 0.7943282347242817
44.6111 	EXP 	question_text: autoDraw = True
44.6111 	EXP 	level_text: autoDraw = True
44.8289 	DATA 	Keypress: up
44.8642 	EXP 	question_text: autoDraw = False
44.8642 	EXP 	level_text: autoDraw = False
44.8642 	EXP 	level_text: text = 1
44.8642 	EXP 	question_text: autoDraw = True
44.8642 	EXP 	level_text: autoDraw = True
45.3673 	DATA 	Keypress: down
45.3713 	EXP 	question_text: autoDraw = False
45.3713 	EXP 	level_text: autoDraw = False
45.3713 	EXP 	level_text: text = 0.7943282347242815
45.3713 	EXP 	question_text: autoDraw = True
45.3713 	EXP 	level_text: autoDraw = True
45.7930 	DATA 	Keypress: down
45.8109 	EXP 	question_text: autoDraw = False
45.8109 	EXP 	level_text: autoDraw = False
45.8109 	EXP 	level_text: text = 0.6309573444801932
45.8109 	EXP 	question_text: autoDraw = True
45.8109 	EXP 	level_text: autoDraw = True
46.4879 	DATA 	Keypress: up
46.4919 	EXP 	question_text: autoDraw = False
46.4919 	EXP 	level_text: autoDraw = False
46.4919 	EXP 	level_text: text = 0.7943282347242816
46.4919 	EXP 	question_text: autoDraw = True
46.4919 	EXP 	level_text: autoDraw = True
46.9498 	DATA 	Keypress: down
46.9724 	EXP 	question_text: autoDraw = False
46.9724 	EXP 	level_text: autoDraw = False
46.9724 	EXP 	level_text: text = 0.6309573444801932
46.9724 	EXP 	question_text: autoDraw = True
46.9724 	EXP 	level_text: autoDraw = True
47.4888 	DATA 	Keypress: down
47.4928 	EXP 	question_text: autoDraw = False
47.4928 	EXP 	level_text: autoDraw = False
47.4928 	EXP 	level_text: text = 0.5011872336272722
47.4928 	EXP 	question_text: autoDraw = True
47.4928 	EXP 	level_text: autoDraw = True
47.8566 	DATA 	Keypress: up
47.8921 	EXP 	question_text: autoDraw = False
47.8921 	EXP 	level_text: autoDraw = False
47.8921 	EXP 	level_text: text = 0.6309573444801932
47.8921 	EXP 	question_text: autoDraw = True
47.8921 	EXP 	level_text: autoDraw = True
48.2565 	DATA 	Keypress: up
48.2917 	EXP 	question_text: autoDraw = False
48.2917 	EXP 	level_text: autoDraw = False
48.2917 	EXP 	level_text: text = 0.7943282347242816
48.2917 	EXP 	question_text: autoDraw = True
48.2917 	EXP 	level_text: autoDraw = True
48.8358 	DATA 	Keypress: down
48.8399 	EXP 	question_text: autoDraw = False
48.8399 	EXP 	level_text: autoDraw = False
48.8399 	EXP 	level_text: text = 0.6309573444801932
48.8399 	EXP 	question_text: autoDraw = True
48.8399 	EXP 	level_text: autoDraw = True
49.3951 	DATA 	Keypress: down
49.3992 	EXP 	question_text: autoDraw = False
49.3992 	EXP 	level_text: autoDraw = False
49.3992 	EXP 	level_text: text = 0.5011872336272722
49.3992 	EXP 	question_text: autoDraw = True
49.3992 	EXP 	level_text: autoDraw = True
49.9696 	DATA 	Keypress: down
49.9736 	EXP 	question_text: autoDraw = False
49.9736 	EXP 	level_text: autoDraw = False
49.9736 	EXP 	level_text: text = 0.3981071705534972
49.9736 	EXP 	question_text: autoDraw = True
49.9736 	EXP 	level_text: autoDraw = True
50.5965 	DATA 	Keypress: up
50.6005 	EXP 	question_text: autoDraw = False
50.6005 	EXP 	level_text: autoDraw = False
50.6005 	EXP 	level_text: text = 0.5011872336272722
50.6005 	EXP 	question_text: autoDraw = True
50.6005 	EXP 	level_text: autoDraw = True
51.1830 	DATA 	Keypress: up
51.1869 	EXP 	question_text: autoDraw = False
51.1869 	EXP 	level_text: autoDraw = False
51.1869 	EXP 	level_text: text = 0.6309573444801932
51.1869 	EXP 	question_text: autoDraw = True
51.1869 	EXP 	level_text: autoDraw = True
52.0106 	DATA 	Keypress: up
52.0151 	EXP 	question_text: autoDraw = False
52.0151 	EXP 	level_text: autoDraw = False
52.0151 	EXP 	level_text: text = 0.7943282347242816
52.0151 	EXP 	question_text: autoDraw = True
52.0151 	EXP 	level_text: autoDraw = True
53.0124 	DATA 	Keypress: down
53.0154 	EXP 	question_text: autoDraw = False
53.0154 	EXP 	level_text: autoDraw = False
53.0154 	EXP 	level_text: text = 0.6309573444801932
53.0154 	EXP 	question_text: autoDraw = True
53.0154 	EXP 	level_text: autoDraw = True
53.3570 	DATA 	Keypress: down
53.3611 	EXP 	question_text: autoDraw = False
53.3611 	EXP 	level_text: autoDraw = False
53.3611 	EXP 	level_text: text = 0.5011872336272722
53.3611 	EXP 	question_text: autoDraw = True
53.3611 	EXP 	level_text: autoDraw = True
53.8228 	DATA 	Keypress: up
53.8271 	EXP 	question_text: autoDraw = False
53.8271 	EXP 	level_text: autoDraw = False
53.8271 	EXP 	level_text: text = 0.6309573444801932
53.8271 	EXP 	question_text: autoDraw = True
53.8271 	EXP 	level_text: autoDraw = True
54.0997 	DATA 	Keypress: up
54.1347 	EXP 	question_text: autoDraw = False
54.1347 	EXP 	level_text: autoDraw = False
54.1347 	EXP 	level_text: text = 0.7943282347242816
54.1347 	EXP 	question_text: autoDraw = True
54.1347 	EXP 	level_text: autoDraw = True
54.4901 	DATA 	Keypress: down
54.4943 	EXP 	question_text: autoDraw = False
54.4943 	EXP 	level_text: autoDraw = False
54.4943 	EXP 	level_text: text = 0.6309573444801932
54.4943 	EXP 	question_text: autoDraw = True
54.4943 	EXP 	level_text: autoDraw = True
55.2778 	DATA 	Keypress: down
55.2820 	EXP 	question_text: autoDraw = False
55.2820 	EXP 	level_text: autoDraw = False
55.2820 	EXP 	level_text: text = 0.5011872336272722
55.2820 	EXP 	question_text: autoDraw = True
55.2820 	EXP 	level_text: autoDraw = True
55.9595 	DATA 	Keypress: up
55.9628 	EXP 	question_text: autoDraw = False
55.9628 	EXP 	level_text: autoDraw = False
55.9628 	EXP 	level_text: text = 0.6309573444801932
55.9628 	EXP 	question_text: autoDraw = True
55.9628 	EXP 	level_text: autoDraw = True
56.5788 	DATA 	Keypress: down
56.6150 	EXP 	question_text: autoDraw = False
56.6150 	EXP 	level_text: autoDraw = False
56.6150 	EXP 	level_text: text = 0.5011872336272722
56.6150 	EXP 	question_text: autoDraw = True
56.6150 	EXP 	level_text: autoDraw = True
57.3723 	DATA 	Keypress: up
57.3762 	EXP 	question_text: autoDraw = False
57.3762 	EXP 	level_text: autoDraw = False
57.3762 	EXP 	level_text: text = 0.6309573444801932
57.3762 	EXP 	question_text: autoDraw = True
57.3762 	EXP 	level_text: autoDraw = True
58.0260 	DATA 	Keypress: up
58.0299 	EXP 	question_text: autoDraw = False
58.0299 	EXP 	level_text: autoDraw = False
58.0299 	EXP 	level_text: text = 0.7943282347242816
58.0299 	EXP 	question_text: autoDraw = True
58.0299 	EXP 	level_text: autoDraw = True
58.6908 	DATA 	Keypress: up
58.6958 	EXP 	question_text: autoDraw = False
58.6958 	EXP 	level_text: autoDraw = False
58.6958 	EXP 	level_text: text = 1
58.6958 	EXP 	question_text: autoDraw = True
58.6958 	EXP 	level_text: autoDraw = True
59.1610 	DATA 	Keypress: down
59.1650 	EXP 	question_text: autoDraw = False
59.1650 	EXP 	level_text: autoDraw = False
59.1650 	EXP 	level_text: text = 0.7943282347242815
59.1650 	EXP 	question_text: autoDraw = True
59.1650 	EXP 	level_text: autoDraw = True
62.1737 	DATA 	Keypress: down
62.1779 	EXP 	question_text: autoDraw = False
62.1779 	EXP 	level_text: autoDraw = False
62.1779 	EXP 	level_text: text = 0.6309573444801932
62.1779 	EXP 	question_text: autoDraw = True
62.1779 	EXP 	level_text: autoDraw = True
63.8950 	DATA 	Keypress: down
63.9109 	EXP 	question_text: autoDraw = False
63.9109 	EXP 	level_text: autoDraw = False
63.9109 	EXP 	level_text: text = 0.5011872336272722
63.9109 	EXP 	question_text: autoDraw = True
63.9109 	EXP 	level_text: autoDraw = True
64.8533 	DATA 	Keypress: up
64.8579 	EXP 	question_text: autoDraw = False
64.8579 	EXP 	level_text: autoDraw = False
64.8579 	EXP 	level_text: text = 0.6309573444801932
64.8579 	EXP 	question_text: autoDraw = True
64.8579 	EXP 	level_text: autoDraw = True
65.0241 	DATA 	Keypress: up
65.0587 	EXP 	question_text: autoDraw = False
65.0587 	EXP 	level_text: autoDraw = False
65.0587 	EXP 	level_text: text = 0.7943282347242816
65.0587 	EXP 	question_text: autoDraw = True
65.0587 	EXP 	level_text: autoDraw = True
65.8395 	DATA 	Keypress: up
65.8586 	EXP 	question_text: autoDraw = False
65.8586 	EXP 	level_text: autoDraw = False
65.8586 	EXP 	level_text: text = 1
65.8586 	EXP 	question_text: autoDraw = True
65.8586 	EXP 	level_text: autoDraw = True
66.2767 	DATA 	Keypress: down
66.2853 	EXP 	question_text: autoDraw = False
66.2853 	EXP 	level_text: autoDraw = False
66.3171 	EXP 	window1: mouseVisible = True
