trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,title_text.started,title_text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,0.9942930999677628,12.843288299976848,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
,,,,,,,12.843288299976848,None,12.843288299976848,None,13.853565700002946,None,space,0,0.757522500003688,13.853565700002946,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
,,,,,,,,,,,,,,,,,,14.636016300006304,None,space,1,1.7415832999977283,14.636016300006304,None,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
,,,,,,,,,,,,,,,,,,,,,,,,,16.40150189999258,None,space,1,7.2577433999977075,16.40150189999258,None,,,,,,,,,,,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.67755902998033,None,0,0.8391610999824479,23.67768389999401,None,23.67768389999401,None,23.67768389999401,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
1,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.559555860003456,None,0,0.11963830003514886,24.55113519995939,None,24.55113519995939,None,24.55113519995939,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
2,0.3,0.39810717055349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.693003129999852,None,0,0.1379379999707453,24.69425219995901,None,24.69425219995901,None,24.69425219995901,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
3,0.3,0.7943282347242815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.859509829984745,None,0,0.12711840000702068,24.861586799961515,None,24.861586799961515,None,24.861586799961515,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
4,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.009145429969067,None,0,0.28357720002532005,25.009190399956424,None,25.009190399956424,None,25.009190399956424,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
5,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.30878912998014,None,1,0.5539356999797747,25.308850799978245,None,25.308850799978245,None,25.308850799978245,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
6,0.3,0.5011872336272724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.891726130008465,None,1,0.12016329995822161,25.891977499995846,None,25.891977499995846,None,25.891977499995846,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
7,0.3,0.25118864315095807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.04151792995981,None,1,0.11799169995356351,26.044866899959743,None,26.044866899959743,None,26.044866899959743,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
8,0.3,0.12589254117941676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.191480229987064,None,1,0.12230489996727556,26.19153740000911,None,26.19153740000911,None,26.19153740000911,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
9,0.2,0.06309573444801934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.341240929992637,None,0,0.2813305999734439,26.341457200003788,None,26.341457200003788,None,26.341457200003788,None,,001,2020_Oct_20_1544,headphone_calibration,2020.1.3,60.28592407520909,
