desired_db,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,press_space.started,press_space.stopped,title_text.started,title_text.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text.started,text.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,level,date,expName,psychopyVersion,frameRate,
,,,,,14.482990299999983,None,14.482990299999983,None,space,1,0.6240204000000631,14.482990299999983,None,,,,,,,,,,,,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.95911987206128,
30,0,0,0,0,,,,,,,,,,15.192512999999963,None,15.192512999999963,None,15.188264819999858,None,space,1,0.4668923000003815,15.192512999999963,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.95911987206128,
35,0,1,1,1,,,,,,,,,,15.688671100000192,None,15.688671100000192,None,15.689622079999936,None,space,1,0.47157510000033653,15.688671100000192,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.95911987206128,
40,0,2,2,2,,,,,,,,,,16.189310900000237,None,16.189310900000237,None,16.189430180000272,None,space,1,0.5967470000000503,16.189310900000237,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.95911987206128,
45,0,3,3,3,,,,,,,,,,16.80641820000028,None,16.80641820000028,None,16.806357580000167,None,space,1,0.37463419999994585,16.80641820000028,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.95911987206128,
50,0,4,4,4,,,,,,,,,,17.20673600000009,None,17.20673600000009,None,17.20670457999995,None,space,1,1.295933100000184,17.20673600000009,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.95911987206128,
55,0,5,5,5,,,,,,,,,,18.524470500000007,None,18.524470500000007,None,18.524644380000154,None,space,1,0.4438275999996222,18.524470500000007,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.95911987206128,
60,0,6,6,6,,,,,,,,,,18.99303430000009,None,18.99303430000009,None,18.99195348000012,None,space,1,1.651437999999871,18.99303430000009,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.95911987206128,
65,0,7,7,7,,,,,,,,,,20.66020370000024,None,20.66020370000024,None,20.660239679999904,None,space,1,0.767435199999909,20.66020370000024,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.95911987206128,
70,0,8,8,8,,,,,,,,,,21.444989800000258,None,21.444989800000258,None,21.44429738000008,None,space,1,1.4258961999998974,21.444989800000258,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.95911987206128,
75,0,9,9,9,,,,,,,,,,22.89571049999995,None,22.89571049999995,None,22.89563967999993,None,space,1,0.8477349999998296,22.89571049999995,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.95911987206128,
80,0,10,10,10,,,,,,,,,,23.763992400000006,None,23.763992400000006,None,23.763178680000237,None,space,1,1.4187670999999682,23.763992400000006,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.95911987206128,
85,0,11,11,11,,,,,,,,,,25.19800290000012,None,25.19800290000012,None,25.19803828000022,None,space,1,0.47871970000005604,25.19800290000012,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.95911987206128,
90,0,12,12,12,,,,,,,,,,25.69896770000014,None,25.69896770000014,None,25.69875237999986,None,space,1,0.9689298999996936,25.69896770000014,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.95911987206128,
95,0,13,13,13,,,,,,,,,,26.682838000000174,None,26.682838000000174,None,26.682782280000083,None,space,1,0.9351163000001179,26.682838000000174,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.95911987206128,
100,0,14,14,14,,,,,,,,,,27.634601400000065,None,27.634601400000065,None,27.6337677800002,None,space,1,1.4914322999998149,27.634601400000065,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.95911987206128,
