desired_db,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,press_space.started,press_space.stopped,title_text.started,title_text.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text.started,text.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,level,date,expName,psychopyVersion,frameRate,
,,,,,8.020044599999892,None,8.020044599999892,None,space,1,0.5099996000001283,8.020044599999892,None,,,,,,,,,,,,,,1,2020_Nov_02_1155,headphone_calibration_check,2020.2.4,59.94028748561176,
30,0,0,0,0,,,,,,,,,,8.58722489999991,None,8.58722489999991,None,8.584933169999841,None,space,1,1.5031616999999642,8.58722489999991,None,,,1,2020_Nov_02_1155,headphone_calibration_check,2020.2.4,59.94028748561176,
35,0,1,1,1,,,,,,,,,,10.11936199999991,None,10.11936199999991,None,10.119606489999933,None,space,1,0.17098239999995712,10.11936199999991,None,,,1,2020_Nov_02_1155,headphone_calibration_check,2020.2.4,59.94028748561176,
40,0,2,2,2,,,,,,,,,,10.319634899999983,None,10.319634899999983,None,10.319983689999981,None,space,1,0.12380979999988995,10.319634899999983,None,,,1,2020_Nov_02_1155,headphone_calibration_check,2020.2.4,59.94028748561176,
45,0,3,3,3,,,,,,,,,,10.470107699999971,None,10.470107699999971,None,10.469885489999934,None,space,1,0.12035399999990659,10.470107699999971,None,,,1,2020_Nov_02_1155,headphone_calibration_check,2020.2.4,59.94028748561176,
50,0,4,4,4,,,,,,,,,,10.62013409999986,None,10.62013409999986,None,10.620006589999912,None,space,1,0.11615729999994073,10.62013409999986,None,,,1,2020_Nov_02_1155,headphone_calibration_check,2020.2.4,59.94028748561176,
55,0,5,5,5,,,,,,,,,,10.75335640000003,None,10.75335640000003,None,10.753816589999952,None,space,1,0.12873479999984738,10.75335640000003,None,,,1,2020_Nov_02_1155,headphone_calibration_check,2020.2.4,59.94028748561176,
60,0,6,6,6,,,,,,,,,,10.903753000000052,None,10.903753000000052,None,10.903525489999902,None,space,1,0.1111131000000114,10.903753000000052,None,,,1,2020_Nov_02_1155,headphone_calibration_check,2020.2.4,59.94028748561176,
65,0,7,7,7,,,,,,,,,,11.037319799999977,None,11.037319799999977,None,11.037019089999967,None,space,1,0.11995520000004944,11.037319799999977,None,,,1,2020_Nov_02_1155,headphone_calibration_check,2020.2.4,59.94028748561176,
70,0,8,8,8,,,,,,,,,,11.187178500000073,None,11.187178500000073,None,11.187335089999943,None,space,1,0.5100547999998071,11.187178500000073,None,,,1,2020_Nov_02_1155,headphone_calibration_check,2020.2.4,59.94028748561176,
75,0,9,9,9,,,,,,,,,,11.721297800000002,None,11.721297800000002,None,11.721043590000045,None,space,1,0.1467798999999559,11.721297800000002,None,,,1,2020_Nov_02_1155,headphone_calibration_check,2020.2.4,59.94028748561176,
80,0,10,10,10,,,,,,,,,,11.887901099999908,None,11.887901099999908,None,11.888118689999965,None,space,1,0.15057390000015403,11.887901099999908,None,,,1,2020_Nov_02_1155,headphone_calibration_check,2020.2.4,59.94028748561176,
85,0,11,11,11,,,,,,,,,,12.05514960000005,None,12.05514960000005,None,12.054839189999848,None,space,1,0.46051710000006096,12.05514960000005,None,,,1,2020_Nov_02_1155,headphone_calibration_check,2020.2.4,59.94028748561176,
90,0,12,12,12,,,,,,,,,,12.538446499999964,None,12.538446499999964,None,12.53876978999997,None,space,1,0.2460464000000684,12.538446499999964,None,,,1,2020_Nov_02_1155,headphone_calibration_check,2020.2.4,59.94028748561176,
95,0,13,13,13,,,,,,,,,,12.805697799999962,None,12.805697799999962,None,12.80551478999987,None,space,1,0.45802240000011807,12.805697799999962,None,,,1,2020_Nov_02_1155,headphone_calibration_check,2020.2.4,59.94028748561176,
100,0,14,14,14,,,,,,,,,,13.289671999999882,None,13.289671999999882,None,13.289323189999914,None,space,1,0.3694652000001497,13.289671999999882,None,,,1,2020_Nov_02_1155,headphone_calibration_check,2020.2.4,59.94028748561176,
