desired_db,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,press_space.started,press_space.stopped,title_text.started,title_text.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text.started,text.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,level,date,expName,psychopyVersion,frameRate,
,,,,,11.561607800000047,None,11.561607800000047,None,space,1,1.1828729999999723,11.561607800000047,None,,,,,,,,,,,,,,1,2020_Nov_02_1141,headphone_calibration_check,2020.2.4,59.93601231325784,
30,0,0,0,0,,,,,,,,,,12.871778000000006,None,12.871778000000006,None,12.879844480000044,None,space,1,18.95963230000001,12.871778000000006,None,,,1,2020_Nov_02_1141,headphone_calibration_check,2020.2.4,59.93601231325784,
35,0,1,1,1,,,,,,,,,,31.848629000000017,None,31.848629000000017,None,31.84881371000005,None,space,1,0.340716499999985,31.848629000000017,None,,,1,2020_Nov_02_1141,headphone_calibration_check,2020.2.4,59.93601231325784,
40,0,2,2,2,,,,,,,,,,32.21523780000001,None,32.21523780000001,None,32.21570621,None,space,1,1.0021303999999986,32.21523780000001,None,,,1,2020_Nov_02_1141,headphone_calibration_check,2020.2.4,59.93601231325784,
45,0,3,3,3,,,,,,,,,,33.2333385,None,33.2333385,None,33.23338311000003,None,space,1,0.13964839999999867,33.2333385,None,,,1,2020_Nov_02_1141,headphone_calibration_check,2020.2.4,59.93601231325784,
50,0,4,4,4,,,,,,,,,,33.39995600000003,None,33.39995600000003,None,33.40013971000001,None,space,1,0.13068019999997205,33.39995600000003,None,,,1,2020_Nov_02_1141,headphone_calibration_check,2020.2.4,59.93601231325784,
55,0,5,5,5,,,,,,,,,,33.55042550000002,None,33.55042550000002,None,33.55004101000002,None,space,1,1.7652152,33.55042550000002,None,,,1,2020_Nov_02_1141,headphone_calibration_check,2020.2.4,59.93601231325784,
60,0,6,6,6,,,,,,,,,,35.33554740000005,None,35.33554740000005,None,35.33541811000003,None,space,1,0.6770850999999993,35.33554740000005,None,,,1,2020_Nov_02_1141,headphone_calibration_check,2020.2.4,59.93601231325784,
65,0,7,7,7,,,,,,,,,,36.036169400000006,None,36.036169400000006,None,36.03617731000002,None,space,1,0.34321620000002895,36.036169400000006,None,,,1,2020_Nov_02_1141,headphone_calibration_check,2020.2.4,59.93601231325784,
70,0,8,8,8,,,,,,,,,,36.40280510000002,None,36.40280510000002,None,36.40280121,None,space,1,0.2479024000000436,36.40280510000002,None,,,1,2020_Nov_02_1141,headphone_calibration_check,2020.2.4,59.93601231325784,
75,0,9,9,9,,,,,,,,,,36.6705058,None,36.6705058,None,36.67002021000001,None,space,1,0.24803129999997964,36.6705058,None,,,1,2020_Nov_02_1141,headphone_calibration_check,2020.2.4,59.93601231325784,
80,0,10,10,10,,,,,,,,,,36.936982200000045,None,36.936982200000045,None,36.93729641000004,None,space,1,6.777428799999996,36.936982200000045,None,,,1,2020_Nov_02_1141,headphone_calibration_check,2020.2.4,59.93601231325784,
85,0,11,11,11,,,,,,,,,,43.74394620000004,None,43.74394620000004,None,43.74384231000004,None,space,1,0.9560994999999934,43.74394620000004,None,,,1,2020_Nov_02_1141,headphone_calibration_check,2020.2.4,59.93601231325784,
90,0,12,12,12,,,,,,,,,,44.72841120000004,None,44.72841120000004,None,44.72842061000005,None,space,1,0.411310799999967,44.72841120000004,None,,,1,2020_Nov_02_1141,headphone_calibration_check,2020.2.4,59.93601231325784,
95,0,13,13,13,,,,,,,,,,45.161976100000004,None,45.161976100000004,None,45.16194391000004,None,space,1,0.16955309999997326,45.161976100000004,None,,,1,2020_Nov_02_1141,headphone_calibration_check,2020.2.4,59.93601231325784,
100,0,14,14,14,,,,,,,,,,45.362167,None,45.362167,None,45.36198271,None,space,1,0.16012749999998732,45.362167,None,,,1,2020_Nov_02_1141,headphone_calibration_check,2020.2.4,59.93601231325784,
