3.9483 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
16.2872 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

16.2875 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002179D297240>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002179D2F8AC8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1366,  768]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
16.2875 	EXP 	window1: recordFrameIntervals = False
16.4473 	EXP 	window1: recordFrameIntervals = True
16.4872 	WARNING 	t of last frame was 26.97ms (=1/37)
16.5538 	WARNING 	t of last frame was 27.06ms (=1/36)
16.6203 	WARNING 	t of last frame was 26.45ms (=1/37)
16.6870 	WARNING 	t of last frame was 26.53ms (=1/37)
16.7537 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
18.1143 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

18.3631 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0. , 0.5]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
18.3809 	EXP 	Sound sound_1 set volume 1.000
18.3958 	EXP 	Created question_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='question_text', opacity=1.0, ori=0, pos=array([0. , 0.2]), rgb=array([255., 255., 255.]), text="'Does your db SPL meter read 113 db SPL?'", units='height', win=Window(...), wrapWidth=1)
18.4008 	EXP 	Created level_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='level_text', opacity=1.0, ori=0, pos=array([ 0. , -0.2]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
18.4309 	EXP 	text: autoDraw = True
18.7455 	DATA 	Mouse: Left button down, pos=(731,145)
18.7988 	DATA 	Mouse:  Left button up, pos=(731,145)
19.1055 	WARNING 	Increasing number of minimum required reversals to the number of step sizes, (11).
19.1143 	DATA 	Keypress: space
19.1168 	EXP 	text: autoDraw = False
19.1168 	EXP 	level_text: text = 0.1
19.1168 	EXP 	question_text: autoDraw = True
19.1168 	EXP 	level_text: autoDraw = True
21.2376 	DATA 	Keypress: up
21.2401 	EXP 	question_text: autoDraw = False
21.2401 	EXP 	level_text: autoDraw = False
21.2401 	EXP 	level_text: text = 0.6309573444801934
21.2401 	EXP 	question_text: autoDraw = True
21.2401 	EXP 	level_text: autoDraw = True
23.4171 	DATA 	Keypress: up
23.4227 	EXP 	question_text: autoDraw = False
23.4227 	EXP 	level_text: autoDraw = False
23.4227 	EXP 	level_text: text = 1
23.4227 	EXP 	question_text: autoDraw = True
23.4227 	EXP 	level_text: autoDraw = True
24.7148 	DATA 	Keypress: down
24.7175 	EXP 	question_text: autoDraw = False
24.7175 	EXP 	level_text: autoDraw = False
24.7175 	EXP 	level_text: text = 0.15848931924611132
24.7175 	EXP 	question_text: autoDraw = True
24.7175 	EXP 	level_text: autoDraw = True
26.3796 	DATA 	Keypress: up
26.3844 	EXP 	question_text: autoDraw = False
26.3844 	EXP 	level_text: autoDraw = False
26.3844 	EXP 	level_text: text = 0.630957344480193
26.3844 	EXP 	question_text: autoDraw = True
26.3844 	EXP 	level_text: autoDraw = True
28.0597 	DATA 	Keypress: up
28.0644 	EXP 	question_text: autoDraw = False
28.0644 	EXP 	level_text: autoDraw = False
28.0644 	EXP 	level_text: text = 1
28.0644 	EXP 	question_text: autoDraw = True
28.0644 	EXP 	level_text: autoDraw = True
29.3680 	DATA 	Keypress: down
29.3718 	EXP 	question_text: autoDraw = False
29.3718 	EXP 	level_text: autoDraw = False
29.3718 	EXP 	level_text: text = 0.251188643150958
29.3718 	EXP 	question_text: autoDraw = True
29.3718 	EXP 	level_text: autoDraw = True
30.4087 	DATA 	Keypress: up
30.4128 	EXP 	question_text: autoDraw = False
30.4128 	EXP 	level_text: autoDraw = False
30.4128 	EXP 	level_text: text = 0.6309573444801932
30.4128 	EXP 	question_text: autoDraw = True
30.4128 	EXP 	level_text: autoDraw = True
31.9795 	DATA 	Keypress: up
31.9860 	EXP 	question_text: autoDraw = False
31.9860 	EXP 	level_text: autoDraw = False
31.9860 	EXP 	level_text: text = 1
31.9860 	EXP 	question_text: autoDraw = True
31.9860 	EXP 	level_text: autoDraw = True
33.1244 	DATA 	Keypress: down
33.1466 	EXP 	question_text: autoDraw = False
33.1466 	EXP 	level_text: autoDraw = False
33.1466 	EXP 	level_text: text = 0.39810717055349726
