trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,input,session,date,expName,psychopyVersion,frameRate,
,,,space,1.155232299992349,31.586094600032084,None,,,,,,,,,,,,,,0.2,001,2020_Oct_19_1557,headphone_calibration,2020.1.3,None,
,,,,,,,31.586094600032084,None,72.02481816668684,None,1,0.11793219996616244,72.02340689999983,None,72.02340689999983,None,72.02340689999983,None,,,,,,,,
