trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,0.6464644999941811,8.145202499988955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1512,headphone_calibration,2020.1.3,60.03810018192546,
,,,,,,,8.145202499988955,None,8.80733819998568,None,space,0,0.5511034999508411,8.80733819998568,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1512,headphone_calibration,2020.1.3,60.03810018192546,
,,,,,,,,,,,,,,,,9.390006300003733,None,space,1,0.3682871999917552,9.390006300003733,None,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1512,headphone_calibration,2020.1.3,60.03810018192546,
,,,,,,,,,,,,,,,,,,,,,,,9.790008899988607,None,space,1,0.5258933000150137,9.790008899988607,None,,,,,,,,,,,,001,2020_Oct_20_1512,headphone_calibration,2020.1.3,60.03810018192546,
0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.339241940015928,None,0,0.633040799992159,10.338975100021344,None,10.338975100021344,None,10.338975100021344,None,,001,2020_Oct_20_1512,headphone_calibration,2020.1.3,60.03810018192546,
1,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.005009380017874,None,0,0.2546642000088468,10.99401600001147,None,10.99401600001147,None,10.99401600001147,None,,001,2020_Oct_20_1512,headphone_calibration,2020.1.3,60.03810018192546,
2,0.3,0.39810717055349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.271944039978553,None,0,0.1416311000357382,11.271476699970663,None,11.271476699970663,None,11.271476699970663,None,,001,2020_Oct_20_1512,headphone_calibration,2020.1.3,60.03810018192546,
3,0.3,0.7943282347242815,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.438083740021103,None,0,0.2844611000036821,11.43803580000531,None,11.43803580000531,None,11.43803580000531,None,,001,2020_Oct_20_1512,headphone_calibration,2020.1.3,60.03810018192546,
4,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.754475739970804,None,0,0.14246439997805282,11.754631699994206,None,11.754631699994206,None,11.754631699994206,None,,001,2020_Oct_20_1512,headphone_calibration,2020.1.3,60.03810018192546,
5,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.920606640004554,None,1,0.26392909995047376,11.920648599974811,None,11.920648599974811,None,11.920648599974811,None,,001,2020_Oct_20_1512,headphone_calibration,2020.1.3,60.03810018192546,
6,0.3,0.5011872336272724,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.203764139977284,None,1,0.14913789997808635,12.204029700020328,None,12.204029700020328,None,12.204029700020328,None,,001,2020_Oct_20_1512,headphone_calibration,2020.1.3,60.03810018192546,
7,0.3,0.25118864315095807,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.370497740001884,None,1,0.12199999997392297,12.370687399990857,None,12.370687399990857,None,12.370687399990857,None,,001,2020_Oct_20_1512,headphone_calibration,2020.1.3,60.03810018192546,
8,0.3,0.12589254117941676,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.520382040017285,None,1,0.12517990003107116,12.520344800024759,None,12.520344800024759,None,12.520344800024759,None,,001,2020_Oct_20_1512,headphone_calibration,2020.1.3,60.03810018192546,
9,0.3,0.06309573444801934,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.670139940001537,None,1,0.12203570001292974,12.67005999997491,None,12.67005999997491,None,12.67005999997491,None,,001,2020_Oct_20_1512,headphone_calibration,2020.1.3,60.03810018192546,
10,0.3,0.031622776601683805,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.82015743998345,None,1,0.11559719999786466,12.822631900024135,None,12.822631900024135,None,12.822631900024135,None,,001,2020_Oct_20_1512,headphone_calibration,2020.1.3,60.03810018192546,
11,0.3,0.01584893192461114,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.953363340010402,None,1,0.12496839999221265,12.95329189999029,None,12.95329189999029,None,12.95329189999029,None,,001,2020_Oct_20_1512,headphone_calibration,2020.1.3,60.03810018192546,
