desired_db,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,press_space.started,press_space.stopped,title_text.started,title_text.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text.started,text.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,level,date,expName,psychopyVersion,frameRate,
,,,,,13.654864999999972,None,13.654864999999972,None,space,1,0.9299019999998563,13.654864999999972,None,,,,,,,,,,,,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.851639755370634,
30,0,0,0,0,,,,,,,,,,14.689551600000414,None,14.689551600000414,None,14.694387440000265,None,space,1,0.8740569000001415,14.689551600000414,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.851639755370634,
35,0,1,1,1,,,,,,,,,,15.579971399999977,None,15.579971399999977,None,15.57861644000027,None,space,1,0.3688155999998344,15.579971399999977,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.851639755370634,
40,0,2,2,2,,,,,,,,,,15.978871200000413,None,15.978871200000413,None,15.979358040000216,None,space,1,0.18298140000024432,15.978871200000413,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.851639755370634,
45,0,3,3,3,,,,,,,,,,16.179270000000088,None,16.179270000000088,None,16.180186840000395,None,space,1,0.17950930000006338,16.179270000000088,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.851639755370634,
50,0,4,4,4,,,,,,,,,,16.379566500000237,None,16.379566500000237,None,16.37937704000037,None,space,1,0.27159630000005563,16.379566500000237,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.851639755370634,
55,0,5,5,5,,,,,,,,,,16.679952100000264,None,16.679952100000264,None,16.680369440000185,None,space,1,0.17824130000008154,16.679952100000264,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.851639755370634,
60,0,6,6,6,,,,,,,,,,16.88025430000016,None,16.88025430000016,None,16.880117840000047,None,space,1,0.1436002999998891,16.88025430000016,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.851639755370634,
65,0,7,7,7,,,,,,,,,,17.04713410000022,None,17.04713410000022,None,17.046634440000297,None,space,1,0.1408056000000215,17.04713410000022,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.851639755370634,
70,0,8,8,8,,,,,,,,,,17.213708200000383,None,17.213708200000383,None,17.2135283400004,None,space,1,0.13034909999987576,17.213708200000383,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.851639755370634,
75,0,9,9,9,,,,,,,,,,17.364036000000397,None,17.364036000000397,None,17.36416664000003,None,space,1,0.13787619999993694,17.364036000000397,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.851639755370634,
80,0,10,10,10,,,,,,,,,,17.53100519999998,None,17.53100519999998,None,17.531245140000145,None,space,1,0.13572430000021996,17.53100519999998,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.851639755370634,
85,0,11,11,11,,,,,,,,,,17.697413100000176,None,17.697413100000176,None,17.697483540000256,None,space,1,0.1389592000000448,17.697413100000176,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.851639755370634,
90,0,12,12,12,,,,,,,,,,17.86437160000014,None,17.86437160000014,None,17.86416004000025,None,space,1,0.33665609999980006,17.86437160000014,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.851639755370634,
95,0,13,13,13,,,,,,,,,,18.232039700000314,None,18.232039700000314,None,18.23137214000021,None,space,1,0.45052609999993365,18.232039700000314,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.851639755370634,
100,0,14,14,14,,,,,,,,,,18.6989523000002,None,18.6989523000002,None,18.699175640000384,None,space,1,0.4091636000002836,18.6989523000002,None,,,0.8912509381337451,2020_Nov_02_1230,headphone_calibration_check,2020.2.4,59.851639755370634,
