trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,sound_1.started,sound_1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,input,session,date,expName,psychopyVersion,frameRate,
26,0,26,0,,,,,,,63.17286813333388,None,d,0.11213800000041374,63.16128409999874,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
27,0,27,0,,,,,,,63.30583683333364,None,d,0.12681270000030054,63.29624369999874,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
28,0,28,0,,,,,,,63.46887093333183,None,d,0.09875010000178008,63.46044130000155,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
29,0,29,0,,,,,,,63.60194003333211,None,d,0.09669479999865871,63.593565399998624,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
30,0,30,0,,,,,,,63.735755233334686,None,d,0.130481600001076,63.72770700000183,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
31,0,31,0,,,,,,,63.8933604333329,None,d,0.1298373999998148,63.884186899998895,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
32,0,32,0,,,,,,,64.06580523333517,None,d,0.10925779999888618,64.05478619999849,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
33,0,33,0,,,,,,,64.1993178333328,None,d,0.15266419999898062,64.18915510000079,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
34,0,34,0,,,,,,,64.39947653333414,None,u,23.22502059999897,64.38927229999899,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
35,0,35,0,,,,,,,87.6482944333334,None,d,9.654717599998548,87.63876950000122,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
36,0,36,0,,,,,,,97.33161413333485,None,d,0.6271106999993208,97.3273279999994,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
37,0,37,0,,,,,,,98.00329563333483,None,d,0.5815314999999828,97.99341769999955,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
38,0,38,0,,,,,,,98.61192393333161,None,d,0.8272555999974429,98.60639399999855,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
39,0,39,0,,,,,,,99.46598393333309,None,d,0.14598509999996168,99.4602691,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
40,0,40,0,,,,,,,99.63957453333254,None,d,0.12275100000260863,99.62879020000037,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
41,0,41,0,,,,,,,99.79960743333189,None,d,0.09324779999951716,99.78956440000184,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
42,0,42,0,,,,,,,99.91915423333242,None,d,1.0939897999996901,99.90975510000135,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
43,0,43,0,,,,,,,101.04170453333475,None,d,0.17384410000158823,101.0353396999999,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
44,0,44,0,,,,,,,101.25311313333489,None,d,0.4173174999996263,101.24324709999928,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
45,0,45,0,,,,,,,101.69314893333333,None,d,1.4056514999974752,101.68932530000166,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
46,0,46,0,,,,,,,103.13375733333353,None,d,0.13575929999933578,103.12347470000168,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
47,0,47,0,,,,,,,103.29470473333325,None,d,0.10344389999954728,103.28646970000045,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
48,0,48,0,,,,,,,103.42727033333406,None,d,0.8079863999992085,103.4177090000012,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
49,0,49,0,,,,,,,104.27264843333299,None,d,21.190038099997764,104.26323319999938,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
50,0,50,0,,,,,,,125.48877253333242,None,d,0.4720184999969206,125.47838150000098,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
51,0,51,0,,,,,,,125.99511833333284,None,u,26.413854400001583,125.98456140000053,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
52,0,52,0,,,,,,,152.44497883333366,None,u,0.10838540000258945,152.43488159999833,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
53,0,53,0,,,,,,,152.5789368333322,None,u,0.12036119999902439,152.56811709999965,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
54,0,54,0,,,,,,,152.72608023333356,None,u,0.12727020000238554,152.7166141000016,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
55,0,55,0,,,,,,,152.88509753333398,None,u,0.1230305999997654,152.87407470000107,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
56,0,56,0,,,,,,,153.04510293333493,None,u,0.10312450000128592,153.03463900000133,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
57,0,57,0,,,,,,,153.1786279333324,None,u,0.12384219999876223,153.16802889999963,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
58,0,58,0,,,,,,,153.3254970333333,None,u,0.12748570000258042,153.31463409999924,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
59,0,59,0,,,,,,,153.48551443333469,None,u,0.12390289999893866,153.47393880000163,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
60,0,60,0,,,,,,,153.64497793333481,None,u,0.10591650000060326,153.6344151000012,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
61,0,61,0,,,,,,,153.77888143333308,None,u,0.12531089999902179,153.76841449999847,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
62,0,62,0,,,,,,,153.92550633333354,None,u,0.13196590000006836,153.9169292000006,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
63,0,63,0,,,,,,,154.08543953333407,None,u,0.11947919999875012,154.0738104000011,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
64,0,64,0,,,,,,,154.24561033333208,None,u,0.10122899999987567,154.23535489999995,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
65,0,65,0,,,,,,,154.38020403333263,None,u,0.1229776000000129,154.36994160000177,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
66,0,66,0,,,,,,,154.5267523333319,None,u,0.22372879999966244,154.51724000000104,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
67,0,67,0,,,,,,,154.7962552333343,None,u,0.12642110000160756,154.78527039999972,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
68,0,68,0,,,,,,,154.9523089333348,None,u,0.1370344999995723,154.94138340000063,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
69,0,69,0,,,,,,,155.12612863333248,None,u,0.1155127000020002,155.11551250000048,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
70,0,70,0,,,,,,,155.27330543333352,None,u,0.11970199999996112,155.26282329999958,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
71,0,71,0,,,,,,,155.41998803333314,None,u,0.12680320000072243,155.4094124000003,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
72,0,72,0,,,,,,,155.59284673333292,None,u,0.11081189999822527,155.5821834999988,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
73,0,73,0,,,,,,,155.72752673333213,None,u,0.12874580000061542,155.71614970000155,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
74,0,74,0,,,,,,,155.88629713333336,None,d,0.9048809999985679,155.87580359999993,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
75,0,75,0,,,,,,,156.81968463333448,None,d,0.7390600000035192,156.80894859999898,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
76,0,76,0,,,,,,,157.60703403333224,None,u,0.4730085999981384,157.5974817999995,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
77,0,77,0,,,,,,,158.11386583333348,None,d,2.6213691999982984,158.1034049000009,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
78,0,78,0,,,,,,,160.76795503333466,None,d,0.11332299999776296,160.75735300000088,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
79,0,79,0,,,,,,,160.9146453333347,None,d,0.09147519999896758,160.90330969999923,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
80,0,80,0,,,,,,,161.0349317333317,None,d,0.1015174999993178,161.02526489999946,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
81,0,81,0,,,,,,,161.1681053333346,None,d,0.09381669999856967,161.157452200001,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
82,0,82,0,,,,,,,161.28928933333424,None,d,0.10459980000086944,161.27902610000092,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
83,0,83,0,,,,,,,161.42501433333433,None,d,0.10246710000137682,161.41626969999925,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
84,0,84,0,,,,,,,161.5584546333344,None,d,0.09466230000180076,161.54995620000045,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
85,0,85,0,,,,,,,161.69155803333393,None,d,0.09108449999985169,161.68243920000168,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
86,0,86,0,,,,,,,161.82169453333387,None,d,0.09670810000170604,161.81500710000182,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
87,0,87,0,,,,,,,161.95494033333358,None,d,0.08023029999822029,161.94923130000097,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
88,0,88,0,,,,,,,162.0621060333329,None,d,0.13153779999993276,162.052062499999,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
89,0,89,0,,,,,,,162.23524733333448,None,d,0.10039719999986119,162.22542070000054,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
90,0,90,0,,,,,,,162.36867623333507,None,d,0.09580699999787612,162.35861220000152,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
91,0,91,0,,,,,,,162.5021222333349,None,d,0.0949644000029366,162.4913035999998,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
92,0,92,0,,,,,,,162.63600583333442,None,d,0.10471570000299835,162.6267501000002,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
93,0,93,0,,,,,,,162.76868343333314,None,d,0.09613990000070771,162.7575055999987,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
94,0,94,0,,,,,,,162.90213253333474,None,d,0.09492250000039348,162.89256720000049,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
95,0,95,0,,,,,,,163.03572333333483,None,d,0.1113043999976071,163.0250870000018,None,,0.2,001,2020_Oct_16_1703,temp,2020.1.3,None,
