trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,0.9385643999557942,8.28201959998114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1443,headphone_calibration,2020.1.3,60.07041453762207,
,,,,,,,8.28201959998114,None,9.249070499965455,None,space,0,0.46860819996800274,9.249070499965455,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1443,headphone_calibration,2020.1.3,60.07041453762207,
,,,,,,,,,,,,,,,,9.74838829995133,None,space,1,0.192308800003957,9.74838829995133,None,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1443,headphone_calibration,2020.1.3,60.07041453762207,
,,,,,,,,,,,,,,,,,,,,,,,9.965032799984328,None,space,1,0.13800979999359697,9.965032799984328,None,,,,,,,,,,,,001,2020_Oct_20_1443,headphone_calibration,2020.1.3,60.07041453762207,
0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.131571949960199,None,0,1.219865999999456,10.13115629996173,None,10.13115629996173,None,10.13115629996173,None,,001,2020_Oct_20_1443,headphone_calibration,2020.1.3,60.07041453762207,
1,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3967255999567,None,0,0.09623289998853579,11.38455639994936,None,11.38455639994936,None,11.38455639994936,None,,001,2020_Oct_20_1443,headphone_calibration,2020.1.3,60.07041453762207,
2,0.3,0.39810717055349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.496631349995733,None,0,0.14643349999096245,11.496721000003163,None,11.496721000003163,None,11.496721000003163,None,,001,2020_Oct_20_1443,headphone_calibration,2020.1.3,60.07041453762207,
3,0.3,0.7943282347242815,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.663091349974275,None,0,0.10921170003712177,11.663237699947786,None,11.663237699947786,None,11.663237699947786,None,,001,2020_Oct_20_1443,headphone_calibration,2020.1.3,60.07041453762207,
4,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.796431349974592,None,0,0.1452003000304103,11.796336599974893,None,11.796336599974893,None,11.796336599974893,None,,001,2020_Oct_20_1443,headphone_calibration,2020.1.3,60.07041453762207,
5,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.962713049992454,None,0,0.12119000003440306,11.962579499988351,None,11.962579499988351,None,11.962579499988351,None,,001,2020_Oct_20_1443,headphone_calibration,2020.1.3,60.07041453762207,
6,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.112526949995663,None,1,0.17443339998135343,12.112672699964605,None,12.112672699964605,None,12.112672699964605,None,,001,2020_Oct_20_1443,headphone_calibration,2020.1.3,60.07041453762207,
7,0.3,0.5011872336272724,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.31236974997446,None,1,0.1283165000495501,12.312477300001774,None,12.312477300001774,None,12.312477300001774,None,,001,2020_Oct_20_1443,headphone_calibration,2020.1.3,60.07041453762207,
8,0.3,0.25118864315095807,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.462613649992273,None,1,0.1449002000153996,12.462402099976316,None,12.462402099976316,None,12.462402099976316,None,,001,2020_Oct_20_1443,headphone_calibration,2020.1.3,60.07041453762207,
9,0.3,0.12589254117941676,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.628877749992535,None,1,0.0956681999959983,12.628946499957237,None,12.628946499957237,None,12.628946499957237,None,,001,2020_Oct_20_1443,headphone_calibration,2020.1.3,60.07041453762207,
10,0.3,0.06309573444801934,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.745495049958118,None,1,0.12489169999025762,12.74523419997422,None,12.74523419997422,None,12.74523419997422,None,,001,2020_Oct_20_1443,headphone_calibration,2020.1.3,60.07041453762207,
