desired_db,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,press_space.started,press_space.stopped,title_text.started,title_text.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text.started,text.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,level,date,expName,psychopyVersion,frameRate,
,,,,,11.790817999999945,None,11.790817999999945,None,space,1,6.140175399999862,11.790817999999945,None,,,,,,,,,,,,,,0.7943282347242815,2020_Nov_02_1213,headphone_calibration_check,2020.2.4,59.84189770634605,
30,0,0,0,0,,,,,,,,,,18.00399870000001,None,18.00399870000001,None,18.006827299999895,None,space,1,4.034387799999877,18.00399870000001,None,,,0.7943282347242815,2020_Nov_02_1213,headphone_calibration_check,2020.2.4,59.84189770634605,
35,0,1,1,1,,,,,,,,,,22.060907699999916,None,22.060907699999916,None,22.060858449999888,None,space,1,0.5507154000001719,22.060907699999916,None,,,0.7943282347242815,2020_Nov_02_1213,headphone_calibration_check,2020.2.4,59.84189770634605,
40,0,2,2,2,,,,,,,,,,22.628135699999802,None,22.628135699999802,None,22.62819634999987,None,space,1,0.357564899999943,22.628135699999802,None,,,0.7943282347242815,2020_Nov_02_1213,headphone_calibration_check,2020.2.4,59.84189770634605,
45,0,3,3,3,,,,,,,,,,23.011961599999722,None,23.011961599999722,None,23.011878350000007,None,space,1,0.5557563999996091,23.011961599999722,None,,,0.7943282347242815,2020_Nov_02_1213,headphone_calibration_check,2020.2.4,59.84189770634605,
50,0,4,4,4,,,,,,,,,,23.5957585000001,None,23.5957585000001,None,23.595809650000138,None,space,1,0.18524180000031265,23.5957585000001,None,,,0.7943282347242815,2020_Nov_02_1213,headphone_calibration_check,2020.2.4,59.84189770634605,
55,0,5,5,5,,,,,,,,,,23.795969400000104,None,23.795969400000104,None,23.79599454999998,None,space,1,0.14447410000002492,23.795969400000104,None,,,0.7943282347242815,2020_Nov_02_1213,headphone_calibration_check,2020.2.4,59.84189770634605,
60,0,6,6,6,,,,,,,,,,23.96461270000009,None,23.96461270000009,None,23.962811449999936,None,space,1,0.12797550000004776,23.96461270000009,None,,,0.7943282347242815,2020_Nov_02_1213,headphone_calibration_check,2020.2.4,59.84189770634605,
65,0,7,7,7,,,,,,,,,,24.11293509999996,None,24.11293509999996,None,24.11300865000003,None,space,1,0.6037209000000985,24.11293509999996,None,,,0.7943282347242815,2020_Nov_02_1213,headphone_calibration_check,2020.2.4,59.84189770634605,
70,0,8,8,8,,,,,,,,,,24.74695410000004,None,24.74695410000004,None,24.746954049999932,None,space,1,0.35663149999982124,24.74695410000004,None,,,0.7943282347242815,2020_Nov_02_1213,headphone_calibration_check,2020.2.4,59.84189770634605,
75,0,9,9,9,,,,,,,,,,25.131002099999932,None,25.131002099999932,None,25.13082014999991,None,space,1,0.20692109999981767,25.131002099999932,None,,,0.7943282347242815,2020_Nov_02_1213,headphone_calibration_check,2020.2.4,59.84189770634605,
80,0,10,10,10,,,,,,,,,,25.36425879999979,None,25.36425879999979,None,25.36425545000002,None,space,1,0.28155169999990903,25.36425879999979,None,,,0.7943282347242815,2020_Nov_02_1213,headphone_calibration_check,2020.2.4,59.84189770634605,
85,0,11,11,11,,,,,,,,,,25.664545499999804,None,25.664545499999804,None,25.66455775000013,None,space,1,0.29443310000033307,25.664545499999804,None,,,0.7943282347242815,2020_Nov_02_1213,headphone_calibration_check,2020.2.4,59.84189770634605,
90,0,12,12,12,,,,,,,,,,25.981638199999907,None,25.981638199999907,None,25.981526249999934,None,space,1,0.3433225999997376,25.981638199999907,None,,,0.7943282347242815,2020_Nov_02_1213,headphone_calibration_check,2020.2.4,59.84189770634605,
95,0,13,13,13,,,,,,,,,,26.34858350000013,None,26.34858350000013,None,26.349158649999755,None,space,1,0.5248365000002195,26.34858350000013,None,,,0.7943282347242815,2020_Nov_02_1213,headphone_calibration_check,2020.2.4,59.84189770634605,
100,0,14,14,14,,,,,,,,,,26.899300999999923,None,26.899300999999923,None,26.89910845000013,None,space,1,0.8338110999998207,26.899300999999923,None,,,0.7943282347242815,2020_Nov_02_1213,headphone_calibration_check,2020.2.4,59.84189770634605,
