trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6,0.3,0.25118864315095807,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.895947549992707,None,1,0.11294469999847934,11.89593130000867,None,11.89593130000867,None,11.89593130000867,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
7,0.3,0.12589254117941676,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.029084250016604,None,1,0.12353889999212697,12.029080500011332,None,12.029080500011332,None,12.029080500011332,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
8,0.3,0.06309573444801934,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.178972050000448,None,1,0.11866890004603192,12.178822999994736,None,12.178822999994736,None,12.178822999994736,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
9,0.3,0.031622776601683805,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.328871850017459,None,1,0.1170628999825567,12.328701800026465,None,12.328701800026465,None,12.328701800026465,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
10,0.3,0.01584893192461114,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.462106950033922,None,1,0.1370554000022821,12.462044699990656,None,12.462044699990656,None,12.462044699990656,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
11,0.3,0.007943282347242819,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.62871054999996,None,1,0.10549460002221167,12.628622499993071,None,12.628622499993071,None,12.628622499993071,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
12,0.2,0.003981071705534974,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.761850849993062,None,0,0.43050099996617064,12.761638900032267,None,12.761638900032267,None,12.761638900032267,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
13,0.2,0.0063095734448019355,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.211740450037178,None,0,0.1707827000063844,13.211300500028301,None,13.211300500028301,None,13.211300500028301,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
14,0.2,0.010000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.41111815002514,None,0,0.15658520004944876,13.411111499997787,None,13.411111499997787,None,13.411111499997787,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
15,0.2,0.015848931924611145,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.594367050018628,None,0,0.10827009996864945,13.594268499989994,None,13.594268499989994,None,13.594268499989994,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
16,0.2,0.02511886431509582,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.727165150025394,None,0,0.17560069996397942,13.727415100031067,None,13.727415100031067,None,13.727415100031067,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
17,0.2,0.039810717055349755,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.927304849994835,None,0,0.15520929999183863,13.927276200032793,None,13.927276200032793,None,13.927276200032793,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
18,0.2,0.06309573444801937,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1105002499884,None,0,0.14317579998169094,14.110378100012895,None,14.110378100012895,None,14.110378100012895,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
19,0.2,0.10000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.276921450020746,None,0,0.0880600000382401,14.27693759999238,None,14.27693759999238,None,14.27693759999238,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
20,0.2,0.1584893192461115,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.393465750012547,None,0,0.3418340000207536,14.393519600038417,None,14.393519600038417,None,14.393519600038417,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
21,0.2,0.2511886431509583,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.759800250036642,None,1,0.35503520001657307,14.759824200009461,None,14.759824200009461,None,14.759824200009461,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
22,0.2,0.1584893192461115,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.142657650029287,None,1,0.08096669998485595,15.142663200036623,None,15.142663200036623,None,15.142663200036623,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
23,0.2,0.10000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.242563549987972,None,1,0.1367533000302501,15.24261590000242,None,15.24261590000242,None,15.24261590000242,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
24,0.2,0.06309573444801937,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.409151950012893,None,1,0.14064209995558485,15.409143600030802,None,15.409143600030802,None,15.409143600030802,None,,001,2020_Oct_20_1424,headphone_calibration,2020.1.3,60.04686057729529,
