3.9510 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
18.9260 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020B6A124240>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020B6A178AC8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1366,  768]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.9260 	EXP 	window1: recordFrameIntervals = False
19.0924 	EXP 	window1: recordFrameIntervals = True
19.2758 	EXP 	window1: recordFrameIntervals = False
19.6169 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0. , 0.5]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
19.6425 	EXP 	Sound sound_1 set volume 1.000
19.6597 	EXP 	Created question_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='question_text', opacity=1.0, ori=0, pos=array([0. , 0.2]), rgb=array([255., 255., 255.]), text="'Does your db SPL meter read 113 db SPL?'", units='height', win=Window(...), wrapWidth=1)
19.6647 	EXP 	Created level_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='level_text', opacity=1.0, ori=0, pos=array([ 0. , -0.2]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
19.6959 	EXP 	text: autoDraw = True
20.9146 	WARNING 	Increasing number of minimum required reversals to the number of step sizes, (11).
20.9229 	DATA 	Keypress: space
20.9272 	EXP 	text: autoDraw = False
20.9272 	EXP 	level_text: text = 0.1
20.9272 	EXP 	question_text: autoDraw = True
20.9272 	EXP 	level_text: autoDraw = True
22.9160 	DATA 	Keypress: up
22.9188 	EXP 	question_text: autoDraw = False
22.9188 	EXP 	level_text: autoDraw = False
22.9188 	EXP 	level_text: text = 0.6309573444801934
22.9188 	EXP 	question_text: autoDraw = True
22.9188 	EXP 	level_text: autoDraw = True
23.4371 	DATA 	Keypress: up
23.4466 	EXP 	question_text: autoDraw = False
23.4466 	EXP 	level_text: autoDraw = False
23.4466 	EXP 	level_text: text = 1
23.4466 	EXP 	question_text: autoDraw = True
23.4466 	EXP 	level_text: autoDraw = True
25.2262 	DATA 	Keypress: down
25.2316 	EXP 	question_text: autoDraw = False
25.2316 	EXP 	level_text: autoDraw = False
25.2316 	EXP 	level_text: text = 0.15848931924611132
25.2316 	EXP 	question_text: autoDraw = True
25.2316 	EXP 	level_text: autoDraw = True
25.9751 	DATA 	Keypress: up
25.9823 	EXP 	question_text: autoDraw = False
25.9823 	EXP 	level_text: autoDraw = False
25.9823 	EXP 	level_text: text = 0.630957344480193
25.9823 	EXP 	question_text: autoDraw = True
25.9823 	EXP 	level_text: autoDraw = True
27.4260 	DATA 	Keypress: up
27.4338 	EXP 	question_text: autoDraw = False
27.4338 	EXP 	level_text: autoDraw = False
27.4338 	EXP 	level_text: text = 1
27.4338 	EXP 	question_text: autoDraw = True
27.4338 	EXP 	level_text: autoDraw = True
28.4460 	DATA 	Keypress: down
28.4514 	EXP 	question_text: autoDraw = False
28.4514 	EXP 	level_text: autoDraw = False
