trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,0.5746556000085548,9.129820299975108,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
,,,,,,,9.129820299975108,None,9.720640800020192,None,space,0,0.4987294999882579,9.720640800020192,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
,,,,,,,,,,,,,,,,10.236759799998254,None,space,1,0.3472450000117533,10.236759799998254,None,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
,,,,,,,,,,,,,,,,,,,,,,,10.603315400017891,None,space,1,0.4541137999622151,10.603315400017891,None,,,,,,,,,,,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.086379239993402,None,0,0.678643099963665,11.08656109997537,None,11.08656109997537,None,11.08656109997537,None,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
1,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.801855879987123,None,0,0.1556956999702379,11.795033900009003,None,11.795033900009003,None,11.795033900009003,None,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
2,0.3,0.39810717055349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.968535740004153,None,0,0.11763059999793768,11.968569200020283,None,11.968569200020283,None,11.968569200020283,None,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
3,0.3,0.7943282347242815,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.10154804001213,None,0,0.12360790005186573,12.101641400018707,None,12.101641400018707,None,12.101641400018707,None,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
4,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.25147544000647,None,0,0.11731280002277344,12.251317200018093,None,12.251317200018093,None,12.251317200018093,None,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
5,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.384691639995435,None,0,0.13344200002029538,12.38463679997949,None,12.38463679997949,None,12.38463679997949,None,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
6,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.534165040025254,None,0,0.11709580000024289,12.534424700017553,None,12.534424700017553,None,12.534424700017553,None,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
7,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.667654039995977,None,0,0.13731479999842122,12.667545499978587,None,12.667545499978587,None,12.667545499978587,None,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
8,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.834133640007348,None,1,0.14539950003381819,12.834058200009167,None,12.834058200009167,None,12.834058200009167,None,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
9,0.3,0.5011872336272724,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.000518539996119,None,1,0.1502679000259377,13.00074119999772,None,13.00074119999772,None,13.00074119999772,None,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
10,0.3,0.25118864315095807,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.167133339989231,None,1,0.11898699996527284,13.167229800019413,None,13.167229800019413,None,13.167229800019413,None,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
11,0.3,0.12589254117941676,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.317203240020898,None,1,0.12576800002716482,13.317128399969079,None,13.317128399969079,None,13.317128399969079,None,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
12,0.3,0.06309573444801934,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.466753139992942,None,1,0.1418722999515012,13.466964000021107,None,13.466964000021107,None,13.466964000021107,None,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
13,0.3,0.031622776601683805,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.633565139974234,None,1,0.10888300003716722,13.633804999990389,None,13.633804999990389,None,13.633804999990389,None,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
14,0.2,0.01584893192461114,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.766971740016015,None,0,0.2509762999834493,13.766637200023979,None,13.766637200023979,None,13.766637200023979,None,,001,2020_Oct_20_1519,headphone_calibration,2020.1.3,60.02062308241711,
