4.5758 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
48.3392 	EXP 	level_text: text = 0.7413102413009175
48.3392 	EXP 	question_text: autoDraw = True
48.3392 	EXP 	level_text: autoDraw = True
48.4837 	DATA 	Keypress: down
48.4897 	EXP 	question_text: autoDraw = False
48.4897 	EXP 	level_text: autoDraw = False
48.4897 	EXP 	level_text: text = 0.7244359600749901
48.4897 	EXP 	question_text: autoDraw = True
48.4897 	EXP 	level_text: autoDraw = True
48.6332 	DATA 	Keypress: down
48.6401 	EXP 	question_text: autoDraw = False
48.6401 	EXP 	level_text: autoDraw = False
48.6401 	EXP 	level_text: text = 0.707945784384138
48.6401 	EXP 	question_text: autoDraw = True
48.6401 	EXP 	level_text: autoDraw = True
48.7666 	DATA 	Keypress: down
48.7731 	EXP 	question_text: autoDraw = False
48.7731 	EXP 	level_text: autoDraw = False
48.7731 	EXP 	level_text: text = 0.6918309709189366
48.7731 	EXP 	question_text: autoDraw = True
48.7731 	EXP 	level_text: autoDraw = True
48.9332 	DATA 	Keypress: down
48.9401 	EXP 	question_text: autoDraw = False
48.9401 	EXP 	level_text: autoDraw = False
48.9401 	EXP 	level_text: text = 0.6760829753919819
48.9401 	EXP 	question_text: autoDraw = True
48.9401 	EXP 	level_text: autoDraw = True
49.1006 	DATA 	Keypress: down
49.1068 	EXP 	question_text: autoDraw = False
49.1068 	EXP 	level_text: autoDraw = False
49.1068 	EXP 	level_text: text = 0.6606934480075962
49.1068 	EXP 	question_text: autoDraw = True
49.1068 	EXP 	level_text: autoDraw = True
49.2329 	DATA 	Keypress: down
49.2403 	EXP 	question_text: autoDraw = False
49.2403 	EXP 	level_text: autoDraw = False
49.2403 	EXP 	level_text: text = 0.6456542290346557
49.2403 	EXP 	question_text: autoDraw = True
49.2403 	EXP 	level_text: autoDraw = True
49.3836 	DATA 	Keypress: down
49.3905 	EXP 	question_text: autoDraw = False
49.3905 	EXP 	level_text: autoDraw = False
49.3905 	EXP 	level_text: text = 0.6309573444801935
49.3905 	EXP 	question_text: autoDraw = True
49.3905 	EXP 	level_text: autoDraw = True
49.5163 	DATA 	Keypress: down
49.5243 	EXP 	question_text: autoDraw = False
49.5243 	EXP 	level_text: autoDraw = False
49.5243 	EXP 	level_text: text = 0.6165950018614824
49.5243 	EXP 	question_text: autoDraw = True
49.5243 	EXP 	level_text: autoDraw = True
49.6512 	DATA 	Keypress: down
49.6573 	EXP 	question_text: autoDraw = False
49.6573 	EXP 	level_text: autoDraw = False
49.6573 	EXP 	level_text: text = 0.602559586074358
49.6573 	EXP 	question_text: autoDraw = True
49.6573 	EXP 	level_text: autoDraw = True
49.7835 	DATA 	Keypress: down
49.7908 	EXP 	question_text: autoDraw = False
49.7908 	EXP 	level_text: autoDraw = False
49.7908 	EXP 	level_text: text = 0.5888436553555892
49.7908 	EXP 	question_text: autoDraw = True
49.7908 	EXP 	level_text: autoDraw = True
49.9120 	DATA 	Keypress: down
49.9409 	EXP 	question_text: autoDraw = False
49.9409 	EXP 	level_text: autoDraw = False
49.9409 	EXP 	level_text: text = 0.5754399373371573
49.9409 	EXP 	question_text: autoDraw = True
49.9409 	EXP 	level_text: autoDraw = True
50.0670 	DATA 	Keypress: down
50.0743 	EXP 	question_text: autoDraw = False
50.0743 	EXP 	level_text: autoDraw = False
50.0743 	EXP 	level_text: text = 0.5623413251903494
50.0743 	EXP 	question_text: autoDraw = True
50.0743 	EXP 	level_text: autoDraw = True
50.1853 	DATA 	Keypress: down
50.1913 	EXP 	question_text: autoDraw = False
50.1913 	EXP 	level_text: autoDraw = False
50.1913 	EXP 	level_text: text = 0.5495408738576248
50.1913 	EXP 	question_text: autoDraw = True
50.1913 	EXP 	level_text: autoDraw = True
50.3356 	DATA 	Keypress: down
50.3413 	EXP 	question_text: autoDraw = False
50.3413 	EXP 	level_text: autoDraw = False
50.3413 	EXP 	level_text: text = 0.537031796370253
50.3413 	EXP 	question_text: autoDraw = True
50.3413 	EXP 	level_text: autoDraw = True
50.4854 	DATA 	Keypress: down
50.4916 	EXP 	question_text: autoDraw = False
50.4916 	EXP 	level_text: autoDraw = False
50.4916 	EXP 	level_text: text = 0.5248074602497729
50.4916 	EXP 	question_text: autoDraw = True
50.4916 	EXP 	level_text: autoDraw = True
50.6183 	DATA 	Keypress: down
50.6250 	EXP 	question_text: autoDraw = False
50.6250 	EXP 	level_text: autoDraw = False
50.6250 	EXP 	level_text: text = 0.5128613839913652
50.6250 	EXP 	question_text: autoDraw = True
50.6250 	EXP 	level_text: autoDraw = True
50.7692 	DATA 	Keypress: down
50.7751 	EXP 	question_text: autoDraw = False
50.7751 	EXP 	level_text: autoDraw = False
50.7751 	EXP 	level_text: text = 0.5011872336272726
50.7751 	EXP 	question_text: autoDraw = True
50.7751 	EXP 	level_text: autoDraw = True
50.9192 	DATA 	Keypress: down
50.9255 	EXP 	question_text: autoDraw = False
50.9255 	EXP 	level_text: autoDraw = False
50.9255 	EXP 	level_text: text = 0.48977881936844647
50.9255 	EXP 	question_text: autoDraw = True
50.9255 	EXP 	level_text: autoDraw = True
51.0688 	DATA 	Keypress: down
51.0756 	EXP 	question_text: autoDraw = False
51.0756 	EXP 	level_text: autoDraw = False
51.0756 	EXP 	level_text: text = 0.47863009232263865
51.0756 	EXP 	question_text: autoDraw = True
51.0756 	EXP 	level_text: autoDraw = True
51.2038 	DATA 	Keypress: down
51.2089 	EXP 	question_text: autoDraw = False
51.2089 	EXP 	level_text: autoDraw = False
51.2089 	EXP 	level_text: text = 0.4677351412871985
51.2089 	EXP 	question_text: autoDraw = True
51.2089 	EXP 	level_text: autoDraw = True
51.3686 	DATA 	Keypress: down
51.3761 	EXP 	question_text: autoDraw = False
51.3761 	EXP 	level_text: autoDraw = False
51.3761 	EXP 	level_text: text = 0.45708818961487535
51.3761 	EXP 	question_text: autoDraw = True
51.3761 	EXP 	level_text: autoDraw = True
51.5031 	DATA 	Keypress: down
51.5094 	EXP 	question_text: autoDraw = False
51.5094 	EXP 	level_text: autoDraw = False
51.5094 	EXP 	level_text: text = 0.4466835921509634
51.5094 	EXP 	question_text: autoDraw = True
51.5094 	EXP 	level_text: autoDraw = True
51.6520 	DATA 	Keypress: down
51.6592 	EXP 	question_text: autoDraw = False
51.6592 	EXP 	level_text: autoDraw = False
51.6592 	EXP 	level_text: text = 0.43651583224016627
51.6592 	EXP 	question_text: autoDraw = True
51.6592 	EXP 	level_text: autoDraw = True
51.7806 	DATA 	Keypress: down
51.8092 	EXP 	question_text: autoDraw = False
51.8092 	EXP 	level_text: autoDraw = False
51.8092 	EXP 	level_text: text = 0.42657951880159295
51.8092 	EXP 	question_text: autoDraw = True
51.8092 	EXP 	level_text: autoDraw = True
51.9363 	DATA 	Keypress: down
51.9431 	EXP 	question_text: autoDraw = False
51.9431 	EXP 	level_text: autoDraw = False
51.9431 	EXP 	level_text: text = 0.4168693834703357
51.9431 	EXP 	question_text: autoDraw = True
51.9431 	EXP 	level_text: autoDraw = True
52.1022 	DATA 	Keypress: down
52.1099 	EXP 	question_text: autoDraw = False
52.1099 	EXP 	level_text: autoDraw = False
52.1099 	EXP 	level_text: text = 0.407380277804113
52.1099 	EXP 	question_text: autoDraw = True
52.1099 	EXP 	level_text: autoDraw = True
52.2550 	DATA 	Keypress: down
52.2600 	EXP 	question_text: autoDraw = False
52.2600 	EXP 	level_text: autoDraw = False
52.2600 	EXP 	level_text: text = 0.39810717055349754
52.2600 	EXP 	question_text: autoDraw = True
52.2600 	EXP 	level_text: autoDraw = True
52.3874 	DATA 	Keypress: down
52.3931 	EXP 	question_text: autoDraw = False
52.3931 	EXP 	level_text: autoDraw = False
52.3931 	EXP 	level_text: text = 0.3890451449942809
52.3931 	EXP 	question_text: autoDraw = True
52.3931 	EXP 	level_text: autoDraw = True
52.5162 	DATA 	Keypress: down
52.5436 	EXP 	question_text: autoDraw = False
52.5436 	EXP 	level_text: autoDraw = False
52.5436 	EXP 	level_text: text = 0.3801893963205615
52.5436 	EXP 	question_text: autoDraw = True
52.5436 	EXP 	level_text: autoDraw = True
52.6696 	DATA 	Keypress: down
52.6770 	EXP 	question_text: autoDraw = False
52.6770 	EXP 	level_text: autoDraw = False
52.6770 	EXP 	level_text: text = 0.37153522909717285
52.6770 	EXP 	question_text: autoDraw = True
52.6770 	EXP 	level_text: autoDraw = True
52.8204 	DATA 	Keypress: down
52.8272 	EXP 	question_text: autoDraw = False
52.8272 	EXP 	level_text: autoDraw = False
52.8272 	EXP 	level_text: text = 0.36307805477010163
52.8272 	EXP 	question_text: autoDraw = True
52.8272 	EXP 	level_text: autoDraw = True
52.9529 	DATA 	Keypress: down
52.9606 	EXP 	question_text: autoDraw = False
52.9606 	EXP 	level_text: autoDraw = False
52.9606 	EXP 	level_text: text = 0.35481338923357575
52.9606 	EXP 	question_text: autoDraw = True
52.9606 	EXP 	level_text: autoDraw = True
53.0870 	DATA 	Keypress: down
53.0943 	EXP 	question_text: autoDraw = False
53.0943 	EXP 	level_text: autoDraw = False
53.0943 	EXP 	level_text: text = 0.34673685045253194
53.0943 	EXP 	question_text: autoDraw = True
53.0943 	EXP 	level_text: autoDraw = True
53.2386 	DATA 	Keypress: down
53.2444 	EXP 	question_text: autoDraw = False
53.2444 	EXP 	level_text: autoDraw = False
53.2444 	EXP 	level_text: text = 0.3388441561392029
53.2444 	EXP 	question_text: autoDraw = True
53.2444 	EXP 	level_text: autoDraw = True
53.4561 	DATA 	Keypress: down
53.4611 	EXP 	question_text: autoDraw = False
53.4611 	EXP 	level_text: autoDraw = False
53.4611 	EXP 	level_text: text = 0.33113112148259144
53.4611 	EXP 	question_text: autoDraw = True
53.4611 	EXP 	level_text: autoDraw = True
53.5827 	DATA 	Keypress: down
53.6114 	EXP 	question_text: autoDraw = False
53.6114 	EXP 	level_text: autoDraw = False
53.6114 	EXP 	level_text: text = 0.3235936569296286
53.6114 	EXP 	question_text: autoDraw = True
53.6114 	EXP 	level_text: autoDraw = True
53.7547 	DATA 	Keypress: down
53.7614 	EXP 	question_text: autoDraw = False
53.7614 	EXP 	level_text: autoDraw = False
53.7614 	EXP 	level_text: text = 0.3162277660168383
53.7614 	EXP 	question_text: autoDraw = True
53.7614 	EXP 	level_text: autoDraw = True
53.8826 	DATA 	Keypress: down
53.9116 	EXP 	question_text: autoDraw = False
53.9116 	EXP 	level_text: autoDraw = False
53.9116 	EXP 	level_text: text = 0.3090295432513594
53.9116 	EXP 	question_text: autoDraw = True
53.9116 	EXP 	level_text: autoDraw = True
54.0375 	DATA 	Keypress: down
54.0452 	EXP 	question_text: autoDraw = False
54.0452 	EXP 	level_text: autoDraw = False
54.0452 	EXP 	level_text: text = 0.301995172040202
54.0452 	EXP 	question_text: autoDraw = True
54.0452 	EXP 	level_text: autoDraw = True
54.1732 	DATA 	Keypress: down
54.1788 	EXP 	question_text: autoDraw = False
54.1788 	EXP 	level_text: autoDraw = False
54.1788 	EXP 	level_text: text = 0.2951209226666389
54.1788 	EXP 	question_text: autoDraw = True
54.1788 	EXP 	level_text: autoDraw = True
54.3005 	DATA 	Keypress: down
54.3287 	EXP 	question_text: autoDraw = False
54.3287 	EXP 	level_text: autoDraw = False
54.3287 	EXP 	level_text: text = 0.28840315031266095
54.3287 	EXP 	question_text: autoDraw = True
54.3287 	EXP 	level_text: autoDraw = True
54.4558 	DATA 	Keypress: down
54.4621 	EXP 	question_text: autoDraw = False
54.4621 	EXP 	level_text: autoDraw = False
54.4621 	EXP 	level_text: text = 0.28183829312644576
54.4621 	EXP 	question_text: autoDraw = True
54.4621 	EXP 	level_text: autoDraw = True
54.6065 	DATA 	Keypress: down
54.6121 	EXP 	question_text: autoDraw = False
54.6121 	EXP 	level_text: autoDraw = False
54.6121 	EXP 	level_text: text = 0.275422870333817
54.6121 	EXP 	question_text: autoDraw = True
54.6121 	EXP 	level_text: autoDraw = True
54.7394 	DATA 	Keypress: down
54.7459 	EXP 	question_text: autoDraw = False
54.7459 	EXP 	level_text: autoDraw = False
54.7459 	EXP 	level_text: text = 0.26915348039269194
54.7459 	EXP 	question_text: autoDraw = True
54.7459 	EXP 	level_text: autoDraw = True
54.9009 	DATA 	Keypress: down
54.9293 	EXP 	question_text: autoDraw = False
54.9293 	EXP 	level_text: autoDraw = False
54.9293 	EXP 	level_text: text = 0.26302679918953853
54.9293 	EXP 	question_text: autoDraw = True
54.9293 	EXP 	level_text: autoDraw = True
55.0556 	DATA 	Keypress: down
55.0631 	EXP 	question_text: autoDraw = False
55.0631 	EXP 	level_text: autoDraw = False
55.0631 	EXP 	level_text: text = 0.2570395782768867
55.0631 	EXP 	question_text: autoDraw = True
55.0631 	EXP 	level_text: autoDraw = True
55.2061 	DATA 	Keypress: down
55.2129 	EXP 	question_text: autoDraw = False
55.2129 	EXP 	level_text: autoDraw = False
55.2129 	EXP 	level_text: text = 0.25118864315095835
55.2129 	EXP 	question_text: autoDraw = True
55.2129 	EXP 	level_text: autoDraw = True
55.3732 	DATA 	Keypress: down
55.3796 	EXP 	question_text: autoDraw = False
55.3796 	EXP 	level_text: autoDraw = False
55.3796 	EXP 	level_text: text = 0.24547089156850338
55.3796 	EXP 	question_text: autoDraw = True
55.3796 	EXP 	level_text: autoDraw = True
55.5235 	DATA 	Keypress: down
55.5297 	EXP 	question_text: autoDraw = False
55.5297 	EXP 	level_text: autoDraw = False
55.5297 	EXP 	level_text: text = 0.2398832919019494
55.5297 	EXP 	question_text: autoDraw = True
55.5297 	EXP 	level_text: autoDraw = True
55.6733 	DATA 	Keypress: down
55.6801 	EXP 	question_text: autoDraw = False
55.6801 	EXP 	level_text: autoDraw = False
55.6801 	EXP 	level_text: text = 0.23442288153199256
55.6801 	EXP 	question_text: autoDraw = True
55.6801 	EXP 	level_text: autoDraw = True
55.8230 	DATA 	Keypress: down
55.8300 	EXP 	question_text: autoDraw = False
55.8300 	EXP 	level_text: autoDraw = False
55.8300 	EXP 	level_text: text = 0.22908676527677765
55.8300 	EXP 	question_text: autoDraw = True
55.8300 	EXP 	level_text: autoDraw = True
55.9900 	DATA 	Keypress: down
55.9972 	EXP 	question_text: autoDraw = False
55.9972 	EXP 	level_text: autoDraw = False
55.9972 	EXP 	level_text: text = 0.2238721138568343
55.9972 	EXP 	question_text: autoDraw = True
55.9972 	EXP 	level_text: autoDraw = True
56.1571 	DATA 	Keypress: down
56.1643 	EXP 	question_text: autoDraw = False
56.1643 	EXP 	level_text: autoDraw = False
56.1643 	EXP 	level_text: text = 0.2187761623949556
56.1643 	EXP 	question_text: autoDraw = True
56.1643 	EXP 	level_text: autoDraw = True
56.2925 	DATA 	Keypress: down
56.2978 	EXP 	question_text: autoDraw = False
56.2978 	EXP 	level_text: autoDraw = False
56.2978 	EXP 	level_text: text = 0.21379620895022355
56.2978 	EXP 	question_text: autoDraw = True
56.2978 	EXP 	level_text: autoDraw = True
56.4527 	DATA 	Keypress: down
56.4810 	EXP 	question_text: autoDraw = False
56.4810 	EXP 	level_text: autoDraw = False
56.4810 	EXP 	level_text: text = 0.20892961308540428
56.4810 	EXP 	question_text: autoDraw = True
56.4810 	EXP 	level_text: autoDraw = True
56.6080 	DATA 	Keypress: down
56.6143 	EXP 	question_text: autoDraw = False
56.6143 	EXP 	level_text: autoDraw = False
56.6143 	EXP 	level_text: text = 0.20417379446695327
56.6143 	EXP 	question_text: autoDraw = True
56.6143 	EXP 	level_text: autoDraw = True
56.7571 	DATA 	Keypress: down
56.7645 	EXP 	question_text: autoDraw = False
56.7645 	EXP 	level_text: autoDraw = False
56.7645 	EXP 	level_text: text = 0.1995262314968883
56.7645 	EXP 	question_text: autoDraw = True
56.7645 	EXP 	level_text: autoDraw = True
56.9087 	DATA 	Keypress: down
56.9146 	EXP 	question_text: autoDraw = False
56.9146 	EXP 	level_text: autoDraw = False
56.9146 	EXP 	level_text: text = 0.19498445997580488
56.9146 	EXP 	question_text: autoDraw = True
56.9146 	EXP 	level_text: autoDraw = True
57.0585 	DATA 	Keypress: down
57.0649 	EXP 	question_text: autoDraw = False
57.0649 	EXP 	level_text: autoDraw = False
57.0649 	EXP 	level_text: text = 0.19054607179632507
57.0649 	EXP 	question_text: autoDraw = True
57.0649 	EXP 	level_text: autoDraw = True
57.2259 	DATA 	Keypress: down
57.2317 	EXP 	question_text: autoDraw = False
57.2317 	EXP 	level_text: autoDraw = False
57.2317 	EXP 	level_text: text = 0.1862087136662871
57.2317 	EXP 	question_text: autoDraw = True
57.2317 	EXP 	level_text: autoDraw = True
57.3750 	DATA 	Keypress: down
57.3818 	EXP 	question_text: autoDraw = False
57.3818 	EXP 	level_text: autoDraw = False
57.3818 	EXP 	level_text: text = 0.1819700858609987
57.3818 	EXP 	question_text: autoDraw = True
