trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,0.5025693000061437,8.7560956000234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
,,,,,,,8.7560956000234,None,9.27539429999888,None,space,0,0.42441759997745976,9.27539429999888,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
,,,,,,,,,,,,,,,,9.724983900028747,None,space,1,0.2946820000070147,9.724983900028747,None,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
,,,,,,,,,,,,,,,,,,,,,,,10.041509400005452,None,space,1,0.366671200026758,10.041509400005452,None,,,,,,,,,,,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.424549770040903,None,0,0.9584038999746554,10.424836800026242,None,10.424836800026242,None,10.424836800026242,None,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
1,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.423181640030815,None,0,0.11395959998480976,11.424068699998315,None,11.424068699998315,None,11.424068699998315,None,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
2,0.3,0.39810717055349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.556278469995595,None,0,0.12799390003783628,11.562708000012208,None,11.562708000012208,None,11.562708000012208,None,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
3,0.3,0.7943282347242815,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.706369570014067,None,0,0.11487779999151826,11.708877100027166,None,11.708877100027166,None,11.708877100027166,None,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
4,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.83951877001673,None,0,0.12494680000236258,11.839431900007185,None,11.839431900007185,None,11.839431900007185,None,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
5,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.989278470014687,None,1,0.1755360999959521,11.989183199999388,None,11.989183199999388,None,11.989183199999388,None,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
6,0.3,0.5011872336272724,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.188958370033651,None,1,0.09530500002438203,12.190539800038096,None,12.190539800038096,None,12.190539800038096,None,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
7,0.3,0.25118864315095807,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.305848370038438,None,1,0.1339289000025019,12.306935700005852,None,12.306935700005852,None,12.306935700005852,None,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
8,0.3,0.12589254117941676,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.472260570002254,None,1,0.11114330001873896,12.472150800051168,None,12.472150800051168,None,12.472150800051168,None,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
9,0.3,0.06309573444801934,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.605459670035634,None,1,0.1349608000018634,12.606937900010962,None,12.606937900010962,None,12.606937900010962,None,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
10,0.3,0.031622776601683805,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.771870270045474,None,1,0.10415630001807585,12.77204360003816,None,12.77204360003816,None,12.77204360003816,None,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
11,0.3,0.01584893192461114,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.905083170009311,None,1,0.12261979997856542,12.904910000041127,None,12.904910000041127,None,12.904910000041127,None,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
12,0.3,0.007943282347242819,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.054815170029178,None,1,0.1247445999761112,13.054878599999938,None,13.054878599999938,None,13.054878599999938,None,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
13,0.2,0.003981071705534974,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.204745070042554,None,0,0.12701310002012178,13.204687900026329,None,13.204687900026329,None,13.204687900026329,None,,001,2020_Oct_20_1525,headphone_calibration,2020.1.3,60.08615151552304,
